variant,comparator,delta_total_return_pp,delta_cagr_pp,delta_sharpe,delta_mdd_pp,variant_cagr,comparator_cagr,variant_sharpe,comparator_sharpe,variant_mdd,comparator_mdd
J002-A,P08_IEF30,-246.55675663756506,-2.8966596046263726,-0.2528911173029642,-3.82950141254097,0.0983276390760428,0.12729423512230653,0.9214984123350047,1.174389529637969,-0.2023721713511385,-0.1640771572257288
J002-A,SPY_100,-655.2047191395947,-6.06920148827419,0.0077376576463730196,9.379335911100362,0.0983276390760428,0.1590196539587847,0.9214984123350047,0.9137607546886317,-0.2023721713511385,-0.2961655304621421
J002-A,QQQ_100,-1787.1355677753556,-11.124552216646721,-0.0822384532675664,10.40677346789799,0.0983276390760428,0.20957316124251002,0.9214984123350047,1.0037368656025711,-0.2023721713511385,-0.3064399060301184
J002-A,K001-B,-243.46284361978502,-2.8666139793008583,-0.24581698633498217,-4.0346283567306624,0.0983276390760428,0.1269937788690514,0.9214984123350047,1.167315398669987,-0.2023721713511385,-0.16202588778383187
J002-A,N001-B,-233.78602208087233,-2.771837696452195,-0.2910417926901263,-4.910793842060357,0.0983276390760428,0.12604601604056476,0.9214984123350047,1.212540205025131,-0.2023721713511385,-0.15326423293053493
J002-A,N002-B,-147.79589806624892,-1.870844088076562,-0.2763742528118942,-5.355482196183559,0.0983276390760428,0.11703607995680843,0.9214984123350047,1.197872665146899,-0.2023721713511385,-0.1488173493893029
