execution_date,signal_date,종목코드,fnv_5,inv_5,combined_flow_5,signal
2019-04-05,2019-04-04,016360,0.1727386075079556,0.2504607019988077,0.4231993095067633,True
2019-04-05,2019-04-04,005940,0.13113447051064456,0.23456198529396613,0.3656964558046107,True
2019-04-05,2019-04-04,105560,0.23972960389650388,0.0900438379138239,0.32977344181032775,True
2019-04-05,2019-04-04,005490,0.2118442539369494,0.08756988816076504,0.2994141420977144,True
2019-04-05,2019-04-04,009150,0.17797157155389184,0.10695572153814112,0.28492729309203296,True
2019-04-05,2019-04-04,042670,0.2500226306383437,0.01696994302750041,0.26699257366584406,True
2019-04-05,2019-04-04,010130,0.23592411757657003,0.011435174003388391,0.24735929157995842,True
2019-04-05,2019-04-04,028050,0.06711592177006963,0.17983069673391539,0.24694661850398503,True
2019-04-05,2019-04-04,011170,0.1264513414943283,0.1200669301708954,0.24651827166522372,True
2019-04-05,2019-04-04,000660,0.14822716660724394,0.07502316930689105,0.22325033591413498,True
2019-04-05,2019-04-04,024110,0.09252533144975002,0.13020944666237327,0.2227347781121233,True
2019-04-05,2019-04-04,039490,0.052513303474087,0.1545490301003379,0.2070623335744249,True
2019-04-05,2019-04-04,000270,0.05444243038999985,0.14715530392733456,0.2015977343173344,True
2019-04-05,2019-04-04,204320,0.09440138319493634,0.10597707999566595,0.2003784631906023,True
2019-04-05,2019-04-04,006360,0.14845625481242905,0.02572851620785679,0.17418477102028584,True
2019-04-05,2019-04-04,028260,0.11592043229932057,0.05068623932472521,0.1666066716240458,True
2019-04-05,2019-04-04,006400,0.1531605284169083,0.00961266505981748,0.16277319347672578,True
2019-04-05,2019-04-04,051910,0.09709062787507483,0.06067106092829642,0.15776168880337124,True
2019-04-05,2019-04-04,005930,0.11640817427893377,0.036489440052483425,0.1528976143314172,True
2019-04-05,2019-04-04,207940,0.007508923688072724,0.1170211373399228,0.12453006102799552,True
2019-04-05,2019-04-04,055550,0.042674550516387695,0.07842411150940684,0.12109866202579454,True
2019-04-05,2019-04-04,071050,0.006427696961848402,0.10651335326037184,0.11294105022222024,True
2019-04-05,2019-04-04,086790,0.0859078994841511,0.019353426963486808,0.10526132644763792,True
2019-04-05,2019-04-04,001820,0.00803073732471683,0.07664348061508552,0.08467421793980236,True
2019-04-05,2019-04-04,068270,0.020413790944865486,0.05921186932828503,0.07962566027315052,True
2019-04-05,2019-04-04,008770,0.07059506804824345,0.006610061810539734,0.07720512985878318,True
2019-04-05,2019-04-04,064350,0.030337930532562028,0.044868904207787726,0.07520683474034975,True
2019-04-05,2019-04-04,036570,0.018695174553209345,0.008948012274062288,0.027643186827271633,True
2019-04-05,2019-04-04,007460,0.007936276814209805,0.0007273175416628196,0.008663594355872625,True
2019-04-05,2019-04-04,119650,0.0014056577159696653,0.0007932137389421638,0.002198871454911829,True
2019-04-08,2019-04-05,016360,0.15593212234238804,0.34912616656541146,0.5050582889077995,True
2019-04-08,2019-04-05,204320,0.22340482891729344,0.14585823450955124,0.3692630634268447,True
2019-04-08,2019-04-05,005490,0.2160552692859062,0.13136325125370416,0.34741852053961036,True
2019-04-08,2019-04-05,005940,0.10377378080381973,0.22946868842943072,0.33324246923325046,True
2019-04-08,2019-04-05,105560,0.23937706927211722,0.09045345092447193,0.32983052019658915,True
2019-04-08,2019-04-05,028050,0.09918674351621505,0.2165904581392376,0.31577720165545264,True
2019-04-08,2019-04-05,009150,0.1652949529631783,0.10553689495547285,0.27083184791865117,True
2019-04-08,2019-04-05,000660,0.1621577585288803,0.059113752415976,0.2212715109448563,True
2019-04-08,2019-04-05,011170,0.1880580963439378,0.030839993788422792,0.2188980901323606,True
2019-04-08,2019-04-05,000270,0.009529068342269674,0.20933952204470097,0.21886859038697065,True
2019-04-08,2019-04-05,012330,0.16977922141950952,0.036511278505252896,0.2062904999247624,True
2019-04-08,2019-04-05,005930,0.15955602103377498,0.044121756383135716,0.2036777774169107,True
2019-04-08,2019-04-05,010060,0.1622941846723747,0.03992189105237808,0.20221607572475278,True
2019-04-08,2019-04-05,051910,0.08475671419344488,0.09001457347187874,0.17477128766532363,True
2019-04-08,2019-04-05,055550,0.07441158839718837,0.09396317909598102,0.1683747674931694,True
2019-04-08,2019-04-05,090430,0.0780430361389044,0.08817417361240866,0.16621720975131307,True
2019-04-08,2019-04-05,000210,0.09836979438116211,0.05363329163438023,0.15200308601554235,True
2019-04-08,2019-04-05,207940,0.0014252436120626643,0.1412708182416833,0.14269606185374598,True
2019-04-08,2019-04-05,086790,0.06763584687328231,0.07134494258073311,0.13898078945401543,True
2019-04-08,2019-04-05,071050,0.02212626031545082,0.10855611799142459,0.1306823783068754,True
2019-04-08,2019-04-05,028260,0.07954416991284975,0.0466949077016248,0.12623907761447456,True
2019-04-08,2019-04-05,068270,0.007581208246423618,0.08940785291637345,0.09698906116279706,True
2019-04-08,2019-04-05,036570,0.04442227002149224,0.02608258158797036,0.0705048516094626,True
2019-04-08,2019-04-05,008770,0.04600382617982552,0.010261191092148743,0.05626501727197426,True
2019-04-08,2019-04-05,181710,0.04473722431822487,0.009108328599674236,0.05384555291789911,True
2019-04-09,2019-04-08,016360,0.159211125084657,0.3735885897553485,0.5327997148400054,True
