entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2018-01-30,2018-01-29,2018-03-02,267250,484000.0,426000.0,4.132231404958678e-07,0.2,0.00013000000000000002,0.0004664876033057851,holding_period
2018-01-30,2018-01-29,2018-03-02,010130,533000.0,501000.0,3.75234521575985e-07,0.2,0.00013000000000000002,0.0004981801125703564,holding_period
2018-01-30,2018-01-29,2018-03-02,016360,43600.0,39550.0,4.587155963302753e-06,0.2,0.00013000000000000002,0.00048076834862385327,holding_period
2018-01-30,2018-01-29,2018-03-02,096770,209500.0,207500.0,9.54653937947494e-07,0.2,0.00013000000000000002,0.0005249403341288783,holding_period
2018-01-30,2018-01-29,2018-03-02,003490,38400.0,32550.0,5.208333333333334e-06,0.2,0.00013000000000000002,0.00044925781250000006,holding_period
2018-03-02,2018-02-28,2018-03-30,024110,17200.0,15350.0,1.0581393946772187e-05,0.18199997588448164,0.00011829998432491307,0.0004304246522698257,holding_period
2018-03-02,2018-02-28,2018-03-30,086280,140000.0,169000.0,1.2999998277462974e-06,0.18199997588448164,0.00011829998432491307,0.0005822049228561793,holding_period
2018-03-02,2018-02-28,2018-03-30,207940,446000.0,487000.0,4.080716948082548e-07,0.18199997588448164,0.00011829998432491307,0.0005266369257347932,holding_period
2018-03-02,2018-02-28,2018-03-30,267250,431000.0,436500.0,4.222737259500734e-07,0.18199997588448164,0.00011829998432491307,0.0004884545756495986,holding_period
2018-03-02,2018-02-28,2018-03-30,011070,129500.0,126000.0,1.4054052191851863e-06,0.18199997588448164,0.00011829998432491307,0.0004692648026859337,holding_period
2018-04-12,2018-04-11,2018-05-14,028260,141500.0,127500.0,1.3274492389221439e-06,0.18783406730748337,0.0001220921437498642,0.0004485119116008193,holding_period
2018-04-12,2018-04-11,2018-05-14,009150,109500.0,125000.0,1.7153796101140033e-06,0.18783406730748337,0.0001220921437498642,0.0005682194958502636,holding_period
2018-04-12,2018-04-11,2018-05-14,036460,50900.0,59800.0,3.690256725097905e-06,0.18783406730748337,0.0001220921437498642,0.000584794983226265,holding_period
2018-04-12,2018-04-11,2018-05-14,010060,170000.0,164500.0,1.1049062782793139e-06,0.18783406730748337,0.0001220921437498642,0.0004816562693589099,holding_period
2018-04-12,2018-04-11,2018-05-14,128940,559000.0,460000.0,3.360180094946035e-07,0.18783406730748337,0.0001220921437498642,0.0004096059535739216,holding_period
2018-05-15,2018-05-14,2018-06-15,192820,168500.0,170500.0,1.112844746824669e-06,0.18751433983995675,0.00012188432089597188,0.0005028110777340561,holding_period
2018-05-15,2018-05-14,2018-06-15,097950,357500.0,368000.0,5.245156359159629e-07,0.18751433983995675,0.00012188432089597188,0.000511507648145247,holding_period
2018-05-15,2018-05-14,2018-06-15,005940,16900.0,16000.0,1.1095523067453063e-05,0.18751433983995675,0.00012188432089597188,0.0004704501780600098,holding_period
2018-05-15,2018-05-14,2018-06-15,028670,5750.0,5140.0,3.2611189537383784e-05,0.18751433983995675,0.00012188432089597188,0.00044419701268870454,holding_period
2018-05-15,2018-05-14,2018-06-15,028050,19300.0,15550.0,9.715768903624703e-06,0.18751433983995675,0.00012188432089597188,0.00040036254709611497,holding_period
2018-07-12,2018-07-11,2018-08-09,047810,40550.0,35800.0,4.320853874403168e-06,0.17521062460704845,0.0001138869059945815,0.0004099194070646286,holding_period
2018-07-12,2018-07-11,2018-08-09,011070,158000.0,155500.0,1.1089280038420788e-06,0.17521062460704845,0.0001138869059945815,0.0004569615071832246,holding_period
2018-07-12,2018-07-11,2018-08-09,009150,156000.0,148000.0,1.1231450295323618e-06,0.17521062460704845,0.0001138869059945815,0.00044049748058259226,holding_period
2018-07-12,2018-07-11,2018-08-09,251270,162500.0,126000.0,1.0782192283510674e-06,0.17521062460704845,0.0001138869059945815,0.0003600174003464214,holding_period
2018-07-12,2018-07-11,2018-08-09,020150,47600.0,50400.0,3.6808954749379925e-06,0.17521062460704845,0.0001138869059945815,0.0004916203996327183,holding_period
2018-08-10,2018-08-09,2018-09-10,105560,52000.0,51000.0,3.1230563140622806e-06,0.1623989283312386,0.00010555930341530508,0.0004220810608455172,holding_period
2018-08-10,2018-08-09,2018-09-10,028260,125000.0,125500.0,1.2991914266499087e-06,0.1623989283312386,0.00010555930341530508,0.0004320785887180934,holding_period
2018-08-10,2018-08-09,2018-09-10,010950,117000.0,121500.0,1.3880250284721248e-06,0.1623989283312386,0.00010555930341530508,0.00044690935854231243,holding_period
2018-08-10,2018-08-09,2018-09-10,004020,55200.0,56200.0,2.9420095712180903e-06,0.1623989283312386,0.00010555930341530508,0.0004381534854415102,holding_period
2018-08-10,2018-08-09,2018-09-10,009540,112000.0,125000.0,1.449990431528916e-06,0.1623989283312386,0.00010555930341530508,0.00048030933044395345,holding_period
2018-09-19,2018-09-18,2018-10-24,010140,8100.0,6840.0,2.0612638284533492e-05,0.16696237010472129,0.00010852554056806885,0.0003736246815454541,holding_period
2018-09-19,2018-09-18,2018-10-24,023530,199000.0,206000.0,8.390068849483482e-07,0.16696237010472129,0.00010852554056806885,0.00045801385849330325,holding_period
2018-09-19,2018-09-18,2018-10-24,008770,109000.0,79400.0,1.5317648633460668e-06,0.16696237010472129,0.00010852554056806885,0.0003222986448966459,holding_period
2018-09-19,2018-09-18,2018-10-24,207940,512000.0,402500.0,3.2609837911078374e-07,0.16696237010472129,0.00010852554056806885,0.00034782468361903974,holding_period
2018-09-19,2018-09-18,2018-10-24,009540,128500.0,118500.0,1.2993180552896598e-06,0.16696237010472129,0.00010852554056806885,0.00040801835231233546,holding_period
2018-10-30,2018-10-29,2018-11-27,012450,28100.0,32750.0,5.111881662174055e-06,0.14364387470709095,9.336851855960912e-05,0.00044364742975593074,holding_period
2018-10-30,2018-10-29,2018-11-27,120110,48950.0,53600.0,2.9345020369170777e-06,0.14364387470709095,9.336851855960912e-05,0.00041681666932370174,holding_period
2018-10-30,2018-10-29,2018-11-27,000210,74700.0,90400.0,1.9229434365072417e-06,0.14364387470709095,9.336851855960912e-05,0.00046066032964967485,holding_period
2018-10-30,2018-10-29,2018-11-27,047810,28300.0,32200.0,5.075755290003214e-06,0.14364387470709095,9.336851855960912e-05,0.00043311419889597425,holding_period
2018-10-30,2018-10-29,2018-11-27,086280,104000.0,120000.0,1.3811911029527976e-06,0.14364387470709095,9.336851855960912e-05,0.0004392187707389897,holding_period
2018-11-28,2018-11-27,2018-12-27,015760,30050.0,32500.0,5.4912444124890995e-06,0.16501189459529744,0.00010725773148694333,0.00047293342502562367,holding_period
2018-11-28,2018-11-27,2018-12-27,035720,111500.0,101500.0,1.479927305787421e-06,0.16501189459529744,0.00010725773148694333,0.00039806344707417156,holding_period
2018-11-28,2018-11-27,2018-12-27,007070,37550.0,39450.0,4.394457911991943e-06,0.16501189459529744,0.00010725773148694333,0.00045940761626441764,holding_period
2018-11-28,2018-11-27,2018-12-27,267250,392500.0,351000.0,4.204124703064903e-07,0.16501189459529744,0.00010725773148694333,0.00039104665925558197,holding_period
2018-11-28,2018-11-27,2018-12-27,047810,32450.0,30900.0,5.085112314184821e-06,0.16501189459529744,0.00010725773148694333,0.0004163944218470241,holding_period
2018-12-27,2018-12-26,2019-01-28,003490,32600.0,35150.0,4.932883698959438e-06,0.1608120085860777,0.0001045278055809505,0.0004594857843488242,holding_period
2018-12-27,2018-12-26,2019-01-28,011170,291000.0,304500.0,5.526185862064525e-07,0.1608120085860777,0.0001045278055809505,0.0004459217526746417,holding_period
2018-12-27,2018-12-26,2019-01-28,009420,34800.0,32700.0,4.621034729484991e-06,0.1608120085860777,0.0001045278055809505,0.00040043576448352193,holding_period
2018-12-27,2018-12-26,2019-01-28,006400,226000.0,232000.0,7.11557560115388e-07,0.1608120085860777,0.0001045278055809505,0.00043746558795894054,holding_period
2018-12-27,2018-12-26,2019-01-28,068270,241500.0,211000.0,6.658882343108807e-07,0.1608120085860777,0.0001045278055809505,0.00037233140621492893,holding_period
2019-01-28,2019-01-25,2019-02-28,011170,299500.0,319000.0,5.313633049984831e-07,0.15914330984704567,0.00010344315140057969,0.00044918796988046764,holding_period
2019-01-28,2019-01-25,2019-02-28,006650,171000.0,175000.0,9.306626306844776e-07,0.15914330984704567,0.00010344315140057969,0.00043159479497992644,holding_period
