signal_date,mode,top_mean_forward_return,bottom_mean_forward_return,spread,spread_std,spread_t_stat,positive_spread_ratio,n_quarters
2017-03-31 00:00:00,universe,0.02754288272070351,0.05494457956830665,-0.027401696847603144,,,,
2017-06-30 00:00:00,universe,-0.0746828398610487,-0.05936614486327718,-0.015316694997771524,,,,
2017-12-28 00:00:00,universe,-0.07104355517947299,0.22892164603038895,-0.2999652012098619,,,,
2019-06-28 00:00:00,universe,-0.10294391892190706,-0.06438185059656469,-0.03856206832534237,,,,
2019-09-30 00:00:00,universe,0.08690406625186134,0.11399665191625301,-0.02709258566439167,,,,
2019-12-30 00:00:00,universe,0.007910321925266372,0.045556708329870375,-0.03764638640460401,,,,
2020-03-31 00:00:00,universe,0.10768080604967374,0.2803946855811931,-0.1727138795315194,,,,
2020-06-30 00:00:00,universe,0.21783488226124184,-0.00048234681498722233,0.21831722907622905,,,,
2020-09-29 00:00:00,universe,0.33386302369928017,0.3828150855896905,-0.04895206189041035,,,,
2020-12-30 00:00:00,universe,0.2569264936017003,0.15152692975849416,0.10539956384320612,,,,
2021-03-31 00:00:00,universe,0.29008803878430045,0.06038974392277412,0.22969829486152632,,,,
2021-06-30 00:00:00,universe,-0.0899623323684197,0.022908167374501364,-0.11287049974292107,,,,
2021-09-30 00:00:00,universe,-0.12173795168936992,-0.03332235835363848,-0.08841559333573143,,,,
2021-12-30 00:00:00,universe,-0.023419465488974733,-0.01823518485604676,-0.005184280632927973,,,,
2023-09-27 00:00:00,universe,-0.07230411172003537,0.16919102609289588,-0.24149513781293125,,,,
2023-12-28 00:00:00,universe,-0.033224596000549014,-0.08329543905132666,0.05007084305077765,,,,
2024-03-29 00:00:00,universe,0.010740205202896957,0.241329093538949,-0.23058888833605204,,,,
2024-09-30 00:00:00,universe,-0.03047071417813745,-0.0890270713164761,0.05855635713833865,,,,
2025-06-30 00:00:00,universe,0.10905840634436377,0.061679530759371895,0.047378875584991875,,,,
2025-09-30 00:00:00,universe,0.4261040420041823,0.1505038899103212,0.2756001520938611,,,,
2025-12-30 00:00:00,universe,0.1839335365823379,0.21871583909641537,-0.03478230251407746,,,,
2026-03-31 00:00:00,universe,0.4309141372197895,0.06595860066835149,0.364955536551438,,,,
ALL,universe,0.08498687987453105,0.0863964446493391,-0.0014095647748080455,0.16746455249677733,-0.03947966740232295,0.36363636363636365,22.0
