carrier,rank_ic_pooled,rank_ic_mean,rank_ic_t_stat,rank_ic_n_quarters,spread,spread_t_stat,positive_spread_ratio
F004-A D013 direct,-0.013921511559011132,-0.0053573210903397036,-0.21096630554511817,22.0,-0.0014095647748080455,-0.03947966740232295,0.36363636363636365
