date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,006060,3.913397981974109,2017-03-31,2017-04-03,True
2017-03-31,004720,2.3319171483087104,2017-03-31,2017-04-03,True
2017-03-31,005940,2.1173807220746337,2017-03-31,2017-04-03,True
2017-03-31,078930,1.9751326075367897,2017-03-31,2017-04-03,True
2017-03-31,118000,1.865198557092342,2017-03-31,2017-04-03,True
2017-06-30,093370,3.799100097652444,2017-06-30,2017-07-03,True
2017-06-30,000030,2.222026376086217,2017-06-30,2017-07-03,True
2017-06-30,005880,2.041658692213401,2017-06-30,2017-07-03,True
2017-06-30,078930,1.849289717104788,2017-06-30,2017-07-03,True
2017-06-30,103140,1.737801255649737,2017-06-30,2017-07-03,True
2017-12-28,009420,2.709500930068152,2017-12-28,2018-01-02,True
2017-12-28,003350,2.6155993693399133,2017-12-28,2018-01-02,True
2017-12-28,012750,2.4724406711983424,2017-12-28,2018-01-02,True
2017-12-28,003230,2.3520832574546184,2017-12-28,2018-01-02,True
2017-12-28,018260,1.8160781967110557,2017-12-28,2018-01-02,True
2019-06-28,071050,2.961156525327666,2019-06-28,2019-07-01,True
2019-06-28,093230,2.8047986230451043,2019-06-28,2019-07-01,True
2019-06-28,074610,2.493889168824732,2019-06-28,2019-07-01,True
2019-06-28,035720,2.157440471102778,2019-06-28,2019-07-01,True
2019-06-28,004060,2.0663638294944717,2019-06-28,2019-07-01,True
2019-09-30,009320,3.1105538992904305,2019-09-30,2019-10-01,True
2019-09-30,004170,1.945170878120266,2019-09-30,2019-10-01,True
2019-09-30,033250,1.9091307195526221,2019-09-30,2019-10-01,True
2019-09-30,071050,1.7524076472568129,2019-09-30,2019-10-01,True
2019-09-30,316140,1.7144178337738551,2019-09-30,2019-10-01,True
2019-12-30,204320,2.5907740301729385,2019-12-30,2020-01-02,True
2019-12-30,180640,2.5805723964261804,2019-12-30,2020-01-02,True
2019-12-30,044380,2.5244562463442155,2019-12-30,2020-01-02,True
2019-12-30,016360,2.2858215429356274,2019-12-30,2020-01-02,True
2019-12-30,005420,2.2572857204506227,2019-12-30,2020-01-02,True
2020-03-31,180640,2.8406957009686367,2020-03-31,2020-04-01,True
2020-03-31,011000,2.530943509200857,2020-03-31,2020-04-01,True
2020-03-31,068270,2.526231631749519,2020-03-31,2020-04-01,True
2020-03-31,005110,2.251474178748872,2020-03-31,2020-04-01,True
2020-03-31,002320,2.162271230358314,2020-03-31,2020-04-01,True
2020-06-30,123690,3.0317625075172026,2020-06-30,2020-07-01,True
2020-06-30,336260,2.691080649725968,2020-06-30,2020-07-01,True
2020-06-30,035720,2.3447761332875805,2020-06-30,2020-07-01,True
