year,factor_macro_gate_mcap_net_total_return,kospi_buy_and_hold_net_total_return,cash_net_total_return,d001_factor_macro_gate_mcap_net_total_return,d009_minus_d001_factor_macro_gate_mcap_return
2015,0.0,0.1650129244213383,0.0,0.0,0.0
2017,0.2403692106606221,0.316759538729966,0.0,0.0,0.2403692106606221
2018,0.029874529417038165,-0.08401784948302471,0.0,0.0,0.029874529417038165
2019,-0.02444985893566831,0.1701948593009439,0.0,0.0277493483052602,-0.05219920724092851
