variant_id,signal,portfolio,rebalance,cost_layer,window,strategy_start_date,strategy_end_date,strategy_trading_days,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_calmar,strategy_volatility,strategy_nav_final,p08_proxy_start_date,p08_proxy_end_date,p08_proxy_trading_days,p08_proxy_total_return,p08_proxy_cagr,p08_proxy_sharpe,p08_proxy_max_drawdown,p08_proxy_calmar,p08_proxy_volatility,p08_proxy_nav_final,beats_p08_proxy_sharpe
XETF001_V02,ret_3m,top1_ew,quarterly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.4590227051123901,-0.9804908044738022,-2.5219446034204616,-0.506047822527774,-1.9375457433570693,1.1981593127617705,0.5409772948876099,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V02,ret_3m,top1_ew,quarterly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.34677896708980205,-0.35004559654948975,-1.2303032203011377,-0.37016298740154185,-0.9456526137492257,0.30846032211250957,0.653221032910198,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V03,ret_3m,top2_ew,monthly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.04241701955240473,-0.24250377731324246,-0.5577701099432278,-0.1492730382566878,-1.6245651602283087,0.36263964279575805,0.9575829804475953,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V03,ret_3m,top2_ew,monthly,gross,year_2022,2022-01-03,2022-12-30,251,0.03127373172384251,0.031647678660061684,0.25415119292141375,-0.19752542255124983,0.1602207870323649,0.2011002862960115,1.0312737317238425,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V03,ret_3m,top2_ew,monthly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.05101802988278559,-0.2850570142533765,-0.7027173530375558,-0.15437740002714773,-1.846494462293369,0.36529452509212473,0.9489819701172144,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V03,ret_3m,top2_ew,monthly,after_cost,year_2022,2022-01-03,2022-12-30,251,-7.830220252802444e-05,-7.922400634563509e-05,0.10013123551936369,-0.2023811137208006,-0.0003914594839858938,0.20135620608231203,0.999921697797472,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V03,ret_3m,top2_ew,monthly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.051018029882785476,-0.28505701425337604,-0.7027173530375582,-0.15437740002714806,-1.8464944622933623,0.36529452509212446,0.9489819701172145,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V03,ret_3m,top2_ew,monthly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.007770555398808221,-0.007861676466717982,0.06192318087883147,-0.20843368560432762,-0.03771787868128909,0.20178424268957107,0.9922294446011918,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V04,ret_3m,top2_ew,quarterly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.28226947763051735,-0.8805968146676941,-2.0103492773298433,-0.36039384247621586,-2.443429134685643,0.8369302322691891,0.7177305223694826,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V04,ret_3m,top2_ew,quarterly,gross,year_2022,2022-01-03,2022-12-30,251,-0.20908950067209642,-0.21127063730723428,-0.9070139511731189,-0.22099225501314634,-0.9560092379466704,0.23029927139761797,0.7909104993279036,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V04,ret_3m,top2_ew,quarterly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.28226947763051724,-0.8805968146676939,-2.010349277329838,-0.360393842476216,-2.443429134685642,0.8369302322691885,0.7177305223694828,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V04,ret_3m,top2_ew,quarterly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.22323360913032408,-0.22554028585536035,-0.985748044339962,-0.2303053346708821,-0.9793098634804476,0.23026658531354613,0.7767663908696759,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V04,ret_3m,top2_ew,quarterly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.28226947763051724,-0.8805968146676939,-2.0103492773298393,-0.36039384247621586,-2.4434291346856427,0.8369302322691881,0.7177305223694828,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V04,ret_3m,top2_ew,quarterly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.22345518379189233,-0.22576380297555387,-0.9868407000073688,-0.23030533467088243,-0.9802803886335563,0.23029499064632364,0.7765448162081077,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V05,ret_3m,top3_ew,monthly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.04082680363742186,-0.23440674225055913,-0.6489929739429249,-0.13534743511864267,-1.7318890605136565,0.3184452105885583,0.9591731963625781,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V05,ret_3m,top3_ew,monthly,gross,year_2022,2022-01-03,2022-12-30,251,-0.11518213338859662,-0.1164559591637726,-0.5795390424833743,-0.20085908972085154,-0.5797893405054255,0.1830638526630385,0.8848178666114034,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V05,ret_3m,top3_ew,monthly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.05039551544433474,-0.28204644494125697,-0.8337726438697349,-0.14053535050793098,-2.0069430497157366,0.3207986439024021,0.9496044845556653,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V05,ret_3m,top3_ew,monthly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.14692456401548248,-0.14851899908317512,-0.7760291510252588,-0.22005841578666474,-0.6749071538675285,0.18378013586313477,0.8530754359845175,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V05,ret_3m,top3_ew,monthly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.050395515444334626,-0.2820464449412564,-0.83377264386973,-0.14053535050793076,-2.0069430497157357,0.3207986439024015,0.9496044845556654,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V05,ret_3m,top3_ew,monthly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.1471208663703064,-0.1487172409911911,-0.7772391380700624,-0.22005841578666452,-0.6758080142472939,0.18378902868407804,0.8528791336296936,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V06,ret_3m,top3_ew,quarterly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.2521183203229156,-0.8445701348125536,-1.9919963639891138,-0.32811861164246503,-2.5739781434063875,0.7519892835741978,0.7478816796770844,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V06,ret_3m,top3_ew,quarterly,gross,year_2022,2022-01-03,2022-12-30,251,-0.17984773674889154,-0.18175986097705776,-0.8866158662422824,-0.1884374207881352,-0.9645635151280001,0.20155382170812605,0.8201522632511085,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V06,ret_3m,top3_ew,quarterly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.2521183203229157,-0.8445701348125537,-1.991996363989112,-0.3281186116424649,-2.573978143406389,0.7519892835741978,0.7478816796770843,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V06,ret_3m,top3_ew,quarterly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.19612979267963138,-0.19819326253113134,-0.9844232969858802,-0.19974743480203971,-0.9922193129916855,0.20188844978129436,0.8038702073203686,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V06,ret_3m,top3_ew,quarterly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.2521183203229158,-0.8445701348125538,-1.9919963639891152,-0.3281186116424649,-2.573978143406389,0.7519892835741977,0.7478816796770842,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V06,ret_3m,top3_ew,quarterly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.19645313974476541,-0.19851957576374213,-0.9862331156616614,-0.20026384997572622,-0.9912901194489394,0.2019206075337927,0.8035468602552346,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V07,ret_3m,positive_top3_shy_fallback,monthly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.04082680363742164,-0.23440674225055802,-0.6489929739429132,-0.13534743511864256,-1.7318890605136497,0.3184452105885588,0.9591731963625784,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V07,ret_3m,positive_top3_shy_fallback,monthly,gross,year_2022,2022-01-03,2022-12-30,251,-0.11518213338859673,-0.11645595916377272,-0.5795390424833811,-0.20085908972085154,-0.5797893405054261,0.18306385266303846,0.8848178666114033,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V07,ret_3m,positive_top3_shy_fallback,monthly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.050395515444334404,-0.2820464449412553,-0.8337726438697236,-0.14053535050793076,-2.0069430497157277,0.3207986439024023,0.9496044845556656,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V07,ret_3m,positive_top3_shy_fallback,monthly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.1469245640154827,-0.14851899908317534,-0.7760291510252572,-0.22005841578666485,-0.6749071538675292,0.18378013586313488,0.8530754359845173,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V07,ret_3m,positive_top3_shy_fallback,monthly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.050395515444334626,-0.2820464449412564,-0.833772643869735,-0.14053535050793065,-2.0069430497157374,0.3207986439024012,0.9496044845556654,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V07,ret_3m,positive_top3_shy_fallback,monthly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.1470567821978066,-0.14865252369806747,-0.7768442750523401,-0.22005841578666485,-0.6755139228221034,0.18378609428926274,0.8529432178021934,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V08,ret_3m,positive_top3_shy_fallback,quarterly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.2521183203229156,-0.8445701348125536,-1.9919963639891138,-0.32811861164246503,-2.5739781434063875,0.7519892835741978,0.7478816796770844,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V08,ret_3m,positive_top3_shy_fallback,quarterly,gross,year_2022,2022-01-03,2022-12-30,251,-0.17984773674889154,-0.18175986097705776,-0.8866158662422824,-0.1884374207881352,-0.9645635151280001,0.20155382170812605,0.8201522632511085,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V08,ret_3m,positive_top3_shy_fallback,quarterly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.2521183203229157,-0.8445701348125537,-1.991996363989112,-0.3281186116424649,-2.573978143406389,0.7519892835741978,0.7478816796770843,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V08,ret_3m,positive_top3_shy_fallback,quarterly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.19612979267963138,-0.19819326253113134,-0.9844232969858802,-0.19974743480203971,-0.9922193129916855,0.20188844978129436,0.8038702073203686,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V08,ret_3m,positive_top3_shy_fallback,quarterly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.2521183203229158,-0.8445701348125538,-1.9919963639891152,-0.3281186116424649,-2.573978143406389,0.7519892835741977,0.7478816796770842,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V08,ret_3m,positive_top3_shy_fallback,quarterly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.19645313974476541,-0.19851957576374213,-0.9862331156616614,-0.20026384997572622,-0.9912901194489394,0.2019206075337927,0.8035468602552346,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,False
XETF001_V09,ret_3m,all_positive_ew_shy_fallback,monthly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.004290776168294874,-0.027177849714928648,-0.06669898039539678,-0.06931222452594332,-0.3921075957496657,0.17428533932454726,0.9957092238317051,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V09,ret_3m,all_positive_ew_shy_fallback,monthly,gross,year_2022,2022-01-03,2022-12-30,251,-0.054089854900341794,-0.054708902981910335,-0.27689065236240756,-0.14656420475857956,-0.37327601969407737,0.15709531615632094,0.9459101450996582,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V09,ret_3m,all_positive_ew_shy_fallback,monthly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.009584467735452407,-0.059846835158264944,-0.2551926598912505,-0.07194007953458226,-0.8318983735553979,0.1740689838778773,0.9904155322645476,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V09,ret_3m,all_positive_ew_shy_fallback,monthly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.07817099461705168,-0.07905392122127608,-0.44082391678080696,-0.16073840303103815,-0.49181726165346423,0.15731338626613925,0.9218290053829483,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V09,ret_3m,all_positive_ew_shy_fallback,monthly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.009584467735452407,-0.059846835158264944,-0.2551926598912498,-0.07194007953458215,-0.8318983735553992,0.1740689838778778,0.9904155322645476,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,True
XETF001_V09,ret_3m,all_positive_ew_shy_fallback,monthly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.09746017556027853,-0.0985490799014731,-0.5641823788344629,-0.17794857706417955,-0.5538065070670953,0.15981980124301595,0.9025398244397215,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V10,ret_3m,all_positive_ew_shy_fallback,quarterly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.21668991892579925,-0.790907518796203,-2.188984318703428,-0.29577900786090106,-2.6739812419958855,0.6015488748177404,0.7833100810742007,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V10,ret_3m,all_positive_ew_shy_fallback,quarterly,gross,year_2022,2022-01-03,2022-12-30,251,-0.06061649166977057,-0.06130778662511638,-0.36043941232633503,-0.12537694822317713,-0.4889877086175802,0.14502656775113776,0.9393835083302294,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V10,ret_3m,all_positive_ew_shy_fallback,quarterly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.21668991892579925,-0.790907518796203,-2.1889843187034215,-0.29577900786090117,-2.6739812419958846,0.6015488748177412,0.7833100810742007,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V10,ret_3m,all_positive_ew_shy_fallback,quarterly,after_cost,year_2022,2022-01-03,2022-12-30,251,-0.07189577856053031,-0.0727106555178223,-0.4424680518730444,-0.12871641805723422,-0.5648902961663465,0.1454129642128203,0.9281042214394697,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V10,ret_3m,all_positive_ew_shy_fallback,quarterly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.21668991892579925,-0.790907518796203,-2.188984318703423,-0.2957790078609007,-2.6739812419958886,0.6015488748177412,0.7833100810742007,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V10,ret_3m,all_positive_ew_shy_fallback,quarterly,after_tax,year_2022,2022-01-03,2022-12-30,251,-0.09890681700602888,-0.10001097273928472,-0.6242551517776208,-0.15356333403939615,-0.6512685685349033,0.14955504058731425,0.9010931829939711,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V11,ret_6m,top1_ew,monthly,gross,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.12466231079705248,-0.5739431892131932,-0.9379311259721879,-0.26506296002612617,-2.1653089105947583,0.650139067904703,0.8753376892029475,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V11,ret_6m,top1_ew,monthly,gross,year_2022,2022-01-03,2022-12-30,251,0.03890848503247102,0.03937545173689716,0.2772134355348518,-0.20537325272309492,0.19172628964486987,0.2719055235427482,1.038908485032471,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V11,ret_6m,top1_ew,monthly,after_cost,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.12466231079705248,-0.5739431892131932,-0.9379311259721881,-0.2650629600261263,-2.1653089105947574,0.6501390679047029,0.8753376892029475,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
XETF001_V11,ret_6m,top1_ew,monthly,after_cost,year_2022,2022-01-03,2022-12-30,251,0.02647898391754233,0.02679485693461392,0.2327368723493539,-0.21014101320675638,0.1275089356700238,0.2717321551786205,1.0264789839175423,2022-01-03,2022-12-30,251,-0.14874606999361295,-0.15035848169283283,-0.8086982825111951,-0.15192682123473444,-0.9896770068039635,0.17992823945977934,0.851253930006387,True
XETF001_V11,ret_6m,top1_ew,monthly,after_tax,covid_2020_02_03,2020-02-03,2020-03-31,41,-0.12466231079705259,-0.5739431892131934,-0.9379311259721923,-0.26506296002612617,-2.165308910594759,0.6501390679047029,0.8753376892029474,2020-02-03,2020-03-31,41,-0.03388759290637544,-0.1982133552627917,-0.7237357051180171,-0.10781698555683383,-1.838424198553641,0.2503994598530382,0.9661124070936246,False
