period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,0.29691099715980585,0.3053022696226284,0.038596921477497936,0.039573083526685426,-0.0566520471294778,-0.056655177364641096,10,10
2018-2026,2018-01-01,2026-05-04,2.1200628830312147,2.318728286215127,0.15052075197962256,0.1593057216179219,-0.3191935055745041,-0.3135454331821338,100,100
