signal_date,top_mean_forward_return,bottom_mean_forward_return,spread,spread_std,spread_t_stat,positive_spread_ratio,n_quarters
2010-03-31 00:00:00,0.19829936829210318,-0.0479244570879391,0.24622382538004228,,,,
2010-06-30 00:00:00,0.25611092127909063,0.07942403944260938,0.17668688183648124,,,,
2010-09-30 00:00:00,0.1751907336016305,0.10520879766062625,0.06998193594100426,,,,
2010-12-30 00:00:00,0.161347670013925,0.011570973864821607,0.14977669614910338,,,,
2011-03-31 00:00:00,0.06199892434444295,0.01104845920407497,0.05095046514036798,,,,
2011-06-30 00:00:00,-0.03297824772151555,-0.06869650661718585,0.0357182588956703,,,,
2011-09-30 00:00:00,0.11843865994955889,0.06482022740073685,0.05361843254882204,,,,
2011-12-29 00:00:00,0.241883376461822,0.12784122198680756,0.11404215447501445,,,,
2012-03-30 00:00:00,0.005549231433618518,-0.06064528906311162,0.06619452049673014,,,,
2012-06-29 00:00:00,0.06526114411878307,0.08969834528600946,-0.02443720116722639,,,,
2012-09-28 00:00:00,0.04962843227464838,-0.059306970596035735,0.10893540287068412,,,,
2012-12-28 00:00:00,0.1503115299507843,-0.0061138514271060025,0.1564253813778903,,,,
2013-03-29 00:00:00,-0.06395158678662427,-0.08894885204021341,0.02499726525358914,,,,
2013-06-28 00:00:00,0.18155087501386813,0.09208133056968504,0.08946954444418309,,,,
2013-09-30 00:00:00,-0.02828314000653535,-0.0485219555670201,0.020238815560484753,,,,
2013-12-30 00:00:00,-0.007922164047231376,0.02496335510533339,-0.03288551915256477,,,,
2014-03-31 00:00:00,-0.033232839107298906,0.06894824343055543,-0.10218108253785434,,,,
2014-06-30 00:00:00,0.07935206831089008,0.18733424109856392,-0.10798217278767384,,,,
2014-09-30 00:00:00,-0.015495138900739835,-0.0030275258312688624,-0.012467613069470973,,,,
2014-12-30 00:00:00,0.06779992755800827,0.07367363000183176,-0.005873702443823486,,,,
2015-03-31 00:00:00,0.9171906288539159,-0.0048786361232734015,0.9220692649771893,,,,
2015-06-30 00:00:00,0.04153355383210955,-0.0627445493777455,0.10427810320985505,,,,
2015-09-30 00:00:00,0.07233839746409469,0.06290716783240868,0.009431229631686008,,,,
2015-12-30 00:00:00,0.10410901084705156,0.10566537182909881,-0.0015563609820472557,,,,
2017-03-31 00:00:00,0.28249902322755255,0.11557466247063464,0.1669243607569179,,,,
2017-06-30 00:00:00,0.04418364933107403,-0.020078505594775902,0.06426215492584993,,,,
2017-09-29 00:00:00,0.11748851114120651,0.10380353036207139,0.013684980779135117,,,,
2017-12-28 00:00:00,0.1333018459801336,-0.02157469476141109,0.15487654074154467,,,,
2018-03-30 00:00:00,0.0026732194817364143,-0.030504569091690154,0.03317778857342657,,,,
2018-06-29 00:00:00,0.038595009355375076,0.034117268713688476,0.004477740641686601,,,,
2018-09-28 00:00:00,-0.051759994097437444,-0.08889618677659465,0.03713619267915721,,,,
2018-12-28 00:00:00,0.01603251792944301,0.06714457675924639,-0.05111205882980338,,,,
2019-03-29 00:00:00,-0.01758715998763072,0.06957861339997422,-0.08716577338760494,,,,
2019-06-28 00:00:00,0.008239256701914647,-0.032418706243162045,0.04065796294507669,,,,
2019-09-30 00:00:00,0.05676250969812898,0.01762947624875455,0.03913303344937443,,,,
2019-12-30 00:00:00,-0.02484889530704722,-0.3071018067270156,0.2822529114199684,,,,
2020-03-31 00:00:00,1.0006039460673248,0.25884884683524584,0.7417550992320789,,,,
2020-06-30 00:00:00,0.6941758195318685,0.3014017680291478,0.39277405150272066,,,,
2020-09-29 00:00:00,0.45967756805880916,0.26647317718960456,0.1932043908692046,,,,
2020-12-30 00:00:00,0.4022039021310702,0.23586264200004212,0.1663412601310281,,,,
