entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-07-13,2022-07-12,2022-07-20,373220,398500.0,387000.0,1.2314793820319614e-07,0.04907445337397366,3.189839469308288e-05,0.0001262943680242878,signal_reversal
2022-07-06,2022-07-05,2022-07-21,051900,674000.0,724000.0,7.201383471992309e-08,0.048537324601228164,3.154926099079831e-05,0.00013816574329364445,signal_reversal
2022-07-20,2022-07-19,2022-07-22,361610,85100.0,84600.0,5.716955704730684e-07,0.048651293047258126,3.162334048071778e-05,0.0001281684299443572,signal_reversal
2022-07-19,2022-07-18,2022-07-22,003490,24850.0,25350.0,1.918449252488892e-06,0.047673463924348965,3.098775155082683e-05,0.00012887662465907253,signal_reversal
2022-07-20,2022-07-19,2022-07-28,005420,18100.0,18000.0,2.6879167429424377e-06,0.048651293047258126,3.162334048071778e-05,0.00012821362863835428,signal_reversal
2022-07-22,2022-07-21,2022-07-28,005070,54200.0,52900.0,9.100750831996708e-07,0.04932606950942216,3.2061945181124404e-05,0.00012757887553834586,signal_reversal
2022-07-22,2022-07-21,2022-07-28,051900,724000.0,752000.0,6.812993026163282e-08,0.04932606950942216,3.2061945181124404e-05,0.00013576932502538187,signal_reversal
2022-07-20,2022-07-19,2022-08-02,069620,182500.0,183500.0,2.6658242765620893e-07,0.048651293047258126,3.162334048071778e-05,0.000129632370008523,signal_reversal
2022-07-28,2022-07-27,2022-08-02,015760,22200.0,22100.0,2.228523038494719e-06,0.04947321145458277,3.21575874454788e-05,0.00013051345174944323,signal_reversal
2022-08-02,2022-08-01,2022-08-04,329180,134000.0,137500.0,3.99315090785004e-07,0.053508222165190536,3.4780344407373845e-05,0.00014550043620478582,signal_reversal
2022-07-21,2022-07-20,2022-08-05,012330,218000.0,229000.0,2.2428804439762416e-07,0.04889479367868207,3.178161589114334e-05,0.00013610919974269825,signal_reversal
2022-07-28,2022-07-27,2022-08-05,207940,844000.0,876000.0,5.861754911680423e-08,0.04947321145458277,3.21575874454788e-05,0.00013607477851974934,signal_reversal
2022-08-02,2022-08-01,2022-08-05,010620,94900.0,100000.0,5.638379574835672e-07,0.053508222165190536,3.4780344407373845e-05,0.00014941705873314532,signal_reversal
2022-08-05,2022-08-04,2022-08-09,323410,33000.0,31750.0,1.6471272502620822e-06,0.05435519925864871,3.5330879518121665e-05,0.00013858516901892596,signal_reversal
