execution_date,signal_date,종목코드,fnv_5,inv_5,combined_flow_5,signal_value,signal
2018-02-14,2018-02-13,207940,0.01934856748483283,0.05656413174285472,0.07591269922768755,0.07591269922768755,True
2018-02-14,2018-02-13,066570,0.005985031380639997,0.06152680762822255,0.06751183900886255,0.06751183900886255,True
2018-02-14,2018-02-13,005070,0.02563916422199404,0.01066716691833879,0.036306331140332826,0.036306331140332826,True
2018-02-14,2018-02-13,006650,0.019758771092924607,0.0028147152694782745,0.02257348636240288,0.02257348636240288,True
2018-02-14,2018-02-13,074610,0.002570240856668191,0.00035488279634558414,0.002925123653013775,0.002925123653013775,True
2018-02-19,2018-02-14,005880,0.08406714885216167,0.06480283854588487,0.14886998739804655,0.14886998739804655,True
2018-02-19,2018-02-14,005420,0.04831099594366697,0.03403930603528649,0.08235030197895346,0.08235030197895346,True
2018-02-19,2018-02-14,009450,0.03979588641540706,0.002508038954589751,0.04230392536999681,0.04230392536999681,True
2018-02-19,2018-02-14,034220,0.019195635709861613,0.009006629668514003,0.028202265378375616,0.028202265378375616,True
2018-02-19,2018-02-14,010770,0.00037449547573841006,0.016768677691147725,0.017143173166886138,0.017143173166886138,True
2018-02-19,2018-02-14,004310,0.00041764293216718906,5.756628096017794e-07,0.00041821859497679086,0.00041821859497679086,True
2018-02-20,2018-02-19,011170,0.036412061076869714,0.15387214911393324,0.19028421019080297,0.19028421019080297,True
2018-02-20,2018-02-19,028670,0.046583652979492775,0.11138689584757691,0.15797054882706968,0.15797054882706968,True
2018-02-20,2018-02-19,024110,0.09343587846050877,0.03523710612098892,0.12867298458149767,0.12867298458149767,True
2018-02-20,2018-02-19,003490,0.036917556016182074,0.08229932688915576,0.11921688290533783,0.11921688290533783,True
2018-02-20,2018-02-19,066570,0.023556060051638666,0.08096952105729784,0.1045255811089365,0.1045255811089365,True
2018-02-20,2018-02-19,105560,0.02230245041416322,0.06757603697249592,0.08987848738665914,0.08987848738665914,True
2018-02-20,2018-02-19,285130,0.0008257563652681832,0.08539968922064102,0.08622544558590921,0.08622544558590921,True
2018-02-20,2018-02-19,009420,0.047932715960329594,0.000195183767924962,0.048127899728254556,0.048127899728254556,True
2018-02-20,2018-02-19,161390,0.001019534929386884,0.038181939163719494,0.039201474093106384,0.039201474093106384,True
2018-02-20,2018-02-19,002210,0.0059027757832397,3.147951207244279e-05,0.005934255295312143,0.005934255295312143,True
2018-02-20,2018-02-19,004770,0.0021870797395569215,1.0473319271034442e-05,0.002197553058827956,0.002197553058827956,True
2018-02-20,2018-02-19,008700,0.0003581181699523042,9.718202729996247e-06,0.00036783637268230046,0.00036783637268230046,True
2018-02-21,2018-02-20,004720,0.003013520719720246,3.6510727921513572e-06,0.0030171717925123976,0.0030171717925123976,True
2018-02-21,2018-02-20,145210,0.0007542100449210953,0.0010069995961853465,0.001761209641106442,0.001761209641106442,True
2018-02-22,2018-02-21,010140,0.08921698048186556,0.08295691546586521,0.17217389594773078,0.17217389594773078,True
2018-02-22,2018-02-21,069620,0.018554389807732104,0.0968189476873818,0.11537333749511391,0.11537333749511391,True
2018-02-22,2018-02-21,161390,0.018608867774927478,0.09235611224492839,0.11096498001985587,0.11096498001985587,True
2018-02-22,2018-02-21,000990,0.06477168292096493,0.024612544513948485,0.08938422743491341,0.08938422743491341,True
2018-02-22,2018-02-21,000270,0.05108683591257696,0.028979427166916958,0.08006626307949392,0.08006626307949392,True
2018-02-22,2018-02-21,139480,0.06435149168158877,0.0006247385377152818,0.06497623021930406,0.06497623021930406,True
2018-02-22,2018-02-21,009420,0.0314622633205908,0.009301262311235167,0.04076352563182597,0.04076352563182597,True
2018-02-22,2018-02-21,005930,0.03200562226103695,0.005971725227665644,0.037977347488702594,0.037977347488702594,True
2018-02-22,2018-02-21,018260,0.0034457970876412597,0.0003864841531505314,0.003832281240791791,0.003832281240791791,True
2018-02-22,2018-02-21,004770,0.0002842707707765877,3.72934304111055e-05,0.00032156420118769323,0.00032156420118769323,True
2018-02-23,2018-02-22,204320,0.024273504833904645,0.06063361651315011,0.08490712134705475,0.08490712134705475,True
2018-02-23,2018-02-22,006400,0.011102603834935372,0.05517958944547232,0.06628219328040769,0.06628219328040769,True
2018-02-23,2018-02-22,267250,0.004727874284450787,0.03232122901032648,0.03704910329477727,0.03704910329477727,True
2018-02-26,2018-02-23,047810,0.03372992316642064,0.22598462323463256,0.2597145464010532,0.2597145464010532,True
2018-02-26,2018-02-23,251270,0.09738970915633272,0.09449783045300718,0.1918875396093399,0.1918875396093399,True
2018-02-26,2018-02-23,010620,0.043797999766821624,0.11487050921738537,0.15866850898420698,0.15866850898420698,True
2018-02-26,2018-02-23,096770,0.02600990729406746,0.10333680057157378,0.12934670786564126,0.12934670786564126,True
2018-02-26,2018-02-23,000660,0.10250326439622696,0.005969070776484982,0.10847233517271195,0.10847233517271195,True
2018-02-26,2018-02-23,004170,0.09212028492702737,0.011423986952242188,0.10354427187926955,0.10354427187926955,True
2018-02-26,2018-02-23,004020,0.06701655608414678,0.0015168971064971695,0.06853345319064394,0.06853345319064394,True
2018-02-26,2018-02-23,004370,0.02042905467480172,0.04448966984133664,0.06491872451613837,0.06491872451613837,True
2018-02-26,2018-02-23,002210,0.0014719721407264635,0.000152859681625328,0.0016248318223517915,0.0016248318223517915,True
2018-02-27,2018-02-26,081660,0.24080005877254784,0.046465703005382115,0.28726576177792995,0.28726576177792995,True
2018-02-27,2018-02-26,024110,0.2067103389647372,0.015034821800133283,0.22174516076487047,0.22174516076487047,True
2018-02-27,2018-02-26,012510,0.1299007702743463,0.07064563465106712,0.20054640492541342,0.20054640492541342,True
2018-02-27,2018-02-26,011070,0.031003119472121112,0.14549449544252227,0.17649761491464339,0.17649761491464339,True
2018-02-27,2018-02-26,005380,0.051728087604087335,0.10068186000993541,0.15240994761402274,0.15240994761402274,True
2018-02-27,2018-02-26,011170,0.0854812994452724,0.009405199655641464,0.09488649910091386,0.09488649910091386,True
2018-02-27,2018-02-26,004990,0.061632401484302594,0.026374698715206455,0.08800710019950905,0.08800710019950905,True
2018-02-27,2018-02-26,051910,0.05613868828386576,0.012694200083851432,0.0688328883677172,0.0688328883677172,True
2018-02-27,2018-02-26,028260,0.05403091137478868,0.012393992307905817,0.06642490368269449,0.06642490368269449,True
2018-02-27,2018-02-26,005880,0.024183103935080476,0.03568751400856114,0.05987061794364162,0.05987061794364162,True
2018-02-27,2018-02-26,068270,0.008767256920600043,0.04746955055275574,0.056236807473355785,0.056236807473355785,True
2018-02-28,2018-02-27,018880,0.16219476177876016,0.09223726823856679,0.25443203001732695,0.25443203001732695,True
2018-02-28,2018-02-27,086280,0.17123149833534887,0.06134162703388742,0.2325731253692363,0.2325731253692363,True
2018-02-28,2018-02-27,018260,0.13384154807492146,0.031860474656320054,0.16570202273124152,0.16570202273124152,True
2018-02-28,2018-02-27,000270,0.025844238972551888,0.11666445878170978,0.14250869775426167,0.14250869775426167,True
2018-02-28,2018-02-27,035720,0.03623806399382506,0.10029993987220738,0.13653800386603243,0.13653800386603243,True
2018-02-28,2018-02-27,035510,0.04486446476660375,0.08957317901000703,0.13443764377661077,0.13443764377661077,True
2018-02-28,2018-02-27,005490,0.04143442118714873,0.08859517251129571,0.13002959369844444,0.13002959369844444,True
2018-02-28,2018-02-27,004020,0.00755020974948016,0.05180450770697221,0.05935471745645237,0.05935471745645237,True
2018-02-28,2018-02-27,139480,0.027433632759826364,0.012518547228659192,0.039952179988485555,0.039952179988485555,True
2018-02-28,2018-02-27,007630,7.707532900137354e-05,2.930051165941334e-05,0.00010637584066078687,0.00010637584066078687,True
2018-03-02,2018-02-28,024110,0.28887226065261945,0.048173729566262175,0.33704599021888165,0.33704599021888165,True
2018-03-02,2018-02-28,267250,0.01563554635327934,0.2234691724615252,0.23910471881480455,0.23910471881480455,True
2018-03-02,2018-02-28,000030,0.04138222212555411,0.015724103749292073,0.05710632587484618,0.05710632587484618,True
2018-03-02,2018-02-28,051900,0.024729628650788302,0.024070876905710154,0.04880050555649845,0.04880050555649845,True
2018-03-02,2018-02-28,009420,0.004414436100126824,0.02162852787868361,0.026042963978810434,0.026042963978810434,True
2018-03-05,2018-03-02,036460,0.05184252714628937,0.18383924876213098,0.23568177590842035,0.23568177590842035,True
2018-03-05,2018-03-02,004430,0.050129108107953346,0.10936263238740847,0.15949174049536183,0.15949174049536183,True
2018-03-05,2018-03-02,161390,3.8404423454650265e-05,0.09691368630062486,0.09695209072407951,0.09695209072407951,True
2018-03-05,2018-03-02,005940,0.0030082863511065937,0.07873530370529942,0.08174359005640601,0.08174359005640601,True
2018-03-05,2018-03-02,066570,0.04872185304051644,0.008838160344661132,0.05756001338517758,0.05756001338517758,True
2018-03-05,2018-03-02,139480,0.020895446317652597,0.004790402646356106,0.025685848964008703,0.025685848964008703,True
2018-03-05,2018-03-02,014990,0.010983640394427919,8.072758551890807e-06,0.01099171315297981,0.01099171315297981,True
2018-03-06,2018-03-05,145720,0.41489357668301874,0.03364492148779603,0.44853849817081476,0.44853849817081476,True
2018-03-06,2018-03-05,267250,0.01704752713468338,0.22169755788336254,0.2387450850180459,0.2387450850180459,True
2018-03-06,2018-03-05,081000,0.04079033062808166,0.02255741847666685,0.06334774910474852,0.06334774910474852,True
2018-03-06,2018-03-05,001380,0.05843940697178622,3.3309365360603762e-06,0.05844273790832229,0.05844273790832229,True
2018-03-06,2018-03-05,017180,0.005976257380113367,0.00016477414598790866,0.006141031526101275,0.006141031526101275,True
2018-03-06,2018-03-05,071050,0.0023463847718823154,0.0025687245115442597,0.004915109283426576,0.004915109283426576,True
2018-03-07,2018-03-06,035720,0.030418277502973115,0.06600135315095758,0.0964196306539307,0.0964196306539307,True
2018-03-07,2018-03-06,020150,0.07248085724642678,0.014209726130061131,0.08669058337648791,0.08669058337648791,True
2018-03-07,2018-03-06,005940,0.02698832698240376,0.028320124823884633,0.05530845180628839,0.05530845180628839,True
2018-03-07,2018-03-06,001820,0.020458403498793715,0.026999867441176596,0.047458270939970314,0.047458270939970314,True
2018-03-07,2018-03-06,039490,0.007780394704037641,0.008242026893498768,0.016022421597536408,0.016022421597536408,True
2018-03-08,2018-03-07,008700,0.021525484476780928,2.6113300359685937e-05,0.021551597777140614,0.021551597777140614,True
2018-03-08,2018-03-07,006400,0.010436085781173308,0.004516781761214786,0.014952867542388094,0.014952867542388094,True
2018-03-09,2018-03-08,035720,0.03759346722726309,0.04013814708924445,0.07773161431650753,0.07773161431650753,True
2018-03-09,2018-03-08,017180,0.011575683118882862,0.00015168454645423613,0.011727367665337099,0.011727367665337099,True
2018-03-12,2018-03-09,161890,0.15459669971967308,0.06397747285200667,0.21857417257167974,0.21857417257167974,True
2018-03-12,2018-03-09,192820,0.12395842419101101,0.08518334382661899,0.20914176801763,0.20914176801763,True
2018-03-12,2018-03-09,004000,0.1168149152347869,0.06816782544263617,0.18498274067742307,0.18498274067742307,True
2018-03-12,2018-03-09,226320,0.10449074929856542,0.07609133000473862,0.18058207930330403,0.18058207930330403,True
2018-03-12,2018-03-09,023530,0.05960358249251921,0.11504979946578153,0.17465338195830074,0.17465338195830074,True
2018-03-12,2018-03-09,005420,0.1163025566880734,0.004560793864386691,0.1208633505524601,0.1208633505524601,True
2018-03-12,2018-03-09,028050,0.02645535100456098,0.09374319118959158,0.12019854219415256,0.12019854219415256,True
2018-03-12,2018-03-09,005930,0.09355713889460228,0.01775885476091383,0.1113159936555161,0.1113159936555161,True
2018-03-12,2018-03-09,018260,0.09714461855802706,0.0009516694741419328,0.098096288032169,0.098096288032169,True
2018-03-12,2018-03-09,009540,0.019759397546839225,0.07515430929790189,0.09491370684474111,0.09491370684474111,True
2018-03-12,2018-03-09,051900,0.002831014658706994,0.07803163905274801,0.080862653711455,0.080862653711455,True
2018-03-12,2018-03-09,025620,0.039831553658469486,0.033703372326471484,0.07353492598494098,0.07353492598494098,True
2018-03-12,2018-03-09,071050,0.033206892503677386,0.0042463831773021056,0.03745327568097949,0.03745327568097949,True
2018-03-13,2018-03-12,051910,0.2008498305135076,0.02137770626334842,0.22222753677685603,0.22222753677685603,True
2018-03-13,2018-03-12,008770,0.14777611586618383,0.015461531978512563,0.1632376478446964,0.1632376478446964,True
2018-03-13,2018-03-12,010620,0.04610553768132768,0.10816520942053715,0.15427074710186484,0.15427074710186484,True
2018-03-13,2018-03-12,016360,0.048546852983915215,0.08894663343139222,0.13749348641530745,0.13749348641530745,True
2018-03-13,2018-03-12,011070,0.030962632943837203,0.1026112683117604,0.1335739012555976,0.1335739012555976,True
2018-03-13,2018-03-12,096770,0.007336463412472848,0.07909993089646826,0.08643639430894111,0.08643639430894111,True
2018-03-13,2018-03-12,036460,0.013412544037927385,0.06836876612921035,0.08178131016713773,0.08178131016713773,True
2018-03-13,2018-03-12,009150,0.037440415737365756,0.026862769561115597,0.06430318529848135,0.06430318529848135,True
2018-03-14,2018-03-13,011780,0.01975800589825704,0.1348831079704008,0.15464111386865784,0.15464111386865784,True
2018-03-14,2018-03-13,003060,0.0922719879644491,0.0009805382848333908,0.0932525262492825,0.0932525262492825,True
2018-03-15,2018-03-14,082740,0.012381303635854645,0.17533761247934604,0.1877189161152007,0.1877189161152007,True
2018-03-15,2018-03-14,010140,0.07543496121374817,0.03355732382361994,0.10899228503736812,0.10899228503736812,True
2018-03-15,2018-03-14,004870,0.04879271149133317,0.03497803041140137,0.08377074190273454,0.08377074190273454,True
2018-03-15,2018-03-14,027410,0.04833300756190681,0.028322936078782345,0.07665594364068916,0.07665594364068916,True
2018-03-15,2018-03-14,020150,0.008556517320999497,0.06807344925699123,0.07662996657799072,0.07662996657799072,True
2018-03-15,2018-03-14,005070,0.011728657886309035,0.0628625076891195,0.07459116557542853,0.07459116557542853,True
2018-03-15,2018-03-14,007630,0.04040053357247325,0.0034572722848140486,0.043857805857287296,0.043857805857287296,True
2018-03-15,2018-03-14,001820,0.017675903506756754,0.024734719605167536,0.04241062311192429,0.04241062311192429,True
2018-03-16,2018-03-15,051600,0.007356297850829808,0.28927092467117854,0.29662722252200835,0.29662722252200835,True
2018-03-19,2018-03-16,000120,0.42257411624787705,0.13797711220243866,0.5605512284503157,0.5605512284503157,True
2018-03-19,2018-03-16,000990,0.09010508786456536,0.10296759309787243,0.1930726809624378,0.1930726809624378,True
2018-03-19,2018-03-16,082740,0.0033733420991249657,0.12693772884104296,0.13031107094016794,0.13031107094016794,True
2018-03-19,2018-03-16,047810,0.07234351830643417,0.03039025617498631,0.10273377448142047,0.10273377448142047,True
2018-03-19,2018-03-16,010140,0.054267229410768086,0.030038667081637063,0.08430589649240515,0.08430589649240515,True
2018-03-20,2018-03-19,009150,0.04291909057233199,0.030653185091018106,0.0735722756633501,0.0735722756633501,True
2018-03-20,2018-03-19,034730,0.015374367329043752,0.0208745404385427,0.03624890776758645,0.03624890776758645,True
2018-03-20,2018-03-19,004870,0.0010436483313812721,0.020845201002251294,0.021888849333632568,0.021888849333632568,True
2018-03-20,2018-03-19,004770,0.0034552466268149046,2.5502487492172714e-06,0.0034577968755641216,0.0034577968755641216,True
2018-03-21,2018-03-20,036570,0.16797918068416753,0.04200849334051504,0.20998767402468257,0.20998767402468257,True
2018-03-21,2018-03-20,069620,0.09767382004869607,0.0794448702816362,0.17711869033033226,0.17711869033033226,True
2018-03-21,2018-03-20,005070,0.003252031173723708,0.13625063145479427,0.13950266262851796,0.13950266262851796,True
2018-03-21,2018-03-20,006380,0.08661703510226632,0.045159624544105055,0.13177665964637136,0.13177665964637136,True
2018-03-21,2018-03-20,009540,0.0672928799713604,0.02111006513057825,0.08840294510193865,0.08840294510193865,True
2018-03-21,2018-03-20,009420,0.04219982084876127,0.004762962854767035,0.046962783703528306,0.046962783703528306,True
2018-03-21,2018-03-20,033180,0.00304844843545207,2.7222900697221577e-05,0.003075671336149291,0.003075671336149291,True
2018-03-22,2018-03-21,207940,0.12005927706814748,0.049859191983487226,0.1699184690516347,0.1699184690516347,True
2018-03-22,2018-03-21,010620,0.14140753228159006,0.0249293047920967,0.16633683707368677,0.16633683707368677,True
2018-03-22,2018-03-21,047810,0.0497624936889294,0.11598757877558467,0.1657500724645141,0.1657500724645141,True
2018-03-22,2018-03-21,011780,0.10361822422062464,0.044987190052925174,0.1486054142735498,0.1486054142735498,True
2018-03-22,2018-03-21,012450,0.053480392409297174,0.0849953963285413,0.13847578873783847,0.13847578873783847,True
2018-03-22,2018-03-21,028260,0.0994641039961239,0.027081928171255546,0.12654603216737945,0.12654603216737945,True
2018-03-22,2018-03-21,023530,0.12071648605680631,0.0057267011049301295,0.12644318716173644,0.12644318716173644,True
2018-03-22,2018-03-21,004170,0.10777896503772076,0.006162504310132506,0.11394146934785326,0.11394146934785326,True
2018-03-22,2018-03-21,000810,0.03232185223484208,0.008262444384548906,0.04058429661939099,0.04058429661939099,True
2018-03-22,2018-03-21,000660,0.013194464825297583,0.0035099641676040777,0.01670442899290166,0.01670442899290166,True
2018-03-23,2018-03-22,001820,0.007045727440404128,0.1587745992579107,0.16582032669831484,0.16582032669831484,True
2018-03-23,2018-03-22,086790,0.09237426252594544,0.06372040219439101,0.15609466472033645,0.15609466472033645,True
2018-03-23,2018-03-22,005070,0.017148792832452357,0.07098683560428459,0.08813562843673695,0.08813562843673695,True
2018-03-23,2018-03-22,066570,0.030204639487396396,0.03956190572498248,0.06976654521237888,0.06976654521237888,True
2018-03-23,2018-03-22,105560,0.0503737640958512,0.012098137832160339,0.062471901928011546,0.062471901928011546,True
2018-03-23,2018-03-22,032830,0.011792360695745524,0.03686047373869143,0.04865283443443696,0.04865283443443696,True
2018-03-23,2018-03-22,004720,0.013851838694933947,1.789100185367715e-05,0.013869729696787625,0.013869729696787625,True
2018-03-23,2018-03-22,006340,0.0023378542700198475,4.573433185109633e-06,0.002342427703204957,0.002342427703204957,True
2018-03-26,2018-03-23,000100,0.011361972918288011,0.13163639503239388,0.14299836795068188,0.14299836795068188,True
2018-03-26,2018-03-23,128940,0.007625379380484976,0.13210543184104037,0.13973081122152536,0.13973081122152536,True
2018-03-26,2018-03-23,011170,0.07386649994012631,0.052157114148869574,0.1260236140889959,0.1260236140889959,True
2018-03-26,2018-03-23,096770,0.002230301929671774,0.06802096515768331,0.07025126708735509,0.07025126708735509,True
2018-03-26,2018-03-23,074610,0.0013670174696306396,0.0003916131766118139,0.0017586306462424536,0.0017586306462424536,True
2018-03-27,2018-03-26,012330,0.03137497703386191,0.1500219762944867,0.1813969533283486,0.1813969533283486,True
2018-03-27,2018-03-26,010060,0.15507730926267468,0.018928591397347393,0.17400590066002206,0.17400590066002206,True
2018-03-27,2018-03-26,008770,0.006024884573652578,0.14759109291442413,0.1536159774880767,0.1536159774880767,True
2018-03-27,2018-03-26,025620,0.0450729595505059,0.038920176843889515,0.08399313639439542,0.08399313639439542,True
2018-03-27,2018-03-26,008700,0.06157058186213683,0.012615798265104464,0.0741863801272413,0.0741863801272413,True
2018-03-27,2018-03-26,086280,0.010569872889880956,0.03454956265455751,0.04511943554443847,0.04511943554443847,True
2018-03-27,2018-03-26,002210,0.0012339318852880325,0.0014120739740244347,0.002646005859312467,0.002646005859312467,True
2018-03-27,2018-03-26,017180,0.0006916089228677046,5.511561412327372e-05,0.0007467245369909783,0.0007467245369909783,True
2018-03-28,2018-03-27,271560,0.1002139076390598,0.02613214347174959,0.12634605111080938,0.12634605111080938,True
2018-03-28,2018-03-27,047810,0.010844638066679879,0.08953443417962606,0.10037907224630593,0.10037907224630593,True
2018-03-28,2018-03-27,005380,0.03071478471353566,0.0037673149931341265,0.03448209970666979,0.03448209970666979,True
2018-03-28,2018-03-27,006490,0.0004554357093925902,0.00037895317494300877,0.0008343888843355989,0.0008343888843355989,True
2018-03-29,2018-03-28,000270,0.009224446020491814,0.1329677116564337,0.1421921576769255,0.1421921576769255,True
2018-03-29,2018-03-28,028050,0.015537949600544875,0.07979292083087113,0.095330870431416,0.095330870431416,True
2018-03-29,2018-03-28,025860,0.0317249214391194,0.048755973128889206,0.08048089456800861,0.08048089456800861,True
2018-03-29,2018-03-28,012630,0.0029287911422647256,0.024995850583156138,0.027924641725420866,0.027924641725420866,True
2018-03-29,2018-03-28,096770,0.022094565158919315,0.003082802639793483,0.025177367798712796,0.025177367798712796,True
2018-03-29,2018-03-28,069460,0.012576247990389684,0.0006196870290388772,0.01319593501942856,0.01319593501942856,True
2018-03-29,2018-03-28,007610,0.0027699336621373597,0.0008230695471133545,0.0035930032092507144,0.0035930032092507144,True
2018-03-29,2018-03-28,014990,0.0011575656786522428,0.00031131522107352147,0.0014688808997257643,0.0014688808997257643,True
2018-03-29,2018-03-28,000520,0.0002787399955124755,0.0006634373058539442,0.0009421773013664197,0.0009421773013664197,True
2018-03-30,2018-03-29,000100,0.020576404967008695,0.15513193760220176,0.17570834256921045,0.17570834256921045,True
2018-03-30,2018-03-29,090430,0.08900074237994907,0.04885151263159376,0.13785225501154283,0.13785225501154283,True
2018-03-30,2018-03-29,010950,0.09206295104091893,0.012814910370246907,0.10487786141116583,0.10487786141116583,True
