entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2021-11-02,2021-11-01,2021-11-05,051910,840000.0,800000.0,2.79001519965973e-07,0.2343612767714173,0.00015233482990142125,0.0005914832223278627,signal_reversal
2021-10-27,2021-10-26,2021-11-08,007810,15400.0,17250.0,1.536708925305773e-05,0.23665317449708906,0.0001538245634231079,0.0007024680674804016,signal_reversal
2021-11-08,2021-11-05,2021-11-10,090430,189500.0,183000.0,1.2561707969996207e-06,0.23804436603142815,0.00015472883792042827,0.000609180028004966,signal_reversal
2021-11-05,2021-11-04,2021-11-10,011070,217500.0,212500.0,1.0909458053126778e-06,0.23728071265550743,0.00015423246322607983,0.0006143388566167016,signal_reversal
2021-10-28,2021-10-27,2021-11-10,329180,114500.0,109000.0,2.0452466713091322e-06,0.23418074386489565,0.00015221748351218218,0.0005907695010076428,signal_reversal
2021-11-10,2021-11-09,2021-11-12,383220,964000.0,947000.0,2.445838281340471e-07,0.23577881032122142,0.00015325622670879393,0.0006137953458937979,signal_reversal
2021-10-15,2021-10-14,2021-11-12,000270,84200.0,84200.0,2.8111943526902545e-06,0.23670256449651944,0.00015385666692273762,0.0006272617959157765,signal_reversal
2021-11-01,2021-10-29,2021-11-15,336370,83200.0,103500.0,2.8160978652858616e-06,0.23429934239178368,0.0001522945725546594,0.0007723852420012797,signal_reversal
2021-11-12,2021-11-11,2021-11-16,251270,138500.0,131500.0,1.7683281095921869e-06,0.24491344317851788,0.00015919373806603664,0.0006162181379901373,signal_reversal
2021-11-11,2021-11-10,2021-11-16,015760,23050.0,22800.0,1.0383590731142498e-05,0.2393417663528346,0.0001555721481293425,0.0006273765519756297,signal_reversal
2021-11-12,2021-11-11,2021-11-17,034220,20450.0,20950.0,1.1976207490392073e-05,0.24491344317851788,0.00015919373806603664,0.0006648890993478418,signal_reversal
2021-11-16,2021-11-15,2021-11-19,137310,51900.0,53300.0,4.7855552244216816e-06,0.24837031614748528,0.00016144070549586545,0.0006759357476734404,signal_reversal
2021-11-19,2021-11-18,2021-11-24,005930,70400.0,76000.0,3.5927315192790546e-06,0.25292829895724545,0.00016440339432220955,0.0007235761279828015,signal_reversal
2021-11-17,2021-11-16,2021-11-24,035720,128000.0,124500.0,1.974141972293562e-06,0.2526901724535759,0.00016424861209482432,0.0006513187902089534,signal_reversal
2021-11-15,2021-11-12,2021-11-24,011070,245500.0,280000.0,9.926749124002045e-07,0.2437016909942502,0.0001584060991462626,0.0007365647850009518,signal_reversal
2021-11-16,2021-11-15,2021-11-25,093370,24750.0,24900.0,1.0035164288787284e-05,0.24837031614748528,0.00016144070549586545,0.000662170315595629,signal_reversal
2021-11-24,2021-11-23,2021-11-26,020150,126000.0,132500.0,2.024556748881665e-06,0.2550941503590898,0.00016581119773340834,0.0007108724884510746,signal_reversal
2021-11-24,2021-11-23,2021-11-26,034120,44500.0,44800.0,5.732452817058197e-06,0.2550941503590898,0.00016581119773340834,0.0006805567984411492,signal_reversal
2021-11-10,2021-11-09,2021-11-30,353200,18600.0,21300.0,1.267628012479685e-05,0.23577881032122142,0.00015325622670879393,0.0007155126316441583,signal_reversal
2021-11-25,2021-11-24,2021-11-30,005380,212500.0,202000.0,1.2165141023475072e-06,0.2585092467488453,0.00016803101038674945,0.0006511999989866206,signal_reversal
2021-11-26,2021-11-25,2021-12-02,137310,53700.0,55000.0,4.7564786713647895e-06,0.2554229046522892,0.00016602488802398797,0.000693256766351418,signal_reversal
2021-11-25,2021-11-24,2021-12-02,101140,4595.0,4260.0,5.6258813220640976e-05,0.2585092467488453,0.00016803101038674945,0.000635105742447816,signal_reversal
2021-11-30,2021-11-29,2021-12-03,093370,24900.0,22800.0,9.928263559322242e-06,0.2472137626271238,0.00016068894570763046,0.0005998656842542498,signal_reversal
2021-12-02,2021-12-01,2021-12-06,007810,22850.0,22600.0,1.0785833882201609e-05,0.24645630420830678,0.0001601965977353994,0.0006459635912050544,signal_reversal
2021-12-02,2021-12-01,2021-12-07,036420,49950.0,48800.0,4.934060144310446e-06,0.24645630420830678,0.0001601965977353994,0.000638072657862227,signal_reversal
2021-11-26,2021-11-25,2021-12-08,329180,114500.0,111000.0,2.2307677262208663e-06,0.2554229046522892,0.00016602488802398797,0.0006561803266678678,signal_reversal
2021-11-30,2021-11-29,2021-12-08,383220,844000.0,879000.0,2.9290730169090497e-07,0.2472137626271238,0.00016068894570763046,0.0006822836231937095,signal_reversal
2021-12-03,2021-12-02,2021-12-09,011200,27150.0,27500.0,9.220108307340269e-06,0.2503259405442883,0.0001627118613537874,0.0006719153928974221,signal_reversal
2021-12-06,2021-12-03,2021-12-09,011170,227500.0,225000.0,1.0822231248106086e-06,0.24620576089441348,0.00016003374458136877,0.0006452755381683255,signal_reversal
2021-12-08,2021-12-07,2021-12-10,012330,244000.0,240000.0,1.009540397302144e-06,0.24632785694172316,0.00016011310701212006,0.0006420676926841637,signal_reversal
2021-12-08,2021-12-07,2021-12-14,018260,157500.0,157500.0,1.563986393280782e-06,0.24632785694172316,0.00016011310701212006,0.0006527688208955663,signal_reversal
2021-12-09,2021-12-08,2021-12-14,016360,49100.0,49450.0,4.979432815931627e-06,0.2444901512622429,0.0001589185983204579,0.0006525173247817203,signal_reversal
2021-12-07,2021-12-06,2021-12-15,000720,49100.0,48500.0,5.029247639790259e-06,0.2469360591137017,0.0001605084384239061,0.0006463840529040431,signal_reversal
2021-12-10,2021-12-09,2021-12-15,005930,77400.0,76400.0,3.2088566463271906e-06,0.24836550442572455,0.00016143757787672096,0.000649665116615403,signal_reversal
2021-12-14,2021-12-13,2021-12-16,011200,28600.0,27100.0,8.589106755995769e-06,0.24564845322147902,0.00015967149459396136,0.0006168267016818362,signal_reversal
2021-12-15,2021-12-14,2021-12-17,271940,59300.0,58800.0,4.063508735541745e-06,0.24096606801762546,0.00015662794421145656,0.0006331759311721147,signal_reversal
2021-12-15,2021-12-14,2021-12-17,326030,101500.0,99200.0,2.3740499312081325e-06,0.24096606801762546,0.00015662794421145656,0.0006240902459159938,signal_reversal
2021-12-14,2021-12-13,2021-12-17,039130,74000.0,72300.0,3.3195736921821487e-06,0.24564845322147902,0.00015967149459396136,0.0006360137215536388,signal_reversal
2021-12-16,2021-12-15,2021-12-20,259960,489000.0,492000.0,4.926248008646779e-07,0.24089352762282754,0.00015658079295483788,0.0006422842153673671,signal_reversal
2021-12-09,2021-12-08,2021-12-20,000270,82400.0,84500.0,2.9671134861922684e-06,0.2444901512622429,0.0001589185983204579,0.0006644108873956038,signal_reversal
2021-12-20,2021-12-17,2021-12-22,009540,99100.0,95300.0,2.409921538438847e-06,0.23882322445928975,0.00015523509589853834,0.0006086136349250387,signal_reversal
2021-12-17,2021-12-16,2021-12-22,003550,81200.0,81600.0,2.941063811786829e-06,0.23881438151709053,0.00015522934798610884,0.0006359756386607839,signal_reversal
2021-12-20,2021-12-17,2021-12-22,052690,90000.0,96000.0,2.653591382880997e-06,0.23882322445928975,0.00015523509589853834,0.0006750736478049256,signal_reversal
2021-12-22,2021-12-21,2022-01-03,047050,22900.0,22600.0,1.047737676892223e-05,0.23993192800831906,0.00015595575320540738,0.0006274900946907524,signal_reversal
2021-12-17,2021-12-16,2022-01-04,383220,885000.0,941000.0,2.698467587763735e-07,0.23881438151709053,0.00015522934798610884,0.0006729033700227038,signal_reversal
2022-01-03,2021-12-30,2022-01-05,020150,136500.0,126500.0,1.8110778501744674e-06,0.2472121265488148,0.00016068788225672963,0.0006071185723247359,signal_reversal
2021-12-20,2021-12-17,2022-01-05,097520,52600.0,55000.0,4.540365484016916e-06,0.23882322445928975,0.00015523509589853834,0.0006617582692954654,signal_reversal
2021-12-23,2021-12-22,2022-01-06,003490,29500.0,28700.0,8.231054367257468e-06,0.2428161038340953,0.00015783046749216195,0.0006260128399017666,signal_reversal
2022-01-04,2022-01-03,2022-01-06,361610,165500.0,150000.0,1.461517512559937e-06,0.24188114832866958,0.00015722274641363524,0.0005809532112425749,signal_reversal
2021-12-24,2021-12-23,2022-01-07,047810,31950.0,31750.0,7.577530577866006e-06,0.2421021019628189,0.00015736636627583227,0.0006375544789952011,signal_reversal
2022-01-06,2022-01-05,2022-01-10,003580,22450.0,21500.0,1.0290433292314175e-05,0.23102022741245323,0.0001501631478180946,0.0005862974368296001,signal_reversal
2022-01-06,2022-01-05,2022-01-10,030790,5510.0,4560.0,4.192744599137082e-05,0.23102022741245323,0.0001501631478180946,0.000506651257359725,signal_reversal
2022-01-05,2022-01-04,2022-01-12,036420,60000.0,57400.0,3.92828504288196e-06,0.23569710257291762,0.00015320311667239647,0.0005975314378727749,signal_reversal
2022-01-07,2022-01-06,2022-01-14,329180,111500.0,103500.0,2.0207252042025624e-06,0.22531086026858568,0.0001464520591745807,0.0005542344053826578,signal_reversal
2022-01-10,2022-01-07,2022-01-17,005490,304000.0,299000.0,7.243693378110214e-07,0.2202082786945505,0.00014313538115145783,0.0005739540448145628,signal_reversal
2022-01-10,2022-01-07,2022-01-18,086280,184000.0,170500.0,1.1967841233399484e-06,0.2202082786945505,0.00014313538115145783,0.0005407369865280722,signal_reversal
2022-01-17,2022-01-14,2022-01-19,086790,45800.0,45800.0,4.639627105473592e-06,0.21249492143069051,0.00013812169892994883,0.0005631115417913299,signal_reversal
2022-01-07,2022-01-06,2022-01-19,010620,82500.0,74700.0,2.7310407305283113e-06,0.22531086026858568,0.0001464520591745807,0.0005406231678117319,signal_reversal
2022-01-18,2022-01-17,2022-01-21,066570,140500.0,137500.0,1.4951179621574124e-06,0.21006407368311644,0.0001365416478940257,0.0005447836074611072,signal_reversal
2022-01-19,2022-01-18,2022-01-21,082740,9070.0,9180.0,2.297768788929307e-05,0.20840762915588815,0.0001354649589513273,0.0005589782132828325,signal_reversal
2022-01-19,2022-01-18,2022-01-24,097520,54900.0,51100.0,3.7961316786136274e-06,0.20840762915588815,0.0001354649589513273,0.0005140531712594643,signal_reversal
2022-01-21,2022-01-20,2022-01-26,001820,68500.0,64500.0,3.0612304686193467e-06,0.20969428710042526,0.0001363012866152764,0.0005232408178487618,signal_reversal
2022-01-12,2022-01-11,2022-01-28,047810,34000.0,33750.0,6.388166709935429e-06,0.21719766813780458,0.00014117848428957299,0.0005713416601198499,signal_reversal
2022-01-24,2022-01-21,2022-01-28,055550,39050.0,38350.0,5.243975172935183e-06,0.20477723050311888,0.00013310519982702727,0.0005329320868874703,signal_reversal
2022-01-26,2022-01-25,2022-02-03,028050,21850.0,21950.0,9.036135604562216e-06,0.19743956295968443,0.00012833571592379487,0.0005256094177783727,signal_reversal
2022-01-24,2022-01-21,2022-02-03,013700,2825.0,2565.0,7.248751522234296e-05,0.20477723050311888,0.00013310519982702727,0.0004927157628450707,signal_reversal
2022-01-28,2022-01-27,2022-02-04,251270,110000.0,100000.0,1.7788247140128157e-06,0.19567071854140972,0.0001271859670519163,0.00047138854921339616,signal_reversal
2022-02-03,2022-01-28,2022-02-07,017670,56000.0,56300.0,3.4456929971566297e-06,0.19295880784077127,0.00012542322509650133,0.0005140801667107834,signal_reversal
2022-02-03,2022-01-28,2022-02-08,011200,22400.0,23650.0,8.614232492891574e-06,0.19295880784077127,0.00012542322509650133,0.0005398754859107472,signal_reversal
2022-01-14,2022-01-13,2022-02-08,035250,25350.0,26500.0,8.48875247559216e-06,0.21518987525626126,0.0001398734189165698,0.0005961226425984594,signal_reversal
2022-02-07,2022-02-04,2022-02-09,051900,997000.0,970000.0,1.97302923236466e-07,0.1967110144667566,0.0001278621594033918,0.0005071671641793358,signal_reversal
2022-02-04,2022-02-03,2022-02-11,019170,25300.0,26100.0,7.763664290470804e-06,0.19642070654891136,0.0001276734592567924,0.0005369738406504132,signal_reversal
2022-02-09,2022-02-08,2022-02-14,003490,30300.0,29550.0,6.500964699245661e-06,0.19697923038714352,0.00012803649975164327,0.0005090742931861795,signal_reversal
2022-02-11,2022-02-10,2022-02-15,000720,42700.0,41150.0,4.587567747733986e-06,0.19588914282824121,0.00012732794283835678,0.0005002627939710219,signal_reversal
2022-02-07,2022-02-04,2022-02-15,083420,10000.0,9060.0,1.967110144667566e-05,0.1967110144667566,0.0001278621594033918,0.0004722834746332359,signal_reversal
2022-02-14,2022-02-11,2022-02-16,001450,27950.0,27750.0,6.785306529813965e-06,0.18964931750830033,0.00012327205638039523,0.0004989744789361944,signal_reversal
