entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2018-01-30,2018-01-29,2018-02-06,267250,484000.0,444000.0,4.132231404958678e-07,0.2,0.00013000000000000002,0.0004861983471074381,holding_period
2018-01-30,2018-01-29,2018-02-06,010130,533000.0,496000.0,3.75234521575985e-07,0.2,0.00013000000000000002,0.0004932082551594747,holding_period
2018-01-30,2018-01-29,2018-02-06,016360,43600.0,41150.0,4.587155963302753e-06,0.2,0.00013000000000000002,0.000500217889908257,holding_period
2018-01-30,2018-01-29,2018-02-06,096770,209500.0,193000.0,9.54653937947494e-07,0.2,0.00013000000000000002,0.00048825775656324583,holding_period
2018-01-30,2018-01-29,2018-02-06,003490,38400.0,35700.0,5.208333333333334e-06,0.2,0.00013000000000000002,0.0004927343750000001,holding_period
2018-02-06,2018-02-05,2018-02-13,086280,143000.0,133000.0,1.294299242478168e-06,0.18508479167437802,0.00012030511458834572,0.0004561757680114303,holding_period
2018-02-06,2018-02-05,2018-02-13,023530,242000.0,219000.0,7.648131887370992e-07,0.18508479167437802,0.00012030511458834572,0.0004438593340835756,holding_period
2018-02-06,2018-02-05,2018-02-13,139130,12800.0,11500.0,1.4459749349560782e-05,0.18508479167437802,0.00012030511458834572,0.0004406608614278648,holding_period
2018-02-06,2018-02-05,2018-02-13,024110,16800.0,16350.0,1.1016951885379644e-05,0.18508479167437802,0.00012030511458834572,0.00047733698281378654,holding_period
2018-02-06,2018-02-05,2018-02-13,000270,34400.0,32100.0,5.380371850999361e-06,0.18508479167437802,0.00012030511458834572,0.00045768133150526067,holding_period
2018-02-13,2018-02-12,2018-02-22,000660,75900.0,75900.0,2.2552908168517077e-06,0.17117657299904462,0.00011126477244937901,0.0004536179184474682,holding_period
2018-02-13,2018-02-12,2018-02-22,003490,36400.0,35000.0,4.702653104369358e-06,0.17117657299904462,0.00011126477244937901,0.0004361710754302579,holding_period
2018-02-13,2018-02-12,2018-02-22,009450,67800.0,59800.0,2.5247282153251418e-06,0.17117657299904462,0.00011126477244937901,0.0004000936802825752,holding_period
2018-02-13,2018-02-12,2018-02-22,012510,52500.0,54000.0,3.260506152362755e-06,0.17117657299904462,0.00011126477244937901,0.0004665784304031102,holding_period
2018-02-13,2018-02-12,2018-02-22,035510,135000.0,164500.0,1.267974614807738e-06,0.17117657299904462,0.00011126477244937901,0.0005527418339600632,holding_period
2018-02-22,2018-02-21,2018-03-02,000660,76100.0,77400.0,2.282606592617889e-06,0.17370636169822135,0.00011290913510384388,0.00046818543821185523,holding_period
2018-02-22,2018-02-21,2018-03-02,207940,427500.0,465500.0,4.0633067063911427e-07,0.17370636169822135,0.00011290913510384388,0.0005012393570336454,holding_period
2018-02-22,2018-02-21,2018-03-02,010060,161000.0,164000.0,1.0789215012311885e-06,0.17370636169822135,0.00011290913510384388,0.00046889928443507445,holding_period
2018-02-22,2018-02-21,2018-03-02,010140,8920.0,8250.0,1.947380736527145e-05,0.17370636169822135,0.00011290913510384388,0.0004257461135232472,holding_period
2018-02-22,2018-02-21,2018-03-02,285130,112500.0,106500.0,1.5440565484286341e-06,0.17370636169822135,0.00011290913510384388,0.0004357713593802713,holding_period
2018-03-02,2018-02-28,2018-03-09,024110,17200.0,15400.0,1.0058143599954457e-05,0.17300006991921665,0.00011245004544749082,0.0004104728403141414,holding_period
2018-03-02,2018-02-28,2018-03-09,086280,140000.0,142500.0,1.2357147851372617e-06,0.17300006991921665,0.00011245004544749082,0.00046663679573745844,holding_period
2018-03-02,2018-02-28,2018-03-09,207940,446000.0,455000.0,3.8789253345115843e-07,0.17300006991921665,0.00011245004544749082,0.0004677014222087343,holding_period
2018-03-02,2018-02-28,2018-03-09,267250,431000.0,445000.0,4.013922735944702e-07,0.17300006991921665,0.00011245004544749082,0.0004733418386362789,holding_period
2018-03-02,2018-02-28,2018-03-09,011070,129500.0,134000.0,1.3359078758240668e-06,0.17300006991921665,0.00011245004544749082,0.00047438088670512615,holding_period
2018-03-09,2018-03-08,2018-03-16,066570,109000.0,110500.0,1.5821143195243312e-06,0.1724504608281521,0.00011209279953829887,0.0004632826256147123,holding_period
2018-03-09,2018-03-08,2018-03-16,004430,30600.0,31000.0,5.635635974776213e-06,0.1724504608281521,0.00011209279953829887,0.0004629674953278659,holding_period
2018-03-09,2018-03-08,2018-03-16,000660,84400.0,89800.0,2.0432519055468257e-06,0.1724504608281521,0.00011209279953829887,0.0004862326559629781,holding_period
2018-03-09,2018-03-08,2018-03-16,020150,35450.0,37900.0,4.864611024771568e-06,0.1724504608281521,0.00011209279953829887,0.0004885772082729325,holding_period
2018-03-09,2018-03-08,2018-03-16,006400,185000.0,215500.0,9.321646531251465e-07,0.1724504608281521,0.00011209279953829887,0.000532335929283443,holding_period
2018-03-16,2018-03-15,2018-03-23,006400,215500.0,199500.0,8.494373543561616e-07,0.18305374986375283,0.00011898493741143934,0.00044907629331424374,holding_period
2018-03-16,2018-03-15,2018-03-23,051600,44750.0,44050.0,4.090586589134142e-06,0.18305374986375283,0.00011898493741143934,0.0004775043990161012,holding_period
2018-03-16,2018-03-15,2018-03-23,086280,157000.0,153500.0,1.165947451361483e-06,0.18305374986375283,0.00011898493741143934,0.00047427827452756725,holding_period
2018-03-16,2018-03-15,2018-03-23,051910,419000.0,393500.0,4.3688245790871796e-07,0.18305374986375283,0.00011898493741143934,0.00045557010504576335,holding_period
2018-03-16,2018-03-15,2018-03-23,035720,141500.0,130500.0,1.2936660767756384e-06,0.18305374986375283,0.00011898493741143934,0.0004473820710009352,holding_period
2018-03-23,2018-03-22,2018-03-30,036570,409500.0,420000.0,4.2318142105286473e-07,0.1732927919211481,0.00011264031474874628,0.0004710009216318384,holding_period
2018-03-23,2018-03-22,2018-03-30,207940,468000.0,487000.0,3.702837434212566e-07,0.1732927919211481,0.00011264031474874628,0.0004778696850723027,holding_period
2018-03-23,2018-03-22,2018-03-30,009150,100000.0,105500.0,1.732927919211481e-06,0.1732927919211481,0.00011264031474874628,0.0004844833230135498,holding_period
2018-03-23,2018-03-22,2018-03-30,009540,146500.0,132000.0,1.182885951680192e-06,0.1732927919211481,0.00011264031474874628,0.00041377350589773113,holding_period
2018-03-23,2018-03-22,2018-03-30,004170,335000.0,357500.0,5.172919161825317e-07,0.1732927919211481,0.00011264031474874628,0.0004900694290934259,holding_period
2018-03-30,2018-03-29,2018-04-06,009150,108000.0,106000.0,1.627890152932878e-06,0.17581213651675082,0.00011427788873588803,0.00045727434395884543,holding_period
2018-03-30,2018-03-29,2018-04-06,039130,119500.0,119000.0,1.471231267922601e-06,0.17581213651675082,0.00011427788873588803,0.00046395278033939223,holding_period
2018-03-30,2018-03-29,2018-04-06,025620,19650.0,22300.0,8.947182519936428e-06,0.17581213651675082,0.00011427788873588803,0.0005287337510156432,holding_period
2018-03-30,2018-03-29,2018-04-06,000100,221500.0,234500.0,7.937342506399586e-07,0.17581213651675082,0.00011427788873588803,0.0004932463067039363,holding_period
2018-03-30,2018-03-29,2018-04-06,008770,93400.0,100500.0,1.8823569220208868e-06,0.17581213651675082,0.00011427788873588803,0.0005013187072572127,holding_period
2018-04-06,2018-04-05,2018-04-13,090430,327000.0,335000.0,5.62352712167261e-07,0.18388933687869435,0.00011952806897115134,0.0004992286202264859,holding_period
2018-04-06,2018-04-05,2018-04-13,010060,167500.0,164000.0,1.0978467873354887e-06,0.18388933687869435,0.00011952806897115134,0.00047712421377600335,holding_period
2018-04-06,2018-04-05,2018-04-13,003490,35450.0,33950.0,5.18728735906049e-06,0.18388933687869435,0.00011952806897115134,0.00046668727547627463,holding_period
2018-04-06,2018-04-05,2018-04-13,023530,248500.0,256500.0,7.399973315038002e-07,0.18388933687869435,0.00011952806897115134,0.0005029946861564205,holding_period
2018-04-06,2018-04-05,2018-04-13,008770,100500.0,104000.0,1.8297446455591477e-06,0.18388933687869435,0.00011952806897115134,0.0005042776243161011,holding_period
2018-04-13,2018-04-12,2018-04-20,028260,139000.0,136500.0,1.326040638047806e-06,0.18431964868864503,0.00011980777164761927,0.00047966204979784266,holding_period
2018-04-13,2018-04-12,2018-04-20,009150,118500.0,122000.0,1.555440073321899e-06,0.18431964868864503,0.00011980777164761927,0.00050287377570497,holding_period
2018-04-13,2018-04-12,2018-04-20,000210,80000.0,82800.0,2.303995608608063e-06,0.18431964868864503,0.00011980777164761927,0.0005055427164407812,holding_period
2018-04-13,2018-04-12,2018-04-20,011070,127000.0,132500.0,1.451335816446024e-06,0.18431964868864503,0.00011980777164761927,0.0005096002885496101,holding_period
2018-04-13,2018-04-12,2018-04-20,180640,22100.0,22950.0,8.340255596771268e-06,0.18431964868864503,0.00011980777164761927,0.0005072334947566366,holding_period
2018-04-20,2018-04-19,2018-04-27,047040,6370.0,5950.0,2.9580721597270192e-05,0.18842919657461113,0.00012247897777349723,0.0004664140277849578,holding_period
2018-04-20,2018-04-19,2018-04-27,011070,134500.0,116500.0,1.4009605693279638e-06,0.18842919657461113,0.00012247897777349723,0.0004325115517657756,holding_period
2018-04-20,2018-04-19,2018-04-27,005490,354500.0,351000.0,5.31535110224573e-07,0.18842919657461113,0.00012247897777349723,0.0004944073827753866,holding_period
2018-04-20,2018-04-19,2018-04-27,009150,123000.0,121500.0,1.5319446875984645e-06,0.18842919657461113,0.00012247897777349723,0.0004932478907895157,holding_period
2018-04-20,2018-04-19,2018-04-27,005380,157000.0,158000.0,1.200185965443383e-06,0.18842919657461113,0.00012247897777349723,0.0005025178637311445,holding_period
