multiplier,is_total_return,oos_total_return,full_total_return,cost_paid_total
0.0,0.2677868737330451,0.9941710926694682,1.493899987634189,0.0
1.0,-0.4308237306715972,0.16494827334663342,-0.34593915746975656,0.8980690998048027
2.0,-0.7451907405932746,-0.32091226113695126,-0.8293131155231647,1.0655927738195041
3.0,-0.8862524115167185,-0.6049865430933411,-0.9556792137597311,1.065020640774489
