rcept_no,rcept_dt,stock_code,corp_name,event_category,report_nm,source_period,prior_body_status,prior_parse_status,correction_flag,correction_pass3_confidence,is_period_change,manual_review_required,priority_bucket,attempt_status,body_format,http_detail,retries
20250312800689,2025-03-12,128820,대성산업,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1566,0
20250317901408,2025-03-17,038340,무궁화인포메이션테크놀로지,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1572,0
20250317901369,2025-03-17,223310,사토시홀딩스,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1490,0
20250318900312,2025-03-18,214870,한울비앤씨,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1520,0
20250318900314,2025-03-18,214870,한울비앤씨,resumption_related,기타시장안내              (상장폐지결정 효력정지 등 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1774,0
20250319901367,2025-03-19,060240,스타코링크,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1468,0
20250319801051,2025-03-19,009440,KC그린홀딩스,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1519,0
20250319800064,2025-03-19,194370,제이에스코퍼레이션,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1497,0
20250320902361,2025-03-20,476470,케이비제28호기업인수목적,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1501,0
20250321801675,2025-03-21,001570,금양,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1498,0
20250321800060,2025-03-21,145210,다이나믹디자인,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1512,0
20250327901961,2025-03-27,019590,에스유앤피,resumption_related,기타시장안내              (관리종목 지정사유 추가 및 투자주의 환기종목 해제 관련 시장조치 미진행),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1716,0
20250328803577,2025-03-28,010950,S-Oil,resumption_related,생산재개(자율공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_2123,0
20250328902574,2025-03-28,457630,대신밸런스제16호기업인수목적,resumption_related,주권매매거래정지해제              (합병결정 철회),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1490,0
20250328601306,2025-03-28,000000,코넥스시장,resumption_related,기타시장안내              (공매도 전면 재개 및 공매도 과열종목 지정제도 한시적 확대 안내),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1563,0
20250328901334,2025-03-28,000000,코스닥시장본부,resumption_related,기타시장안내              (공매도 전면 재개 및 공매도 과열종목 지정제도 한시적 확대 안내),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1742,0
20250401900975,2025-04-01,036630,세종텔레콤,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1466,0
20250407800677,2025-04-07,074610,이엔플러스,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1507,0
20250411600835,2025-04-11,289860,지슨,resumption_related,주권매매거래정지해제              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1510,0
20250411900780,2025-04-11,446840,지슨,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1500,0
20250414900811,2025-04-14,226340,본느,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1453,0
20250414800683,2025-04-14,006040,동원산업,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1571,0
20250414800677,2025-04-14,049770,동원F&B,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1391,0
20250416800685,2025-04-16,025560,미래산업,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1567,0
20250421900781,2025-04-21,019660,글로본,resumption_related,주권매매거래정지해제              (감자일정연기),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1380,0
20250421600553,2025-04-21,012210,삼미금속,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1474,0
20250422600251,2025-04-22,288490,나라소프트,resumption_related,주권매매거래정지해제              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1512,0
20250428901331,2025-04-28,052670,제일바이오,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1555,0
20250428901327,2025-04-28,023460,씨앤에이치,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1558,0
20250429900956,2025-04-29,446190,미래에셋비전기업인수목적2호,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1505,0
20250430901092,2025-04-30,214610,롤링스톤,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1475,0
20250502900570,2025-05-02,088800,에이스테크,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1477,0
20250502900569,2025-05-02,042510,라온시큐어,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1470,0
20250507800390,2025-05-07,002210,동성제약,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1498,0
20250508900750,2025-05-08,215090,솔디펜스,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1460,0
20250509800789,2025-05-09,004380,삼익THK,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1514,0
20250512800801,2025-05-12,012600,청호ICT,resumption_related,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1923,0
20250512900677,2025-05-12,119610,인터로조,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1483,0
20250513900990,2025-05-13,150840,인트로메딕,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1557,0
20250513900907,2025-05-13,083640,인콘,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1461,0
20250515603033,2025-05-15,283100,노보믹스,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1438,0
20250515902930,2025-05-15,065060,지엔코,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1462,0
20250516900565,2025-05-16,219750,한국비티비,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1461,0
20250516800133,2025-05-16,294870,IPARK현대산업개발,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1500,0
20250519900436,2025-05-19,131090,시큐브,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1467,0
20250519900377,2025-05-19,208710,포톤,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1465,0
20250520900539,2025-05-20,187790,나노,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1453,0
20250520900501,2025-05-20,019660,글로본,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1463,0
20250521600549,2025-05-21,216400,인바이츠바이오코아,resumption_related,주권매매거래정지해제              (풍문 등 조회결과 공시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1487,0
20250522600537,2025-05-22,227420,도부,resumption_related,주권매매거래정지해제              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1466,0
20250522800003,2025-05-22,207940,삼성바이오로직스,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1497,0
20250523900451,2025-05-23,307280,원바이오젠,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1470,0
20250527900683,2025-05-27,208340,파멥신,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1552,0
20250527900681,2025-05-27,151910,퓨처코어,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1556,0
20250529900661,2025-05-29,068940,셀피글로벌,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1557,0
20250529900625,2025-05-29,440790,교보13호기업인수목적,resumption_related,주권매매거래정지해제              (합병결정 철회),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1484,0
20250530901364,2025-05-30,279600,미디어젠,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1458,0
20250530800970,2025-05-30,000070,삼양홀딩스,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1573,0
20250604900509,2025-06-04,217620,선샤인푸드,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1521,0
20250604900503,2025-06-04,072520,제넨바이오,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1521,0
20250605900611,2025-06-05,323230,엠에프엠코리아,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1544,0
20250605900612,2025-06-05,323230,엠에프엠코리아,resumption_related,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1700,0
20250605900604,2025-06-05,226440,시스네오텍,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1553,0
20250605900600,2025-06-05,226440,시스네오텍,resumption_related,기타시장안내              (상장폐지결정등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1703,0
20250611900729,2025-06-11,039860,나노엔텍,resumption_related,주권매매거래정지해제              (우회상장 미해당),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1465,0
20250612900553,2025-06-12,222810,세토피아,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1520,0
20250612800436,2025-06-12,214390,경보제약,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1550,0
20250612800331,2025-06-12,460850,동국씨엠,resumption_related,생산재개(자율공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1997,0
20250620800402,2025-06-20,003580,HLB글로벌,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1567,0
20250620800240,2025-06-20,004710,한솔테크닉스,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1495,0
20250623900474,2025-06-23,065650,하이퍼코퍼레이션,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1476,0
20250624800425,2025-06-24,002210,동성제약,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1517,0
20250701900655,2025-07-01,023460,씨앤에이치,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1553,0
20250701900651,2025-07-01,023460,씨앤에이치,resumption_related,기타시장안내              (상장폐지결정 등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1735,0
20250701800426,2025-07-01,042670,에이치디현대인프라코어,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1585,0
20250702800678,2025-07-02,011810,STX,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1506,0
20250703900694,2025-07-03,227100,프로브잇,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1547,0
20250703900668,2025-07-03,230980,비유테크놀러지,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1533,0
20250703800629,2025-07-03,465770,STX그린로지스,resumption_related,매매거래정지및정지해제(풍문등조회공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1570,0
20250704900889,2025-07-04,208860,다산디엠씨,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1468,0
20250704900795,2025-07-04,117670,알파칩스,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1466,0
20250707900394,2025-07-07,096690,에이루트,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1467,0
20250711900548,2025-07-11,950110,SBI핀테크솔루션즈,resumption_related,기타시장안내              (상장폐지결정 및 주권매매거래정지의 해제),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1410,0
20250711900544,2025-07-11,950110,SBI핀테크솔루션즈,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1464,0
20250716900501,2025-07-16,442770,아이비케이에스제21호기업인수목적,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1512,0
20250716900500,2025-07-16,454750,하나28호기업인수목적,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1500,0
20250717800415,2025-07-17,006390,한일현대시멘트,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1571,0
20250717800321,2025-07-17,005390,신성통상,resumption_related,매매거래정지및정지해제(중요내용공시)              (상장폐지신청),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1571,0
20250718900618,2025-07-18,078130,국일제지,resumption_related,주권매매거래정지해제              (상장유지 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1458,0
20250721900616,2025-07-21,203690,아크솔루션스,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1559,0
20250722900436,2025-07-22,094820,일진파워,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1481,0
20250725900796,2025-07-25,222160,NPX,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1556,0
20250725800446,2025-07-25,001020,페이퍼코리아,resumption_related,생산재개(자율공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1939,0
20250801900985,2025-08-01,044480,빌리언스,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1466,0
20250804900458,2025-08-04,258790,소프트캠프,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1485,0
20250804600254,2025-08-04,086460,큐러블,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1548,0
20250807900560,2025-08-07,290380,대유,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1541,0
20250807900568,2025-08-07,290380,대유,resumption_related,기타시장안내              (상장폐지결정등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1747,0
20250807900532,2025-08-07,044060,조광아이엘아이,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1555,0
20250807900523,2025-08-07,044060,조광아이엘아이,resumption_related,기타시장안내              (상장폐지결정등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1712,0
20250807800257,2025-08-07,091810,트리니티항공,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1566,0
20250814903877,2025-08-14,054630,에이디칩스,resumption_related,기타시장안내              (투자주의 환기종목 지정 사유 일부 해제 관련 시장조치 미진행),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1594,0
20250814902531,2025-08-14,096040,이트론,resumption_related,기타시장안내              (투자주의 환기종목 지정사유 일부 해제 관련 시장조치 미진행),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1588,0
20250814901875,2025-08-14,263920,휴엠앤씨,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1466,0
20250826900601,2025-08-26,019590,에스유앤피,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1554,0
20250826900602,2025-08-26,019590,에스유앤피,resumption_related,기타시장안내              (상장폐지결정 효력정지등 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1750,0
20250827800310,2025-08-27,010620,에이치디현대미포,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1583,0
20250827800309,2025-08-27,329180,HD현대중공업,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1577,0
20250828800503,2025-08-28,031440,신세계푸드,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1561,0
20250828900165,2025-08-28,024810,이화전기공업,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1555,0
20250828900164,2025-08-28,096040,이트론,resumption_related,기타시장안내              (상장폐지결정등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1699,0
20250828900161,2025-08-28,024810,이화전기공업,resumption_related,기타시장안내              (상장폐지결정등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1709,0
20250828800064,2025-08-28,093230,이아이디,resumption_related,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1915,0
20250829900966,2025-08-29,101390,아이엠,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1545,0
20250829900964,2025-08-29,060240,스타코링크,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1556,0
20250901900903,2025-09-01,069920,엑시온그룹,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1486,0
20250903900496,2025-09-03,478780,대신밸런스제18호기업인수목적,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1496,0
20250903900497,2025-09-03,448830,미래에셋비전기업인수목적3호,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1506,0
20250905900615,2025-09-05,043090,더테크놀로지,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1555,0
20250915900344,2025-09-15,002680,한탑,resumption_related,생산재개(자율공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1964,0
20250918800404,2025-09-18,008770,호텔신라,resumption_related,매매거래정지및정지해제(중요내용공시)              ,post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1559,0
20250919900624,2025-09-19,269620,시스웍,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1511,0
20250919900619,2025-09-19,106520,노블엠앤비,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1515,0
20250924900454,2025-09-24,900110,딥커머스,resumption_related,주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1511,0
20250925900631,2025-09-25,448760,아이비케이에스제22호기업인수목적,resumption_related,주권매매거래정지해제              (상장예비심사결과 통지(승인)),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1511,0
20250926900921,2025-09-26,950130,엑세스바이오,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),post_2018,body_unavailable,body_unavailable,False,,False,True,P1_resumption,download_success,html_inline,http_200_size_1490,0
