defect_id,defect_class,rcept_no,category,notes
BC_00032,body_unavailable_remaining,20210407900834,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00033,body_unavailable_remaining,20210407900822,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00034,body_unavailable_remaining,20210407600705,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00035,body_unavailable_remaining,20210407900192,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00036,body_unavailable_remaining,20210408900784,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00037,body_unavailable_remaining,20210408900782,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00038,body_unavailable_remaining,20210408900773,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00039,body_unavailable_remaining,20210408900769,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00040,body_unavailable_remaining,20210408900767,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00041,body_unavailable_remaining,20210408900705,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00042,body_unavailable_remaining,20210408900096,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00043,body_unavailable_remaining,20210409600901,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00044,body_unavailable_remaining,20210409900801,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00045,body_unavailable_remaining,20210409900454,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00046,body_unavailable_remaining,20210409900199,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00047,body_unavailable_remaining,20210412900767,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00048,body_unavailable_remaining,20210412600419,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00049,body_unavailable_remaining,20210412900449,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00050,body_unavailable_remaining,20210413900714,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00051,body_unavailable_remaining,20210413900705,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00052,body_unavailable_remaining,20210415900649,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00053,body_unavailable_remaining,20210415600092,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00054,body_unavailable_remaining,20210415600089,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00055,body_unavailable_remaining,20210419900684,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00056,body_unavailable_remaining,20210419900685,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00057,body_unavailable_remaining,20210420600705,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00058,body_unavailable_remaining,20210420900574,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00059,body_unavailable_remaining,20210420900448,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00060,body_unavailable_remaining,20210421900683,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00061,body_unavailable_remaining,20210421900656,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00062,body_unavailable_remaining,20210421600649,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00063,body_unavailable_remaining,20210421600586,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00064,body_unavailable_remaining,20210422900665,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00065,body_unavailable_remaining,20210426900628,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00066,body_unavailable_remaining,20210427900657,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00067,body_unavailable_remaining,20210427600500,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00068,body_unavailable_remaining,20210427900459,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00069,body_unavailable_remaining,20210430901242,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00070,body_unavailable_remaining,20210430900986,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00071,body_unavailable_remaining,20210430900900,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00072,body_unavailable_remaining,20210430900827,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00073,body_unavailable_remaining,20210503900673,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00074,body_unavailable_remaining,20210503900374,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00075,body_unavailable_remaining,20210503900143,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00076,body_unavailable_remaining,20210504900521,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00077,body_unavailable_remaining,20210506600445,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00078,body_unavailable_remaining,20210507900403,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00079,body_unavailable_remaining,20210507900415,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00080,body_unavailable_remaining,20210511900469,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00081,body_unavailable_remaining,20210514901476,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00082,body_unavailable_remaining,20210517602378,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00083,body_unavailable_remaining,20210517902344,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00084,body_unavailable_remaining,20210517900673,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00085,body_unavailable_remaining,20210518900490,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00086,body_unavailable_remaining,20210531901006,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00087,body_unavailable_remaining,20210531900999,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00088,body_unavailable_remaining,20210531900916,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00089,body_unavailable_remaining,20210601900637,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00090,body_unavailable_remaining,20210601900440,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00091,body_unavailable_remaining,20210601900108,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00092,body_unavailable_remaining,20210602900595,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00093,body_unavailable_remaining,20210602900607,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00094,body_unavailable_remaining,20210604600369,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00095,body_unavailable_remaining,20210608900493,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00096,body_unavailable_remaining,20210608900477,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00097,body_unavailable_remaining,20210610900088,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00098,body_unavailable_remaining,20210611900593,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00099,body_unavailable_remaining,20210611900592,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00100,body_unavailable_remaining,20210611900591,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00101,body_unavailable_remaining,20210618900589,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00102,body_unavailable_remaining,20210621900510,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00103,body_unavailable_remaining,20210622900547,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00104,body_unavailable_remaining,20210622900481,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00105,body_unavailable_remaining,20210623900616,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00106,body_unavailable_remaining,20210623900610,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00107,body_unavailable_remaining,20210625900325,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00108,body_unavailable_remaining,20210628900356,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00109,body_unavailable_remaining,20210630901024,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00110,body_unavailable_remaining,20210705900586,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00111,body_unavailable_remaining,20210713900426,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00112,body_unavailable_remaining,20210720900287,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00113,body_unavailable_remaining,20210722900492,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00114,body_unavailable_remaining,20210723900620,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00115,body_unavailable_remaining,20210730900736,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00116,body_unavailable_remaining,20210804900422,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00117,body_unavailable_remaining,20210806900493,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00118,body_unavailable_remaining,20210806900492,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00119,body_unavailable_remaining,20210813901461,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00120,body_unavailable_remaining,20210817902784,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00121,body_unavailable_remaining,20210817902720,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00122,body_unavailable_remaining,20210817902628,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00123,body_unavailable_remaining,20210817902599,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00124,body_unavailable_remaining,20210817902581,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00125,body_unavailable_remaining,20210817902412,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00126,body_unavailable_remaining,20210817901935,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00127,body_unavailable_remaining,20210817901871,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00128,body_unavailable_remaining,20210817900970,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00129,body_unavailable_remaining,20210817900778,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00130,body_unavailable_remaining,20210817900271,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00131,body_unavailable_remaining,20210820900550,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00132,body_unavailable_remaining,20210823900554,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00133,body_unavailable_remaining,20210824600583,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00134,body_unavailable_remaining,20210824900573,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00135,body_unavailable_remaining,20210824900554,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00136,body_unavailable_remaining,20210824900528,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00137,body_unavailable_remaining,20210824900529,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00138,body_unavailable_remaining,20210824900447,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00139,body_unavailable_remaining,20210825900487,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00140,body_unavailable_remaining,20210825900145,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00141,body_unavailable_remaining,20210830900538,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00142,body_unavailable_remaining,20210831900725,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00143,body_unavailable_remaining,20210831900723,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00144,body_unavailable_remaining,20210901900632,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00145,body_unavailable_remaining,20210902900446,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00146,body_unavailable_remaining,20210902900406,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00147,body_unavailable_remaining,20210906900369,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00148,body_unavailable_remaining,20210907900505,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00149,body_unavailable_remaining,20210907900496,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00150,body_unavailable_remaining,20210907900417,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00151,body_unavailable_remaining,20210907900495,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00152,body_unavailable_remaining,20210907900499,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00153,body_unavailable_remaining,20210909900490,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00154,body_unavailable_remaining,20210910900543,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00155,body_unavailable_remaining,20210913900560,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00156,body_unavailable_remaining,20210913900556,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00157,body_unavailable_remaining,20210913900534,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00158,body_unavailable_remaining,20210914900558,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00159,body_unavailable_remaining,20210915900633,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00160,body_unavailable_remaining,20210915900632,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00161,body_unavailable_remaining,20210915900597,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00162,body_unavailable_remaining,20210917900742,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00163,body_unavailable_remaining,20210923900440,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00164,body_unavailable_remaining,20210927900330,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00165,body_unavailable_remaining,20210930900577,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00166,body_unavailable_remaining,20211005900577,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00167,body_unavailable_remaining,20211007900601,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00168,body_unavailable_remaining,20211013900617,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00169,body_unavailable_remaining,20211020900602,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00170,body_unavailable_remaining,20211021900481,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00171,body_unavailable_remaining,20211021900388,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00172,body_unavailable_remaining,20211022900603,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00173,body_unavailable_remaining,20211022900582,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00174,body_unavailable_remaining,20211025900211,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00175,body_unavailable_remaining,20211026900574,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00176,body_unavailable_remaining,20211029900735,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00177,body_unavailable_remaining,20211103900450,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00178,body_unavailable_remaining,20211105900801,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00179,body_unavailable_remaining,20211110900622,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00180,body_unavailable_remaining,20211110900596,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00181,body_unavailable_remaining,20211110600586,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00182,body_unavailable_remaining,20211111900584,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00183,body_unavailable_remaining,20211112901090,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00184,body_unavailable_remaining,20211116900506,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00185,body_unavailable_remaining,20211116900479,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00186,body_unavailable_remaining,20211118900480,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00187,body_unavailable_remaining,20211118900468,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00188,body_unavailable_remaining,20211122900560,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00189,body_unavailable_remaining,20211122600154,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00190,body_unavailable_remaining,20211125900635,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00191,body_unavailable_remaining,20211126900219,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00192,body_unavailable_remaining,20211130900835,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00193,body_unavailable_remaining,20211130900803,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00194,body_unavailable_remaining,20211202600614,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00195,body_unavailable_remaining,20211202900472,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00196,body_unavailable_remaining,20211202900449,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00197,body_unavailable_remaining,20211203900623,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00198,body_unavailable_remaining,20211206900478,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00199,body_unavailable_remaining,20211209900421,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00200,body_unavailable_remaining,20211210900672,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00201,body_unavailable_remaining,20211214900866,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00202,body_unavailable_remaining,20211216901455,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00203,body_unavailable_remaining,20211217600672,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00204,body_unavailable_remaining,20211222900741,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00205,body_unavailable_remaining,20220104900565,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00206,body_unavailable_remaining,20220105900665,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00207,body_unavailable_remaining,20220105900663,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00208,body_unavailable_remaining,20220106900566,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00209,body_unavailable_remaining,20220106900342,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00210,body_unavailable_remaining,20220106900350,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00211,body_unavailable_remaining,20220121900779,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00212,body_unavailable_remaining,20220210901408,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00213,body_unavailable_remaining,20220211901289,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00214,body_unavailable_remaining,20220215900504,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00215,body_unavailable_remaining,20220216900995,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00216,body_unavailable_remaining,20220216900996,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00217,body_unavailable_remaining,20220217900720,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00218,body_unavailable_remaining,20220218900983,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00219,body_unavailable_remaining,20220218900976,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00220,body_unavailable_remaining,20220223900816,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00221,body_unavailable_remaining,20220224900765,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00222,body_unavailable_remaining,20220228901342,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00223,body_unavailable_remaining,20220314901878,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00224,body_unavailable_remaining,20220315902111,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00225,body_unavailable_remaining,20220317901774,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00226,body_unavailable_remaining,20220317901329,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00227,body_unavailable_remaining,20220318901539,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00228,body_unavailable_remaining,20220318901501,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00229,body_unavailable_remaining,20220318901300,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00230,body_unavailable_remaining,20220321902142,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00231,body_unavailable_remaining,20220321902147,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00232,body_unavailable_remaining,20220321902129,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00233,body_unavailable_remaining,20220321900818,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00234,body_unavailable_remaining,20220321600670,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00235,body_unavailable_remaining,20220322901691,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00236,body_unavailable_remaining,20220322901684,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00237,body_unavailable_remaining,20220322901672,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00238,body_unavailable_remaining,20220322901285,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00239,body_unavailable_remaining,20220322600797,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00240,body_unavailable_remaining,20220323902078,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00241,body_unavailable_remaining,20220323902063,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00242,body_unavailable_remaining,20220323902054,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00243,body_unavailable_remaining,20220323902055,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00244,body_unavailable_remaining,20220323902047,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00245,body_unavailable_remaining,20220323902046,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00246,body_unavailable_remaining,20220323902045,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00247,body_unavailable_remaining,20220323902033,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00248,body_unavailable_remaining,20220323902023,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00249,body_unavailable_remaining,20220323901992,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00250,body_unavailable_remaining,20220323902006,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00251,body_unavailable_remaining,20220323901962,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00252,body_unavailable_remaining,20220323901898,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00253,body_unavailable_remaining,20220323601777,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00254,body_unavailable_remaining,20220323900745,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00255,body_unavailable_remaining,20220323600604,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00256,body_unavailable_remaining,20220323900366,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00257,body_unavailable_remaining,20220323600180,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00258,body_unavailable_remaining,20220324901376,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00259,body_unavailable_remaining,20220324901340,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00260,body_unavailable_remaining,20220324900001,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00261,body_unavailable_remaining,20220325901246,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00262,body_unavailable_remaining,20220328901525,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00263,body_unavailable_remaining,20220328901180,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00264,body_unavailable_remaining,20220329902747,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00265,body_unavailable_remaining,20220329902741,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00266,body_unavailable_remaining,20220330902520,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00267,body_unavailable_remaining,20220330902526,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00268,body_unavailable_remaining,20220330602196,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00269,body_unavailable_remaining,20220330901992,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00270,body_unavailable_remaining,20220330601846,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00271,body_unavailable_remaining,20220331903160,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00272,body_unavailable_remaining,20220401600890,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00273,body_unavailable_remaining,20220404900872,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00274,body_unavailable_remaining,20220404900550,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00275,body_unavailable_remaining,20220404900389,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00276,body_unavailable_remaining,20220405900942,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00277,body_unavailable_remaining,20220405900759,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00278,body_unavailable_remaining,20220406900757,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00279,body_unavailable_remaining,20220406900726,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00280,body_unavailable_remaining,20220406600473,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00281,body_unavailable_remaining,20220407900807,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00282,body_unavailable_remaining,20220407900775,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00283,body_unavailable_remaining,20220407900768,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00284,body_unavailable_remaining,20220407900761,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_00285,body_unavailable_remaining,20220407600751,suspension_related,not_attempted_in_this_run/budget_exhausted
