bbs_seq,extracted_name,match_method,match_status,pit_date,matched_ticker,listing_name,market,confidence,caveat
758,카카오뱅크,kospi200_snapshot_exact_name,matched_in_kospi200_snapshot,2021-08-31,323410,카카오뱅크,KOSPI200_snapshot_member,high_secondary_triangulated,name match against post-effective Class B snapshot; ticker is confirmed KOSPI200 member; secondary/triangulated per directive
759,크래프톤,kospi200_snapshot_exact_name,matched_in_kospi200_snapshot,2021-08-31,259960,크래프톤,KOSPI200_snapshot_member,high_secondary_triangulated,name match against post-effective Class B snapshot; ticker is confirmed KOSPI200 member; secondary/triangulated per directive
773,카카오페이,kospi200_snapshot_exact_name,matched_in_kospi200_snapshot,2021-11-24,377300,카카오페이,KOSPI200_snapshot_member,high_secondary_triangulated,name match against post-effective Class B snapshot; ticker is confirmed KOSPI200 member; secondary/triangulated per directive
789,LG에너지솔루션,kospi200_snapshot_exact_name,matched_in_kospi200_snapshot,2022-02-22,373220,LG에너지솔루션,KOSPI200_snapshot_member,high_secondary_triangulated,name match against post-effective Class B snapshot; ticker is confirmed KOSPI200 member; secondary/triangulated per directive
907,에코프로머티,kospi200_snapshot_exact_name,matched_in_kospi200_snapshot,2023-12-08,450080,에코프로머티,KOSPI200_snapshot_member,high_secondary_triangulated,name match against post-effective Class B snapshot; ticker is confirmed KOSPI200 member; secondary/triangulated per directive
921,포스코DX,kospi200_snapshot_exact_name,matched_in_kospi200_snapshot,2024-01-23,022100,포스코DX,KOSPI200_snapshot_member,high_secondary_triangulated,name match against post-effective Class B snapshot; ticker is confirmed KOSPI200 member; secondary/triangulated per directive
