carrier,rank_ic_pooled,rank_ic_mean,rank_ic_t_stat,rank_ic_n_quarters,spread,spread_t_stat,positive_spread_ratio
F010-B E014,0.07942791909070254,0.0950884775620914,2.6454944513900718,22.0,0.11232142371172606,3.0879681659984652,0.8181818181818182
