period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.08160168142041113,-0.025347528304094702,-0.012323019581256145,-0.0037328573071873095,-0.3984379737991739,-0.3720679820268781,90,90
2018-2026,2018-01-01,2026-05-04,1.3004801786471654,1.5458122207072047,0.10811783962318078,0.12204150360843169,-0.5757035067116882,-0.5643704392116582,155,155
