signal_date,mode,n_stocks,rank_ic,rank_ic_mean_quarterly,rank_ic_std_quarterly,rank_ic_t_stat,n_quarters
2017-03-31 00:00:00,universe,89,-0.15280898876404497,,,,
2017-06-30 00:00:00,universe,87,0.10275570460013121,,,,
2017-12-28 00:00:00,universe,88,-0.043869536120601606,,,,
2019-06-28 00:00:00,universe,81,0.15718157181571815,,,,
2019-09-30 00:00:00,universe,91,-0.09686255773212295,,,,
2019-12-30 00:00:00,universe,81,0.06368563685636855,,,,
2020-03-31 00:00:00,universe,93,0.043896034138044215,,,,
2020-06-30 00:00:00,universe,84,0.09875468259592994,,,,
2020-09-29 00:00:00,universe,85,0.03091655266757866,,,,
2020-12-30 00:00:00,universe,85,0.12755520812976354,,,,
2021-03-31 00:00:00,universe,81,0.12179313459801265,,,,
2021-06-30 00:00:00,universe,84,0.33283385643413993,,,,
2021-09-30 00:00:00,universe,83,-0.02713991855925444,,,,
2021-12-30 00:00:00,universe,87,0.26195596704818835,,,,
2023-09-27 00:00:00,universe,90,0.20986129974894016,,,,
2023-12-28 00:00:00,universe,85,0.08078952511237053,,,,
2024-03-29 00:00:00,universe,87,0.3430961580520522,,,,
2024-09-30 00:00:00,universe,92,0.12411571598107363,,,,
2025-06-30 00:00:00,universe,96,-0.09985078676071624,,,,
2025-09-30 00:00:00,universe,88,0.22563488429431863,,,,
2025-12-30 00:00:00,universe,92,0.28663902717198647,,,,
2026-03-31 00:00:00,universe,92,0.22791794460798664,,,,
ALL,universe,1921,0.082789975087767,0.1099477779961756,0.1398270998025649,3.688131924347972,22.0
