signal_date,top_mean_forward_return,bottom_mean_forward_return,spread,spread_std,spread_t_stat,positive_spread_ratio,n_quarters
2010-03-31 00:00:00,0.058237283068875025,0.12806745724988308,-0.06983017418100806,,,,
2010-06-30 00:00:00,0.18784272601239924,0.19138620365552697,-0.003543477643127735,,,,
2010-09-30 00:00:00,0.084758871090018,0.140843723711374,-0.056084852621355985,,,,
2010-12-30 00:00:00,0.19763048196440347,0.026818656279933184,0.1708118256844703,,,,
2011-03-31 00:00:00,-0.01437186646708514,0.08425359612786643,-0.09862546259495157,,,,
2011-06-30 00:00:00,-0.013562453612885586,-0.22472691245837384,0.21116445884548826,,,,
2011-09-30 00:00:00,-0.020375950361530726,0.052309589856859885,-0.0726855402183906,,,,
2011-12-29 00:00:00,0.14251721830788688,0.14530358448302194,-0.0027863661751350577,,,,
2012-03-30 00:00:00,-0.06746661332319577,-0.09375399430698701,0.026287380983791242,,,,
2012-06-29 00:00:00,0.09686517373869163,0.10471244307876366,-0.00784726934007203,,,,
2012-09-28 00:00:00,0.017242665733471958,0.009986128325510935,0.007256537407961023,,,,
2012-12-28 00:00:00,0.046867366290193425,0.08021130281182236,-0.03334393652162893,,,,
2013-03-29 00:00:00,-0.07520811671210743,-0.08866700996614056,0.013458893254033127,,,,
2013-06-28 00:00:00,0.20642414663743755,0.08560918606390559,0.12081496057353196,,,,
2013-09-30 00:00:00,-0.0009273954343554935,-0.03735469069871389,0.036427295264358395,,,,
2013-12-30 00:00:00,0.022366555470076006,-0.0015870339363749746,0.02395358940645098,,,,
2014-03-31 00:00:00,0.0722978122679893,0.07551754524467709,-0.003219732976687789,,,,
2014-06-30 00:00:00,0.09656758432405625,0.21490184635139872,-0.11833426202734247,,,,
2014-09-30 00:00:00,-0.06109107131214501,-0.06980301100840687,0.008711939696261863,,,,
2014-12-30 00:00:00,0.1436545391746941,0.06809775102592135,0.07555678814877274,,,,
2015-03-31 00:00:00,0.1736671960728761,0.8396114946174954,-0.6659442985446193,,,,
2015-06-30 00:00:00,-0.014835671448938936,0.06890256729838351,-0.08373823874732245,,,,
2015-09-30 00:00:00,0.2105103179778577,0.05711711332004706,0.15339320465781064,,,,
2015-12-30 00:00:00,0.08436998570791314,0.10181880509044494,-0.017448819382531802,,,,
2017-03-31 00:00:00,0.10978445205333635,0.28776027480952054,-0.17797582275618418,,,,
2017-06-30 00:00:00,-0.00385529630628878,0.05608749971540591,-0.05994279602169469,,,,
2017-09-29 00:00:00,0.11055289530773778,0.09776310976096014,0.012789785546777635,,,,
2017-12-28 00:00:00,0.07557088696835301,0.0455164914593699,0.03005439550898311,,,,
2018-03-30 00:00:00,-0.03928519165927672,-0.01369768911283109,-0.02558750254644563,,,,
2018-06-29 00:00:00,0.03653396851212679,0.08452336778542253,-0.04798939927329574,,,,
2018-09-28 00:00:00,-0.06647999421174029,-0.08889618677659465,0.02241619256485436,,,,
2018-12-28 00:00:00,0.05680206131724774,-0.011380357494008564,0.0681824188112563,,,,
2019-03-29 00:00:00,-0.022365082114218504,0.06853599734574771,-0.09090107945996621,,,,
2019-06-28 00:00:00,-0.059880822207206585,0.005257781292632806,-0.0651386034998394,,,,
2019-09-30 00:00:00,0.20414248694951573,0.0675991981208078,0.13654328882870792,,,,
2019-12-30 00:00:00,-0.08234554881567265,-0.2167465610914371,0.13440101227576445,,,,
2020-03-31 00:00:00,0.5188257826922892,0.25524746097069445,0.26357832172159473,,,,
2020-06-30 00:00:00,0.2514635452549938,0.6937710897150232,-0.4423075444600294,,,,
2020-09-29 00:00:00,0.39525526972849606,0.3409689096846285,0.054286360043867554,,,,
2020-12-30 00:00:00,0.39514448333079294,0.19572453727111702,0.19941994605967592,,,,
2021-03-31 00:00:00,0.234619339145411,0.11576349391594383,0.11885584522946717,,,,
2021-06-30 00:00:00,0.03723028378499323,0.0021529701115710433,0.03507731367342219,,,,
2021-09-30 00:00:00,0.012356906566303985,0.055706197718841555,-0.04334929115253757,,,,
2021-12-30 00:00:00,-0.0154333521251759,-0.02704153155255329,0.011608179427377388,,,,
2022-03-31 00:00:00,0.16565841557745156,0.04150841100662014,0.12415000457083142,,,,
2022-06-30 00:00:00,-0.04768423535011205,-0.07400310948143267,0.02631887413132062,,,,
2022-09-30 00:00:00,0.031349092762488796,0.09436473186092094,-0.06301563909843214,,,,
2022-12-29 00:00:00,-0.009348785112535377,0.17641916110142106,-0.18576794621395643,,,,
2023-03-31 00:00:00,0.14583953803317903,0.042195852226786235,0.1036436858063928,,,,
2023-06-30 00:00:00,0.004608112049103237,0.20859867362430853,-0.2039905615752053,,,,
2023-09-27 00:00:00,0.11763602409775897,0.06656372430161461,0.05107229979614436,,,,
2023-12-28 00:00:00,0.1905388969435803,0.025419484673282405,0.16511941227029792,,,,
2024-03-29 00:00:00,0.1279363242169942,0.1061984973374109,0.021737826879583297,,,,
2024-06-28 00:00:00,-0.09099185861768662,0.10477723426825943,-0.19576909288594604,,,,
2024-09-30 00:00:00,-0.012905341465731265,0.0850324237440601,-0.09793776520979136,,,,
2024-12-30 00:00:00,0.14536678229875974,0.06510731486354752,0.08025946743521221,,,,
2025-03-31 00:00:00,0.17039696207456437,0.45148729345241057,-0.2810903313778462,,,,
2025-06-30 00:00:00,0.030621916170731067,0.13306035418312145,-0.10243843801239039,,,,
2025-09-30 00:00:00,0.26781338338838,0.14900953171466966,0.11880385167371035,,,,
2025-12-30 00:00:00,0.25153848332629297,0.3098666689011412,-0.0583281855748482,,,,
2026-03-31 00:00:00,0.2946216976918663,0.4413497333166651,-0.1467280356247988,,,,
ALL,0.0902559552036672,0.1049368586387362,-0.014680903435069004,0.14918910406006367,-0.7685649834695819,0.5081967213114754,61.0
