period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,0.369248110810815,0.3781031504297494,0.04684079100435601,0.0478242286048125,-0.10246591059429766,-0.10245220594381554,10,10
2018-2026,2018-01-01,2026-05-04,0.9897964150537146,1.123203498186903,0.08848239070103214,0.09722153288041535,-0.45803378557762275,-0.44717239927551256,100,100
