date,kospi_return,vix_ret,dxy_ret,dgs2_diff,dgs10_diff,dexchus_usdcny_ret,baa10y_spread_diff,dgs3mo_diff,dexkous_usdkrw_ret,macro_fitted_return,macro_residual_return
2010-03-17,0.0214311509389446,-0.01722222222222214,-0.003971421256784957,-0.029999999999999916,-0.04999999999999982,-2.9300165545920187e-05,-0.010000000000000231,-0.010000000000000009,-0.0044130626654897975,0.0044522349673307565,0.016978915971613842
2010-03-18,-0.0043659416463016,-0.04409270774448848,-0.0016242777687780485,0.019999999999999907,-0.010000000000000231,2.9301024070615966e-05,-0.020000000000000018,-0.010000000000000009,0.00310283687943258,0.000325920166559646,-0.004691861812861246
2010-03-19,0.0067634812889825,-0.01714961561206385,0.003250595491786523,0.030000000000000027,0.03000000000000025,2.930016554603121e-05,-0.009999999999999787,0.010000000000000009,0.0018382677861246144,-0.0006230082595155095,0.00738648954849801
2010-03-22,-0.0077422516364872,0.02105896510228633,0.00318723037659141,0.040000000000000036,0.020000000000000018,5.859861414281298e-05,-0.029999999999999805,0.0,0.0016937490075690231,-0.0017994353540843886,-0.005942816282402811
2010-03-23,0.0057425740157171,-0.0058927519151442675,0.0009952633632379637,-0.010000000000000009,-0.03000000000000025,1.4648795136462667e-05,0.009999999999999787,-0.010000000000000009,0.0011448701012768403,-0.0006736976044282273,0.006416271620145327
2010-03-24,-0.0002488538931011,-0.03082394783639597,-0.0013668580411089204,0.010000000000000009,0.020000000000000018,-4.39457416576694e-05,0.009999999999999787,-0.009999999999999981,0.00017593244194236135,0.0020385670446328575,-0.0022874209377339574
2010-03-25,0.0046468082815487,0.07339449541284404,0.006889878072382505,0.06000000000000005,0.1499999999999999,4.394767297077884e-05,-0.029999999999999805,0.0,0.004661389621811729,-0.003774658015746497,0.008421466297295198
2010-03-26,0.0056975674619474,0.04843304843304841,-0.0006225519718773276,0.020000000000000018,0.07000000000000028,5.859432221022587e-05,-0.009999999999999787,0.0,-0.0037643351133677116,0.0029553350253565614,0.002742232436590839
2010-03-29,-0.0031269203920167,-0.03423913043478255,0.0010556852604752809,-0.06000000000000005,-0.050000000000000266,-1.4647722279104158e-05,0.020000000000000018,0.0,-0.002636203866432374,0.0025308190874179315,-0.005657739479434631
2010-03-30,0.0051674130220524,-0.010129431626336505,-0.00417772739741662,0.0,0.020000000000000018,-7.323968419059579e-05,0.0,0.009999999999999981,-0.0035242290748899174,0.004783107668013775,0.0003843053540386245
2010-03-31,-0.0040988202307927,-0.026151222285389464,-0.00035585700979368085,0.020000000000000018,0.0,-8.789405836162612e-05,-0.010000000000000231,0.010000000000000009,0.0001768346595933945,0.0012393177116101555,-0.005338137942402855
2010-04-01,0.0159247964469172,0.026853473438412268,-0.003902953699603251,-0.040000000000000036,-0.040000000000000036,0.0,-0.009999999999999787,0.0,-0.004331683168316891,0.003572193191541833,0.012352603255375367
2010-04-02,0.002960351781413,-0.006822057987492913,-0.0025038025289912946,0.030000000000000027,0.050000000000000266,7.325148700521034e-05,-0.03000000000000025,0.0,-0.0003551451655863236,0.0027621053392987162,0.00019824644211428356
2010-04-07,0.0006767918824423,-0.046415981198589806,0.0007867098907454739,-0.040000000000000036,-0.029999999999999805,-8.790436005623459e-05,0.029999999999999805,-0.009999999999999981,-0.0034700596138447226,0.0033917153234179574,-0.002714923440975657
2010-04-08,0.0043522296668943,0.02402957486136792,8.518686655745178e-05,-0.07999999999999985,-0.08999999999999986,5.860805860802287e-05,-0.020000000000000018,0.0,0.00267857142857153,-0.00195081382333244,0.006303043490226741
2010-04-09,-0.0051612926259876,-0.008423586040914643,-0.00025985172278442104,0.030000000000000027,0.020000000000000018,-0.0002051161836669202,-0.009999999999999787,0.0,-0.005342831700801409,0.004032968966559071,-0.00919426159254667
2010-04-12,-0.0075081644736035,-0.020631067961165095,-0.0026304692243730443,-0.010000000000000009,-0.010000000000000231,-0.0001611957796013863,0.0,-0.010000000000000009,-0.0026857654431512445,0.0035205818349835095,-0.011028746308587009
2010-04-13,0.0004281980972956,-0.03469640644361838,-0.0025325161228929582,-0.010000000000000009,-0.029999999999999805,0.0003371000600917995,-0.03000000000000025,0.0,0.008707360861759383,-0.0025502163666835695,0.0029784144639791693
2010-04-14,0.0147598875674051,0.03979460847240057,0.0002807801133961618,0.0,-0.03000000000000025,4.395475590457387e-05,0.0,0.0,-0.01085699029990217,0.005090255640980326,0.009669631926424773
2010-04-15,0.0052853679427454,-0.03765432098765431,-0.003676211594589307,0.0,0.040000000000000036,4.395282396907341e-05,0.0,0.0,-0.004048582995951455,0.006090574993502433,-0.0008052070507570327
2010-04-16,-0.0052067189766566,0.019243104554201418,0.002971836087793278,-0.030000000000000027,-0.020000000000000018,2.9300594801995317e-05,0.020000000000000018,0.0,0.0027100271002709064,-0.0024294423032968845,-0.0027772766733597156
2010-04-19,-0.016579001158674,0.15544367526746372,0.0034966362229387205,-0.06000000000000005,-0.06999999999999984,-0.00010254907705820049,0.010000000000000231,0.0,0.007297297297297112,-0.009503781317843678,-0.007075219840830323
2010-04-20,0.0077289771766201,-0.05555555555555558,0.003592530907762459,0.030000000000000027,0.040000000000000036,0.00013186233572137773,-0.010000000000000231,0.0,-0.00026831231553525736,0.0017248656256250844,0.006004111550995016
2010-04-21,0.0175490159233626,-0.0928489042675894,-0.004565049532779586,0.040000000000000036,-0.010000000000000231,-0.00013184495033835564,-0.020000000000000018,0.0,-0.00912506709608163,0.00925349740610458,0.00829551851725802
2010-04-22,-0.0042442197988265,0.0375079465988557,0.0001557871687629664,-0.020000000000000018,-0.04999999999999982,0.0003223301539858614,-0.020000000000000018,-0.010000000000000009,0.0005417118093176132,-0.0011667590780515848,-0.003077460720774915
2010-04-23,-0.0010990017262877,0.009191176470588092,0.0030233146778411157,0.040000000000000036,0.029999999999999805,-0.00017575979494688365,0.0,0.010000000000000009,0.0002707092582565629,-0.0006893862612214162,-0.00040961546506628377
2010-04-26,0.0089454362792843,0.00910746812386165,-0.0007063692941806643,0.030000000000000027,0.040000000000000036,0.00010254457026492858,-0.009999999999999787,0.0,-0.004059539918809252,0.003483637422726179,0.005461798856558121
2010-04-27,-0.0012543128955292,0.05114320096269531,-0.001548635797552822,-0.010000000000000009,-0.009999999999999787,-5.85908891167497e-05,0.009999999999999787,0.0,0.005434782608695565,-0.0034314015358874344,0.002177088640358234
2010-04-28,-0.0084615976958528,0.3056668574699486,0.006235496175367894,-0.06000000000000005,-0.1200000000000001,-0.00014648580552545365,0.010000000000000231,0.0,0.007207207207207134,-0.015535647638056241,0.007074049942203441
2010-04-29,-0.0027253890155951,-0.07584392810170981,0.00418924202647597,0.0,0.08999999999999986,-0.0001611579934365226,-0.010000000000000231,0.0,-0.002862254025044808,0.004943107886462998,-0.007668496902058098
2010-04-30,0.0080690728988575,-0.12523719165085379,-0.006250160452518916,-0.020000000000000018,-0.040000000000000036,0.00020514323393650002,-0.009999999999999787,0.010000000000000009,-0.006099748833871543,0.009347363174838893,-0.0012782902759813919
2010-05-03,-0.0112627264596714,0.19577006507592176,-0.0006350826091777728,-0.040000000000000036,-0.06999999999999984,-0.00017580099327563214,0.009999999999999787,-0.010000000000000009,0.009386281588447787,-0.010823205790642856,-0.0004395206690285449
2010-05-04,-0.0010734515804609,-0.08435374149659858,0.0042297530328310184,0.030000000000000027,0.03000000000000025,-2.9305317449934698e-05,-0.009999999999999787,0.010000000000000009,-0.0030400572246066515,0.003662989514524843,-0.004736441094985743
2010-05-06,-0.0194127440263466,0.2337790985636452,0.012460985681342907,-0.12,-0.14000000000000012,0.00026375558648994435,0.029999999999999805,-0.020000000000000018,0.023228699551569587,-0.024274448950324316,0.004861704923977715
2010-05-07,-0.0217529500698217,0.3167402649538338,0.009602020407471601,-0.13,-0.16999999999999993,2.9298448647185893e-05,0.010000000000000231,-0.039999999999999994,0.01262161451485655,-0.02007190361747842,-0.0016810464523432794
2010-05-10,0.0187861564441147,0.24847560975609784,-8.394261682720394e-05,0.07999999999999996,0.040000000000000036,-0.00016113674650264365,0.13999999999999968,0.020000000000000004,-0.020341036960096925,0.003937399844913108,0.014848756599201594
2010-05-11,-0.0038629276952413,-0.2957264957264958,-0.010342598577892548,0.040000000000000036,0.11999999999999966,0.00013186040378587727,-0.020000000000000018,0.03,0.00172291924368273,0.013455864446268683,-0.017318792141509984
2010-05-12,-0.0048570650826269,-0.018030513176144236,0.0012819479671208889,-0.020000000000000018,-0.009999999999999787,0.00032228293511860073,0.050000000000000266,0.0,0.00905843439911802,-0.0045397024925992995,-0.0003173625900276004
2010-05-13,0.0194068703956383,-0.09887005649717517,0.0012813656604593326,0.040000000000000036,0.0,-0.00021966756974445278,0.029999999999999805,0.0,-0.012954318980437307,0.009460650602980217,0.009946219792658082
2010-05-14,0.0012648009454947,0.045454545454545414,-0.00046958535824404013,-0.020000000000000018,-0.010000000000000231,0.0001171817782334994,-0.009999999999999787,0.0,0.000708466170740385,-0.0005688287913509344,0.0018336297368456345
2010-05-17,-0.0253359994311207,0.1709145427286356,0.009179204525374463,-0.07999999999999996,-0.10999999999999988,-0.00021969009051236998,-0.010000000000000231,0.0,0.020132743362831773,-0.01947043823532151,-0.005865561195799191
2010-05-18,-0.0040239682329822,-0.012804097311139517,0.006342359496134264,0.020000000000000018,0.03000000000000025,0.00016114146755930037,0.0,0.0,-0.005855562784645385,0.0026964288902640464,-0.006720397123246246
2010-05-19,-0.0071505573999742,0.08787289234760043,-0.0037330888366786663,-0.050000000000000044,-0.0900000000000003,-1.4646864106349078e-05,0.020000000000000018,0.010000000000000009,0.015619546247818583,-0.01058051024470629,0.00342995284473209
2010-05-20,-0.017776652266769,0.052757078986587214,0.009277231408934439,0.040000000000000036,-0.020000000000000018,-5.8588314560625854e-05,0.040000000000000036,0.0,0.025431738121831637,-0.019564836018801757,0.0017881837520327577
2010-05-24,0.0035702439760098,0.13533408833522076,-0.0022505836285584557,-0.040000000000000036,-0.1599999999999997,-0.00010253555786665647,0.10999999999999988,0.0,0.016883116883116944,-0.015474011201646985,0.019044255177656785
2010-05-25,-0.0270592708308098,-0.04438902743142148,0.0036576589113634927,0.010000000000000009,0.029999999999999805,0.00035158653423561503,0.03000000000000025,0.0,0.029950974333621705,-0.01591184002867495,-0.011147430802134848
2010-05-26,0.0147317442912943,-0.09681628392484343,0.0093684714822444,0.040000000000000036,-0.04999999999999982,0.0003514629645902101,0.020000000000000018,0.0,0.0025600000000001177,-0.0027901521773607257,0.017521896468655027
2010-05-27,0.0166250256076779,0.011846287200231176,-0.0036986653845719752,0.009999999999999898,0.029999999999999805,-0.0002635046113307338,0.06000000000000005,0.0,-0.024138206192148126,0.015192153482363819,0.0014328721253140803
2010-05-28,0.0098161882144828,-0.15248429468874936,-0.008507231867341591,0.050000000000000044,0.1299999999999999,5.8572014291602414e-05,0.020000000000000018,0.0,-0.02326342041784213,0.022682159987412312,-0.012865971772929512
2010-06-04,0.0018579859199698,-0.023533311236327514,-0.001593955389949775,0.0,0.040000000000000036,-0.00019034789738792135,0.009999999999999787,-0.01999999999999999,0.0025031289111390187,0.0010629445816984667,0.0007950413382713333
2010-06-07,-0.0153294547232062,0.20434487440597415,0.00733768051336825,-0.09999999999999998,-0.18999999999999995,-0.00021967400377831403,0.03000000000000025,0.0,0.02838951310861404,-0.02614346675557424,0.010814012032368038
2010-06-08,0.0085495689159041,0.030721533258173617,0.0034393756020449917,0.020000000000000018,-0.03000000000000025,0.0007910001757778229,0.04999999999999982,-0.020000000000000018,-0.0013110933061402097,-0.0016315546313556643,0.010181123547259764
2010-06-09,-0.0021863414587015,-0.07847962811047304,-0.0016461031968246775,0.0,0.010000000000000231,-0.0004098240683821919,-0.009999999999999787,0.0,0.010786148996345224,-0.002561345507999249,0.000375004049297749
2010-06-10,0.0029598689370248,0.0008902077151333732,-0.004609497393225026,0.0,0.020000000000000018,-0.00013178317275308604,0.009999999999999787,-0.01999999999999999,0.002485368395734877,0.000991405255773927,0.0019684636812508727
2010-06-11,0.0148039282362428,-0.09368514675363171,-0.004191186639392774,0.050000000000000044,0.1299999999999999,0.0002928900929926037,0.009999999999999787,0.0,-0.0035988483685220896,0.008647281290724498,0.0061566469455183025
2010-06-14,0.009355291885926,-0.05822701995420354,0.0007659007313884914,-0.040000000000000036,-0.08999999999999986,0.00021960325012804205,0.03000000000000025,-0.020000000000000004,-0.019825026085560693,0.011847702583038262,-0.0024924106971122625
2010-06-15,1.0093701835100071e-05,-0.007294199374782928,-0.007802273367466972,0.020000000000000018,0.03999999999999959,4.391100702583195e-05,0.020000000000000018,-0.009999999999999995,0.0063871601703242575,0.0001695074768327371,-0.00015941377499763702
2010-06-16,0.0093836778414672,-0.09482155353393973,-0.0010781958120494872,0.020000000000000018,0.040000000000000036,0.0,-0.010000000000000231,0.01999999999999999,-0.01464605370219696,0.012678281812509882,-0.003294603971042682
2010-06-17,0.001902105461141,0.0019327406262079627,-0.001442977318820593,-0.040000000000000036,-0.04999999999999982,0.0,0.020000000000000018,0.010000000000000009,0.0014863748967794965,-0.0002538452297368331,0.002155950690877833
2010-06-18,0.0025313036961075,-0.03356481481481488,-0.0007272400038507154,-0.030000000000000027,-0.06000000000000005,-0.0004829998682728265,-0.029999999999999805,-0.010000000000000009,-0.008451517150395826,0.005936582251328618,-0.0034052785552211176
2010-06-21,0.0166343554956413,-0.043912175648702645,-0.0020859228480804015,0.020000000000000018,0.03000000000000025,-0.00033679894567284485,0.0,0.020000000000000004,-0.024073843083447732,0.016551592591622307,8.276290401899172e-05
2010-06-22,-0.004375871441791,0.03883089770354897,-0.004696840755482046,0.0,0.019999999999999574,-0.004379861426457854,-0.020000000000000018,0.009999999999999995,0.007966939331970124,-0.00426169102533695,-0.00011418041645405025
2010-06-23,-0.0030053720189868,0.08721864951768499,0.0028044132608684436,-0.030000000000000027,-0.07999999999999963,0.00233933615819204,0.020000000000000018,0.010000000000000009,0.003508178705777798,-0.005095488030088785,0.002090116011101985
2010-06-24,0.0083481698247594,-0.005175600739371511,0.0038773504071323295,-0.04999999999999993,-0.050000000000000266,-4.4035404465181394e-05,0.009999999999999787,0.0,0.0015163002274451998,-0.0016308346702966043,0.009979004495056005
2010-06-25,-0.0054038502885619,0.10516536603493121,0.0014044046570520496,0.010000000000000009,0.010000000000000231,-0.0018055310903647426,0.03000000000000025,0.0,0.022037177222642645,-0.015973951754104678,0.010570101465542778
2010-06-28,0.001507012493451,-0.04068594485541355,-0.0016858503609099573,-0.020000000000000018,-0.020000000000000018,-0.0013235099483830393,0.009999999999999787,0.0,-0.01008147477573862,0.007465555789624178,-0.005958543296173178
2010-06-29,-0.0137935327799809,0.016473887136347676,-0.001975733881426689,-0.030000000000000027,-0.07000000000000028,0.0007215325941305473,0.010000000000000231,0.04000000000000001,0.011639023984703067,-0.006362590638478529,-0.007430942141502371
2010-06-30,-0.0050396360353463,0.1768965517241381,0.007875544769790244,-0.010000000000000009,-0.07999999999999963,0.0002501471453795201,0.020000000000000018,-0.020000000000000018,0.0032871759050006055,-0.010244159470806757,0.005204523435460458
2010-07-01,-0.0065991159482993,0.012012891883973031,-0.00027598445738863386,0.0,0.0,-0.0023831590096650146,-0.040000000000000036,0.03,0.005037473891141397,-0.002777858366544506,-0.0038212575817547943
2010-07-02,-0.0080081241183774,-0.04863925883034159,-0.001995970556309068,0.020000000000000018,-0.010000000000000231,-0.0001179680011796913,-0.06000000000000005,-0.009999999999999981,0.0012224938875304847,0.0019108934532991626,-0.009919017571676562
2010-07-08,0.0140145744222158,-0.09477234401349066,0.000763351554934566,0.010000000000000009,0.04999999999999982,-0.00045722039497941847,0.03000000000000025,-0.010000000000000009,-0.009946379599688804,0.00916905704313063,0.00484551737908517
2010-07-09,0.0147158804863147,-0.04210134128166909,-0.004266675071838089,0.0,0.040000000000000036,-0.00010329054153757067,-0.010000000000000231,-0.010000000000000009,-0.00983958987927902,0.009685090574759164,0.005030789911555535
2010-07-12,0.0066987946307319,-0.02839362115908206,-0.0009538541405076373,0.0,0.029999999999999805,-0.000634564585393127,0.0,0.010000000000000009,0.004885177453026968,-0.0005286730381138843,0.007227467668845784
2010-07-13,0.0009173599421603,-0.022017614091273008,0.0029234392657604413,0.020000000000000018,0.010000000000000231,-0.00016243354991141157,-0.020000000000000018,0.0,0.00760377280093083,-0.003939627482611315,0.004856987424771615
2010-07-14,0.0137718234326393,0.005321326238231672,-0.006046769264467788,0.020000000000000018,0.06999999999999984,0.00016245993885610766,-0.020000000000000018,-0.010000000000000009,-0.00903092783505155,0.008982934344658198,0.004788889087981103
2010-07-15,-0.0036023547673601,0.013436482084690615,-0.0006452255428792686,-0.050000000000000044,-0.08000000000000007,-8.860011813349722e-05,-0.009999999999999787,0.0,-4.1612916649280685e-05,-0.0002564228896010308,-0.003345931877759069
2010-07-16,-0.0068574008599124,0.010044194455604671,-0.0013347511309339533,-0.010000000000000009,-0.06999999999999984,0.000886079688100061,0.0,0.0,0.0008322929671245038,-0.000576306938368442,-0.006281093921543957
2010-07-19,-0.0034729982609998,0.04415274463007157,0.0032622496252605604,0.0,-0.040000000000000036,-0.0003541180983858139,0.020000000000000018,0.0,0.011226611226611283,-0.00904666237120922,0.0055736641102094205
2010-07-20,0.0030943005021315,-0.010666666666666713,0.001014749312478136,0.0,0.03000000000000025,0.00044280442804423004,0.0,0.020000000000000018,-0.007894736842105177,0.006009974306480534,-0.002915673804349034
2010-07-21,0.0073603774595417,-0.07855217558721594,-0.0006342360626625521,0.0,-0.010000000000000231,1.4753614635765189e-05,-0.04999999999999982,-0.010000000000000009,-0.0024038461538462563,0.004620781211140811,0.0027395962484008897
2010-07-22,-0.0070590965081412,0.07145842039281236,-0.000977343402931985,-0.030000000000000027,-0.08000000000000007,-0.00017704076363578292,-0.010000000000000231,0.0,-0.0004570004154549334,-0.0018481224866237524,-0.005210974021517448
2010-07-23,0.0135177789057249,-0.039391575663026535,-0.003558511629482841,0.020000000000000018,0.06000000000000005,0.0003836562440051594,-0.009999999999999787,0.0,-0.003699239369882368,0.0062081512254458845,0.007309627680279016
2010-07-26,0.006584221264104,-0.04709703613479499,0.00031451385826697376,0.0,0.06000000000000005,0.00011800280256668572,-0.020000000000000018,0.0,-0.006257822277847325,0.006902117450112308,-0.0003178961860083075
2010-07-27,-0.0002028851855151,-0.031529612270984164,-0.00411607435914052,0.020000000000000018,0.009999999999999787,-0.00022122914915267966,-0.03000000000000025,0.0,-0.007598656591099928,0.007310526920018716,-0.007513412105533816
2010-07-28,0.0032221458080277,0.020237571491421136,2.8798279782860092e-05,0.030000000000000027,0.050000000000000266,-0.00010326311441555269,-0.020000000000000018,-0.010000000000000009,0.0025804814078429494,-0.0006578435022541703,0.00387998931028187
2010-07-29,-0.0011348089530407,0.04570935748167315,-8.212606243929166e-05,-0.040000000000000036,-0.050000000000000266,-1.475339696976885e-05,0.020000000000000018,0.0,0.0002953586497889127,-0.001273384000037942,0.0001385750469972422
