carrier,rank_ic_pooled,rank_ic_mean,rank_ic_t_stat,rank_ic_n_quarters,spread,spread_t_stat,positive_spread_ratio
F006-A D013 direct,0.06369604979312075,0.0909407681848286,2.616870280718191,22.0,0.1081126741135054,3.009347858962799,0.8181818181818182
