regime,variable,n,mean,median,std,min,max,positive_pct
OFF,KOSPI quarterly return,38,0.02350821927881531,0.02799899083790902,0.06729154126695502,-0.1365222093456736,0.13142028837391995,0.7105263157894737
OFF,USDKRW quarterly change,37,0.010416713621867423,0.008693611143710811,0.04911784370293017,-0.11601137133557327,0.11968606932635706,0.5945945945945946
OFF,US 10y yield quarterly change bps,37,3.5675675675675693,8.000000000000007,47.017455706802565,-126.00000000000003,85.00000000000001,0.5135135135135135
OFF,KR short-rate quarterly carry,38,0.006678385281612827,0.006761013800824167,0.0018337557152540162,0.003662793476562287,0.009781698626656121,1.0
ON,KOSPI quarterly return,23,0.09350868410943282,0.08552889527582708,0.12091476274477123,-0.17281646925820138,0.2889087339822274,0.7391304347826086
ON,USDKRW quarterly change,23,-0.0009626045293505535,0.0041311143026103725,0.04335012036960119,-0.08202436179159545,0.058412416112045173,0.5652173913043478
ON,US 10y yield quarterly change bps,23,-3.739130434782611,0.0,44.058037540688986,-120.0,81.0,0.4782608695652174
ON,KR short-rate quarterly carry,23,0.0047049135757338,0.003746320533367875,0.0026792591333589006,0.0016258801588127092,0.009597206108332257,1.0
