period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.1147088215401908,-0.1087262976068335,-0.01759103752737856,-0.016626776061564597,-0.12661228362629762,-0.1260095825984604,10,10
2018-2026,2018-01-01,2026-05-04,0.539597732871496,0.6417406009692521,0.054614423580123805,0.06299547309425546,-0.7246351249505394,-0.7166139532420179,100,100
