date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2017-02-22,1.0,1.2231854841811929,1.0
2017-02-23,1.0,1.2239995509569088,1.0
2017-02-24,1.0,1.2168363738337105,1.0
2017-02-27,1.0,1.2121482338417044,1.0
2017-02-28,1.0,1.2161114692682624,1.0
2017-03-02,1.0,1.2232335673554635,1.0
2017-03-03,1.0,1.2102036811307837,1.0
2017-03-06,1.0,1.2121625038015293,1.0
2017-03-07,1.0,1.2196004908862468,1.0
2017-03-08,1.0,1.220775737026688,1.0
2017-03-09,1.0,1.2184539135261419,1.0
2017-03-10,1.0,1.222360196944409,1.0
2017-03-13,1.0,1.2343332074204882,1.0
2017-03-14,1.0,1.2442759718394705,1.0
2017-03-15,1.0,1.2440080659811283,1.0
2017-03-16,1.0,1.2540880708827145,1.0
2017-03-17,1.0,1.2629649520872133,1.0
2017-03-20,1.0,1.2590057040015281,1.0
2017-03-21,1.0,1.2720956116982565,1.0
2017-03-22,1.0,1.2669069246353297,1.0
2017-03-23,1.0,1.2698375284006218,1.0
2017-03-24,1.0,1.2681541443891633,1.0
2017-03-27,1.0,1.2608613953767671,1.0
2017-03-28,1.0,1.265530063938633,1.0
2017-03-29,1.0,1.2680144067849055,1.0
2017-03-30,1.0,1.2669633276379813,1.0
2017-03-31,1.0,1.2646551928291556,1.0
2017-04-03,1.0081460461374703,1.26928956577179,1.0
2017-04-04,1.0032207871837908,1.266072001729465,1.0
2017-04-05,1.0049491811337974,1.2661699190902396,1.0
2017-04-06,1.0036741580389277,1.2616899350847768,1.0
2017-04-07,0.9957662994375984,1.2612153202587448,1.0
2017-04-10,0.9854937982473791,1.2508771806839893,1.0
2017-04-11,0.970413160061189,1.245477876789343,1.0
2017-04-12,0.9743111336614014,1.2486776181167063,1.0
2017-04-13,0.9807700233784977,1.2606367355935393,1.0
2017-04-14,0.9735013671546556,1.2527502497922332,1.0
2017-04-17,0.9750467184349265,1.2594403987556997,1.0
2017-04-18,0.9761569968408428,1.261213558162285,1.0
2017-04-19,0.9728212168482361,1.2557634602650027,1.0
2017-04-20,0.9798285784915034,1.2624209224538172,1.0
2017-04-21,0.9928482769176125,1.272028029058829,1.0
2017-04-24,0.990829304094829,1.2773772662896936,1.0
2017-04-25,0.9972789182000399,1.2913591666251345,1.0
2017-04-26,0.9880470499171439,1.2979490292141453,1.0
2017-04-27,0.987754907696122,1.299537944171596,1.0
2017-04-28,0.9809469621010372,1.2977335133493972,1.0
2017-05-02,0.9882548250442011,1.3063200555829708,1.0
2017-05-04,0.9946699053292787,1.3194418399232972,1.0
2017-05-08,1.014229599241732,1.3504321767333904,1.0
2017-05-10,0.9990178858629991,1.3389873186174897,1.0
2017-05-11,1.016862651085426,1.3549201567868583,1.0
2017-05-12,1.015945409444755,1.3489898415046908,1.0
2017-05-15,1.0152472038012679,1.3519490168595254,1.0
2017-05-16,1.0202911724379147,1.3549369779741076,1.0
2017-05-17,1.0197717815738614,1.3540415383480708,1.0
2017-05-18,1.0171161096069008,1.3507704197053185,1.0
2017-05-19,1.0186231152693792,1.3522596871668315,1.0
2017-05-22,1.0295113693519493,1.3617171818466571,1.0
2017-05-23,1.0322525424740436,1.3665405969750088,1.0
2017-05-24,1.0441383726610223,1.3703401986436916,1.0
2017-05-25,1.0547265355248332,1.385380535782596,1.0
2017-05-26,1.0781070311022536,1.393249095730124,1.0
2017-05-29,1.075351552385166,1.392351546585774,1.0
2017-05-30,1.0651188844199242,1.3871794818432315,1.0
2017-05-31,1.0741754701132455,1.3898530078995135,1.0
2017-06-01,1.08134599440638,1.3887015898035202,1.0
2017-06-02,1.0902927490741323,1.405189494020633,1.0
2017-06-05,1.0889119957681819,1.4036892873296196,1.0
2017-06-07,1.099278407205314,1.3988910515255883,1.0
2017-06-08,1.0881783240497402,1.4012014176413845,1.0
2017-06-09,1.1007105960506944,1.4123993949931601,1.0
2017-06-12,1.0850462419255313,1.3988251625815424,1.0
2017-06-13,1.1075374928083512,1.40912535266887,1.0
2017-06-14,1.0914590221448361,1.4083640634402903,1.0
2017-06-15,1.0851757168057443,1.4022720965199271,1.0
