strategy,total_return,cagr,sharpe,mdd,excess_cagr_vs_spy,information_ratio_vs_spy,avg_max_sector_weight,max_sector_weight,max_sector_name
Q006_qvsy_top30,10.512327219829062,0.19026056106877176,1.1294860608700557,-0.2837524375605688,0.04268401635799157,0.6616849454068092,0.1152046783625731,0.16666666666666666,Pharmaceutical Preparations
SPY_100,5.897025841594173,0.1475765447107802,0.9094998275902398,-0.337172402602658,0.0,,,,
