variant,multiplier,is_total_return,oos_total_return,full_total_return,cost_paid_total
f3_promote,0.0,-0.5254609811715771,2.4175517306182512,0.5992646851165637,0.0
f3_promote,1.0,-0.7865788545049432,1.1041868609831256,-0.5571611982152966,0.5478428774853641
f3_promote,2.0,-0.9043702862185705,0.29261557619123524,-0.8781075853829219,0.7295557000456595
f3_promote,3.0,-0.9573108627656061,-0.20775842318202786,-0.9666512239414013,0.8046501496400714
