experiment,holding_days,dividend_event_count,price_only_mean_gross_return,price_only_mean_excess_return,price_only_hit_rate,total_return_available,dividend_cash_amount_available,ex_dividend_date_available,ex_dividend_gap_measured,audit_note
R003,21,5690,-0.006454108926140479,-0.013200569595216902,0.3866432337434095,False,False,False,False,"R003/R004 are price-return-only because title-based files do not include PIT dividend amount, ex-dividend date, or total-return series; this caveat does not rescue R001/R002."
R003,63,5008,0.05312346202114348,-0.0030584977810323216,0.4215255591054313,False,False,False,False,"R003/R004 are price-return-only because title-based files do not include PIT dividend amount, ex-dividend date, or total-return series; this caveat does not rescue R001/R002."
R003,126,4839,0.07230881496758643,-0.05590679003456385,0.3358131845422608,False,False,False,False,"R003/R004 are price-return-only because title-based files do not include PIT dividend amount, ex-dividend date, or total-return series; this caveat does not rescue R001/R002."
R004,21,3956,-0.006813917382803245,-0.009818337869039549,0.39863498483316484,False,False,False,False,"R003/R004 are price-return-only because title-based files do not include PIT dividend amount, ex-dividend date, or total-return series; this caveat does not rescue R001/R002."
R004,63,3624,0.052899769125734415,0.0038746574185867006,0.43239514348785874,False,False,False,False,"R003/R004 are price-return-only because title-based files do not include PIT dividend amount, ex-dividend date, or total-return series; this caveat does not rescue R001/R002."
R004,126,3515,0.06066571424420275,-0.043375882333273316,0.3467994310099573,False,False,False,False,"R003/R004 are price-return-only because title-based files do not include PIT dividend amount, ex-dividend date, or total-return series; this caveat does not rescue R001/R002."
