period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.17036748200004936,-0.1622151006332977,-0.026839402828928938,-0.02545225769554227,-0.24449845191773845,-0.23958523545478305,15,15
2018-2026,2018-01-01,2026-05-04,0.8497139671250278,0.9484307096749232,0.07873457347771584,0.08566820820873966,-0.3392346174957135,-0.3393494236202601,80,80
