variant,multiplier,is_total_return,oos_total_return,full_total_return,cost_paid_total
t3_acceleration,0.0,-0.5449534267055618,1.874521364185866,0.2898960454008055,0.0
t3_acceleration,1.0,-0.7925571846248682,0.7800858376728041,-0.6358643004107352,0.5404116271363258
t3_acceleration,2.0,-0.9057796456463036,0.09988621979282875,-0.8978103448598471,0.7252190499135762
t3_acceleration,3.0,-0.9573642242581795,-0.3219317234723428,-0.9714929362512801,0.800894414715917
