signal_date,universe_count,fnv_5_std,inv_5_std
2018-05-21,97,0.08746987842862475,0.08469047522344744
2018-05-23,99,0.09504530612885143,0.08771367157470256
2018-05-24,98,0.09853426079131733,0.09547085582418398
2018-05-25,100,0.10704538117265318,0.10520248202732153
2018-05-28,99,0.09886018185783217,0.09375700013770204
2018-05-29,99,0.10089917765411074,0.10725597882619645
2018-05-30,98,0.11253134498856866,0.11113607050618739
2018-05-31,99,0.09962482491168807,0.0865734339021036
2018-06-01,97,0.09606499853296206,0.10766561579839294
2018-06-04,96,0.09021132583397257,0.11418520384194276
2018-06-05,98,0.08840375636546427,0.11289304835898092
2018-06-07,98,0.09146010562354585,0.14418508974903993
2018-06-08,95,0.10760893429660356,0.14607911945168206
2018-06-11,95,0.10840844981334151,0.149181516739163
2018-06-12,95,0.1107380648010719,0.153110492360097
2018-06-14,97,0.11331304121375944,0.1453058411685461
2018-06-15,98,0.10950967897536251,0.1297503995988859
2018-06-18,91,0.11029672350059068,0.14597247842257735
2018-06-19,96,0.11024941354128914,0.14171023019888643
2018-06-20,98,0.11135487079483443,0.13197236495205797
2018-06-21,94,0.10357834306246812,0.13909966960676326
2018-06-22,95,0.10090608765871543,0.12998495560087603
2018-06-25,95,0.09582787753363327,0.1128534710300881
2018-06-26,98,0.09184587821888565,0.1126692823675035
2018-06-27,94,0.10090435210241863,0.11848112620305279
2018-06-28,94,0.10602703799186546,0.116255435761507
2018-06-29,97,0.10111647578367673,0.1093165282959977
2018-07-02,95,0.09626113239647938,0.10971225687108617
2018-07-03,97,0.0987112646049819,0.11535483798199497
2018-07-04,95,0.09392568727575776,0.12332310970121674
2018-07-05,94,0.0858336953060662,0.11401667138694371
2018-07-06,95,0.09001279550612845,0.10447928171153964
2018-07-09,93,0.0810817241796373,0.11443569904383245
2018-07-10,95,0.08737986423168537,0.1068960708868206
2018-07-11,96,0.08665758399332357,0.09394665187145375
2018-07-12,97,0.0906713535807515,0.11237919004755471
2018-07-13,94,0.08229874422077083,0.10677212466850682
2018-07-16,93,0.09264019228971483,0.10930430326299598
2018-07-17,94,0.09015814349110289,0.10336832560890111
2018-07-18,93,0.09854200359734162,0.10608849170880356
2018-07-19,95,0.0966499539146702,0.11574795105058112
2018-07-20,92,0.08729727404590899,0.11968222584592075
2018-07-23,94,0.10765927640145559,0.11819946899600385
2018-07-24,98,0.09559719092422164,0.11449137492649497
2018-07-25,94,0.09231385294334817,0.10368234803497267
2018-07-26,96,0.0858870569011453,0.09897594924352296
2018-07-27,94,0.08981720490359059,0.11262382548602654
2018-07-30,93,0.09716548315150289,0.11824681277231838
2018-07-31,94,0.11478287419293924,0.13182390833998775
2018-08-01,95,0.11293176121912406,0.12431710293335478
2018-08-02,94,0.12416899529747534,0.10917905218946705
2018-08-03,93,0.12560074110124583,0.13231271035972303
2018-08-06,96,0.12283600556770152,0.1297568090142177
2018-08-07,93,0.11789377937972205,0.1290224507150106
2018-08-08,94,0.12148330958393494,0.1268935863063525
2018-08-09,96,0.12203684649730452,0.1353587212602478
2018-08-10,96,0.12228726276663787,0.1330509056225573
2018-08-13,96,0.12374193109473776,0.13096419933130107
2018-08-14,91,0.12287222170251375,0.1299405566446645
2018-08-16,92,0.11486699426489004,0.12103630184674324
2018-08-17,93,0.11085995964985536,0.10665508707864065
2018-08-20,92,0.10789904293825753,0.10215846351627761
2018-08-21,98,0.1113565939969099,0.10146455606656651
2018-08-22,92,0.11934844583114587,0.11862190665826366
2018-08-23,97,0.11106189454503111,0.1268783480255665
2018-08-24,94,0.11261735343689071,0.1314501554381433
2018-08-27,96,0.11486617809101428,0.14590328096811617
2018-08-28,98,0.10975010586238171,0.1354388098876525
2018-08-29,96,0.10827309140415761,0.17232825621660874
2018-08-30,95,0.10251229239830702,0.168839855480638
2018-08-31,97,0.10366037349294369,0.16779771096824114
2018-09-03,97,0.09228339760545862,0.15383918491393933
2018-09-04,91,0.10025040080804869,0.13540645541578486
2018-09-05,95,0.09249579016669265,0.13366175097298774
2018-09-06,96,0.09608839480005099,0.1231461405803274
2018-09-07,96,0.09694566470618735,0.1181627019822765
2018-09-10,91,0.10878512878046867,0.13340001231241916
2018-09-11,91,0.1042427369041445,0.10915917065870691
2018-09-12,97,0.10200802665830078,0.10987552249056952
2018-09-13,97,0.1259987406209624,0.11711246114850944
2018-09-14,93,0.09177785457121347,0.10388681222572338
2018-09-17,90,0.10772309302772781,0.10147816084962902
2018-09-18,96,0.09790893231091946,0.10799187565116039
2018-09-19,98,0.11199071711703477,0.1191966308567856
2018-09-20,97,0.12700229671156565,0.13246597340805114
2018-09-21,98,0.12715517572899457,0.1218534986831013
2018-09-27,97,0.1223246163149876,0.1256818193041695
2018-09-28,98,0.11447422271048721,0.11101913177436326
2018-10-01,100,0.1012210812098965,0.1210792604725879
2018-10-02,98,0.10623408455668246,0.1238846672828475
2018-10-04,98,0.10841321193479297,0.13135321177919407
2018-10-05,93,0.11224482688357225,0.12955457381389443
2018-10-08,94,0.11239325629315713,0.12986679278300647
2018-10-10,94,0.11072746108378875,0.1103954508125928
2018-10-11,97,0.09607449373568118,0.09860403604087879
2018-10-12,99,0.09452417127219351,0.09305693036932111
2018-10-15,98,0.08534171643995694,0.09869483987235547
2018-10-16,94,0.10106282868675608,0.11780557142987928
2018-10-17,94,0.08361046195091794,0.09423366771484494
2018-10-18,94,0.10463077433627743,0.12623225092795157
2018-10-19,92,0.11022429807685875,0.14564335491307126
2018-10-22,90,0.0991835143007842,0.1376361699676757
2018-10-23,92,0.09512667350052438,0.1287050176507542
2018-10-24,94,0.0979365170145448,0.13346679486653246
2018-10-25,97,0.09885310670254946,0.12531708802712507
2018-10-26,97,0.08705682822764355,0.12054655303412298
2018-10-29,98,0.09502500702628779,0.12175859650306939
2018-10-30,99,0.10343815804899693,0.1254837230779553
2018-10-31,98,0.08376671771021084,0.10710066944954903
2018-11-01,97,0.08504586061229864,0.09703840370591628
2018-11-02,98,0.0842939381213294,0.10334927440453277
2018-11-05,98,0.07585121738867162,0.08925112094794255
2018-11-06,98,0.09393916104216873,0.1148919312790926
2018-11-07,95,0.07335076489939864,0.10627702544043167
2018-11-08,99,0.07178829799147061,0.10783607278220458
2018-11-09,95,0.07821932233795917,0.11173900708287342
2018-11-12,94,0.08427869234424933,0.11823345140503626
2018-11-13,97,0.08442410473910072,0.11772225412284952
2018-11-14,93,0.10136332533066643,0.12825457621098987
2018-11-15,90,0.1014429120934335,0.12282290892668289
2018-11-16,95,0.10455727950776812,0.12312272171781463
2018-11-19,98,0.10331574150703933,0.10359965814395179
2018-11-20,95,0.10382130559413237,0.12142068473367879
2018-11-21,92,0.11003509299750827,0.11903306335446745
2018-11-22,95,0.11276438633785296,0.1320991008216099
2018-11-23,92,0.10924436284621897,0.13894686183155205
2018-11-26,94,0.11140400695465824,0.14174945782034562
2018-11-27,93,0.10745745895529715,0.1320148410706993
2018-11-28,94,0.13625681723615285,0.1267760736308574
2018-11-29,97,0.09307070981339571,0.11813857367621394
2018-11-30,95,0.0931891943677875,0.11898962841545818
2018-12-03,95,0.0900910597437363,0.11452905417387303
2018-12-04,89,0.08995892963120845,0.10564792995097677
2018-12-05,89,0.08324068521728334,0.09990692872393678
2018-12-06,94,0.082841212610267,0.10228135702679578
2018-12-07,92,0.09320070797624132,0.10516386909551598
2018-12-10,95,0.08842813922059692,0.12596315923842555
2018-12-11,97,0.09777644019871735,0.13240523168946056
2018-12-12,95,0.0992848144494585,0.11701926655152654
2018-12-13,97,0.09814362058129783,0.11686695706739093
2018-12-14,97,0.09933234065026632,0.12055353221923264
2018-12-17,95,0.08651480347816587,0.11417353471686062
2018-12-18,94,0.0861495729080041,0.12057127855849704
2018-12-19,90,0.07972394755124586,0.1154418639033764
2018-12-20,94,0.0861055893072795,0.1318915094882572
2018-12-21,97,0.10872695641665828,0.13617988077938872
2018-12-24,96,0.10382453722145953,0.1315089192430407
2018-12-26,98,0.10397870043224923,0.13358324950535533
2018-12-27,98,0.09541024292061749,0.10723824783203385
2018-12-28,95,0.09060623237167247,0.1048569741895041
2019-01-02,93,0.08882213966823344,0.11402487075121119
2019-01-03,92,0.08672858796875771,0.11612182079331575
2019-01-04,97,0.09555146826366467,0.1310674134482893
2019-01-07,93,0.09676620783199615,0.11241119347579899
2019-01-08,89,0.09753022003022194,0.11034935929595883
2019-01-09,89,0.0931749510025784,0.12982967909600265
2019-01-10,96,0.09348310054343993,0.12545554941563997
2019-01-11,94,0.08595247571769091,0.11923597445569264
2019-01-14,91,0.0874577882037641,0.12160017652855148
2019-01-15,95,0.08242346960122078,0.10997592200085964
2019-01-16,90,0.08062589254672756,0.10998804392162356
2019-01-17,96,0.09473662212323002,0.12056131204122654
2019-01-18,94,0.09428471093796098,0.11834554042323538
2019-01-21,94,0.09535910318211414,0.12011189373689139
2019-01-22,91,0.09944159941897401,0.12361349926128135
2019-01-23,89,0.10188265442324103,0.12049918589921359
2019-01-24,94,0.09764875451264746,0.10750309542918975
2019-01-25,94,0.09515728622033992,0.10215791509761872
2019-01-28,95,0.09570360752854276,0.1036117491073443
2019-01-29,94,0.10610524175400354,0.10869381780793379
2019-01-30,97,0.10747886648502447,0.11165147106317275
2019-01-31,96,0.09611498467889949,0.10609733329863069
2019-02-01,98,0.11886731464990255,0.10709097802435025
2019-02-07,97,0.11424599963073566,0.09888686785151603
2019-02-08,96,0.10685902918427524,0.09595967243123257
2019-02-11,98,0.10975924104646523,0.0998677715657456
2019-02-12,91,0.1096655867761201,0.09895672953290872
2019-02-13,92,0.10753953428527353,0.11085392527467218
2019-02-14,95,0.10388412156772496,0.10941861515619959
2019-02-15,93,0.1062423596263287,0.10507770074170068
2019-02-18,97,0.11459381779620975,0.10373800592110012
2019-02-19,94,0.10652275732486421,0.1049869930252604
2019-02-20,95,0.11676175085084504,0.11149802508984998
2019-02-21,92,0.11833589453960006,0.10866558651298439
2019-02-22,95,0.12137541280599894,0.10928996957522001
2019-02-25,95,0.12241548305012018,0.10978978651832999
2019-02-26,95,0.12781185354741614,0.13174862305389465
2019-02-27,96,0.1273870292243741,0.12318649513147882
2019-02-28,99,0.12068028522958213,0.12252139915586183
2019-03-04,97,0.11383236448903888,0.120887558691842
2019-03-05,97,0.11388830364862815,0.1323411798918511
2019-03-06,92,0.12145991383656662,0.13439638408138102
2019-03-07,95,0.09805665835309137,0.1393999213834984
2019-03-08,96,0.11927831996087791,0.14744934546554048
2019-03-11,92,0.11120507303747922,0.13868028821698883
2019-03-12,93,0.11897389127139783,0.13573990236025021
2019-03-13,89,0.1155103287789595,0.14050025009846734
2019-03-14,95,0.11557295569777483,0.13242152475831553
2019-03-15,97,0.0978661027193391,0.10061807217643604
2019-03-18,94,0.08753975881797521,0.1176177421423279
2019-03-19,93,0.08930030956769672,0.09756449511809537
2019-03-20,95,0.09185863708104865,0.11473158620623657
2019-03-21,96,0.10049124729241733,0.11750013491838643
2019-03-22,95,0.11985197800754008,0.12490919935762315
2019-03-25,97,0.10527875601603658,0.12863160958193445
2019-03-26,96,0.12061638860562895,0.1348433168275785
2019-03-27,94,0.12109207793055318,0.129501744425052
2019-03-28,94,0.12256427076575607,0.1310412892553451
2019-03-29,95,0.11687317035984264,0.11640755370020371
2019-04-01,97,0.1131277110876551,0.11521227677887068
2019-04-02,98,0.10969954240290032,0.1154512483238282
2019-04-03,93,0.12262997015714527,0.12950373663005543
2019-04-04,86,0.13075290119716498,0.12686104300748924
2019-04-05,87,0.13959847700671535,0.1322301784217812
2019-04-08,93,0.14424807304245552,0.14669827399067062
2019-04-09,92,0.13957120598171152,0.14774248920977098
2019-04-10,93,0.1183423298107266,0.14470150159794956
2019-04-11,92,0.10700829160824764,0.1311453279475574
2019-04-12,92,0.10939334192034936,0.11576501227110815
2019-04-15,93,0.10094569116240851,0.11075906251450805
2019-04-16,93,0.10121605013742246,0.1153471536347747
2019-04-17,93,0.10878670011839205,0.11966287821019217
2019-04-18,92,0.09588070064725135,0.12041135688121468
2019-04-19,91,0.10125111917779926,0.12937298684219653
2019-04-22,93,0.10990679769721105,0.13109683994400054
2019-04-23,86,0.11719146638556104,0.12570998238747327
2019-04-24,90,0.11192348470092094,0.12565445144149562
2019-04-25,92,0.10374652448796651,0.10658029556425086
2019-04-26,91,0.10852526916214583,0.10861673701407241
2019-04-29,89,0.10677243416591774,0.10662540247951897
2019-04-30,94,0.10559473351561995,0.09556424378663372
2019-05-02,91,0.11270413768052309,0.10496288814235803
2019-05-03,94,0.11829730659675959,0.0997286521661694
2019-05-07,95,0.12618818827853243,0.0996832488154669
2019-05-08,96,0.12204039977232166,0.0967765026472047
2019-05-09,98,0.11726441451048497,0.11126336008416143
2019-05-10,97,0.11320307383403284,0.11241939243990902
2019-05-13,94,0.10442240011736478,0.10982152911444842
2019-05-14,99,0.0950438083112904,0.10380579482468372
2019-05-15,93,0.09335151014343802,0.10202732930328008
2019-05-16,92,0.09527912269240915,0.08506131610367444
2019-05-17,93,0.08807629632257423,0.08998980308654352
2019-05-20,93,0.08498483857798807,0.101567227061614
2019-05-21,95,0.08709724396690387,0.09298359578463501
2019-05-22,94,0.08399110717457713,0.08762648207009266
2019-05-23,91,0.09020195107954279,0.0972039408918543
2019-05-24,93,0.09370026795282373,0.08279510398394135
2019-05-27,95,0.09042105033031277,0.0878726754619093
2019-05-28,95,0.08550490100882255,0.09195154751961283
2019-05-29,96,0.09001443869889938,0.08937837946825287
2019-05-30,95,0.08689951131644479,0.09261959573882678
2019-05-31,97,0.08382244621199712,0.08051680256305317
2019-06-03,95,0.07520092008965788,0.08375675683579806
2019-06-04,93,0.09186218265877003,0.08839320844993052
2019-06-05,99,0.086599483287475,0.11052955412059189
2019-06-07,93,0.08289768487807402,0.09979346669513793
2019-06-10,98,0.07617410317249983,0.09101964007462271
2019-06-11,87,0.09920591701154835,0.10756855654808299
2019-06-12,88,0.09475864017649158,0.09454725198581491
2019-06-13,93,0.11955287353951037,0.11719400082952695
2019-06-14,92,0.11215721127817091,0.1044857174135848
2019-06-17,96,0.10628083242304413,0.11199187040356917
2019-06-18,92,0.12672565459918128,0.1130181371658562
2019-06-19,88,0.12144549390868645,0.10436657313225277
2019-06-20,97,0.11457698114951695,0.11422294039710894
2019-06-21,94,0.1184493175028779,0.1127262964061336
2019-06-24,94,0.09978191688896111,0.11582003046520403
2019-06-25,91,0.11331947810736337,0.10936125203660857
2019-06-26,93,0.11156357599925934,0.09904837279279216
2019-06-27,91,0.10335625063908561,0.09114164097032484
2019-06-28,93,0.11195558231422402,0.09895288730571014
2019-07-01,97,0.1252173264059426,0.10545579955277402
2019-07-02,91,0.13173733287976258,0.13011416252738195
2019-07-03,97,0.1193875522467018,0.13744243558337083
2019-07-04,90,0.13289231555965447,0.15592076301742244
2019-07-05,96,0.12171196018197894,0.1528564636910818
2019-07-08,95,0.12256684173000473,0.15012423205477615
2019-07-09,93,0.11510773828980772,0.1396799518415652
2019-07-10,96,0.11828956047323605,0.1334625447687348
2019-07-11,96,0.10630692413903957,0.11271440079714871
2019-07-12,98,0.10673773746051515,0.11639249748590302
2019-07-15,100,0.10502546738971907,0.11295308647092196
2019-07-16,91,0.10161745729976283,0.10635663852412634
2019-07-17,97,0.09585588252445963,0.09658353085591267
2019-07-18,94,0.09891708156700989,0.10671995701128115
2019-07-19,94,0.10218348595521987,0.10334578192451455
2019-07-22,93,0.10827110017420119,0.10313673933509053
2019-07-23,95,0.10176762426407265,0.0959192874333578
2019-07-24,95,0.10513487445083312,0.0945946263691419
2019-07-25,95,0.11016596579258547,0.10805595814278716
2019-07-26,96,0.12202467592455728,0.1165674421031174
2019-07-29,96,0.12120841339558096,0.11318168910683676
2019-07-30,94,0.11777378312471119,0.10879264100900697
2019-07-31,93,0.1259848013795843,0.10499512754646496
2019-08-01,93,0.11825807353090485,0.09748930498914878
2019-08-02,97,0.11891739841432292,0.09061563339527726
2019-08-05,97,0.11144178004621048,0.09663402073848998
2019-08-06,94,0.11679368341654497,0.1095572764965206
2019-08-07,91,0.10658198456016105,0.09321919392852356
2019-08-08,91,0.0930366713838737,0.08670596021803634
2019-08-09,92,0.08385528025504979,0.07784984548073534
2019-08-12,95,0.09214667389304117,0.08368242378934906
2019-08-13,96,0.10025279194818461,0.08782170426307638
2019-08-14,95,0.10103357580606162,0.08602908702708373
2019-08-16,93,0.10016929506449185,0.09808381484831392
2019-08-19,93,0.09437163053989779,0.08534309030930867
2019-08-20,95,0.09814113297644485,0.08396810283268769
2019-08-21,93,0.10592592726758322,0.09122373536548073
2019-08-22,94,0.10650757987951687,0.08595589459876064
2019-08-23,96,0.11041641826863477,0.10917744690256011
2019-08-26,95,0.11932927855745804,0.1044482292393861
2019-08-27,95,0.10737684727990444,0.09795689543224725
2019-08-28,97,0.1062151218428008,0.09599511455387559
2019-08-29,96,0.09983996205925946,0.09944329175093909
2019-08-30,97,0.10160795616825088,0.09505953614116493
2019-09-02,92,0.10829463130710748,0.0952036890832221
2019-09-03,95,0.11851537143738006,0.11344964685855517
2019-09-04,93,0.12592573191346915,0.1190967662508147
2019-09-05,97,0.11765104869424792,0.11693770263060306
2019-09-06,95,0.12082290597063208,0.10653114982234012
2019-09-09,97,0.11443381187519486,0.11810105468890476
2019-09-10,92,0.11569902477437927,0.11995673749202727
2019-09-11,93,0.09961491114103949,0.11881062244277421
2019-09-16,88,0.11034455088765897,0.12056996822088673
2019-09-17,85,0.11562270671906327,0.11388291231316264
2019-09-18,91,0.11368096749558244,0.09567952720413514
2019-09-19,95,0.12117918620278859,0.08690700347357223
2019-09-20,94,0.10862506429714071,0.09205949185199112
2019-09-23,90,0.10464877775168568,0.07923666503665298
2019-09-24,90,0.10637875673541317,0.0925271414694834
2019-09-25,94,0.10506973543955489,0.10596713614356267
2019-09-26,95,0.12304951258716423,0.13822198148757256
2019-09-27,95,0.1355539690219508,0.1484171036181511
2019-09-30,94,0.13512529431480694,0.13477246864600617
2019-10-01,98,0.1175814471682759,0.1246678593276775
2019-10-02,97,0.12308578248214362,0.12560974840518296
2019-10-04,95,0.1041689071467519,0.09921000193134794
2019-10-07,91,0.09716526329467355,0.09150310541878909
2019-10-08,94,0.11474695015821024,0.09185667003261708
2019-10-10,96,0.12622285508794548,0.09306965563748494
2019-10-11,95,0.12016779922913064,0.08882827427954663
2019-10-14,92,0.10445437367194799,0.09672360900572431
2019-10-15,90,0.1075881507220665,0.09266890722411499
2019-10-16,93,0.10561639891633627,0.08878948367511365
2019-10-17,94,0.10706173555260279,0.12113055365968797
2019-10-18,91,0.09913570978044257,0.11056932903497237
2019-10-21,88,0.09554867620439496,0.10386239087803881
2019-10-22,92,0.09911890084910323,0.10820984731788894
2019-10-23,93,0.10208042954574137,0.10831859170462105
2019-10-24,92,0.10172430525323581,0.09535636546792385
2019-10-25,94,0.110056282853522,0.10172628089628341
2019-10-28,88,0.11879680572282518,0.10177154719729098
2019-10-29,93,0.11976602370019113,0.09488431690541649
2019-10-30,92,0.12333332155607199,0.1087505216606503
2019-10-31,89,0.11603557839992434,0.10900469965550542
2019-11-01,90,0.11783307989584292,0.12007929060762258
2019-11-04,93,0.105505054443855,0.12318039713324838
2019-11-05,92,0.11361037826517077,0.11460144941480621
2019-11-06,92,0.10635985866257289,0.11340319589426603
2019-11-07,94,0.10644004871093948,0.11343867828791371
2019-11-08,86,0.11222020016134318,0.10576004298079238
2019-11-11,88,0.11475692286009906,0.11732385487273722
2019-11-12,89,0.11077583399368146,0.11453999920227176
2019-11-13,89,0.11639291556112337,0.1158957658397329
2019-11-14,92,0.11553601639848234,0.11297879069376211
2019-11-15,86,0.10290871328388702,0.11312974718314059
2019-11-18,94,0.10416264486553306,0.11333335906070946
2019-11-19,92,0.09903523294784972,0.10771283221051876
2019-11-20,91,0.09501117100076177,0.10184772350048202
2019-11-21,96,0.10565835044458761,0.09449155963708084
2019-11-22,92,0.10268798297396946,0.12412632538294435
2019-11-25,93,0.10411947386407583,0.11552204535453024
2019-11-26,97,0.09737616901934472,0.11067701126895235
2019-11-27,92,0.09747220584114501,0.11999781584910009
2019-11-28,92,0.10434425951059949,0.14477103433659796
2019-11-29,93,0.09466585653377732,0.11329331951172622
2019-12-02,96,0.0932103090441034,0.11231038019187814
2019-12-03,96,0.09975846808921118,0.1116490956516306
2019-12-04,96,0.10808391234489749,0.12587612618989574
2019-12-05,93,0.11447182438139597,0.12135900123458306
2019-12-06,87,0.10561959925423993,0.108022480134379
2019-12-09,91,0.09752372234338887,0.09668501989928509
2019-12-10,96,0.10502911664144117,0.10438373184664312
2019-12-11,93,0.1154673490201775,0.10627576361565848
2019-12-12,95,0.10912981625573734,0.10213127164311679
2019-12-13,94,0.11713731779541703,0.11492572670360289
2019-12-16,94,0.11107140982933422,0.11199385613330444
2019-12-17,94,0.1118589980954242,0.11165443664969692
2019-12-18,95,0.09772408737272985,0.09712656743945663
2019-12-19,87,0.11951903889931782,0.09572110040722973
2019-12-20,92,0.11671343295854303,0.10323509489848168
2019-12-23,90,0.1172642816411837,0.09692656477533168
2019-12-24,85,0.1249835773664601,0.09171150950053936
2019-12-26,91,0.13908723928800523,0.1055924731551944
2019-12-27,91,0.12003922884622244,0.09969707474884529
2019-12-30,94,0.11713425192974997,0.10054399290397209
2020-01-02,93,0.09022348574847432,0.10010037086768919
2020-01-03,96,0.09206760475326081,0.10838035449476707
2020-01-06,94,0.10399815109829591,0.13011406779190068
2020-01-07,94,0.10598783364497559,0.13389059255133237
2020-01-08,91,0.10589410038011986,0.12681907116139982
2020-01-09,93,0.09502746001295113,0.11350198620554766
2020-01-10,92,0.09245605248811042,0.12202231942176554
2020-01-13,94,0.08665829567575764,0.11682657468533211
2020-01-14,97,0.08982498081832077,0.09405246921963767
2020-01-15,92,0.0877310198884664,0.09430496577394357
2020-01-16,92,0.09628496402258326,0.10325086642304684
2020-01-17,94,0.0913826918243406,0.09928173762777094
2020-01-20,92,0.08720720614623333,0.08582495720323284
2020-01-21,93,0.08630343913766896,0.08545319380441853
2020-01-22,88,0.07824742299208315,0.0787058776695619
2020-01-23,94,0.08112627993823525,0.09546968820567493
2020-01-28,93,0.07656627689842005,0.09589402634675841
2020-01-29,94,0.07657114246383608,0.08425635098349428
2020-01-30,97,0.0784599006689344,0.0865942044694446
2020-01-31,94,0.08024210446384909,0.08271876773777108
2020-02-03,94,0.08142450608112042,0.06993738503443957
2020-02-04,96,0.08292969965800931,0.07622884895997263
2020-02-05,96,0.0844503472056371,0.07250351165334433
2020-02-06,98,0.08537312136378195,0.06327718458374086
2020-02-07,95,0.08045357331500086,0.07145242771136498
2020-02-10,97,0.08005612529655115,0.07825897604464803
2020-02-11,97,0.07970675693858034,0.0773733724295103
2020-02-12,95,0.08442436431667322,0.08320485808357134
2020-02-13,96,0.07889107548200663,0.07803316237706812
2020-02-14,96,0.0839037162062861,0.08095951264703635
2020-02-17,95,0.07187311252681955,0.08540774489735785
2020-02-18,96,0.09279484679975328,0.08974310485728769
2020-02-19,95,0.08398681997434236,0.09550927101628069
2020-02-20,97,0.07943411021174095,0.10388659193041713
2020-02-21,93,0.09010805751583761,0.10366904330238887
2020-02-24,90,0.09297720026003001,0.09218011968069441
2020-02-25,96,0.09717257301646628,0.0806250668059343
2020-02-26,96,0.09540661922953234,0.0787108231787927
2020-02-27,97,0.0948386848999088,0.07729818679773037
2020-02-28,97,0.09584904683077727,0.08058262480640117
2020-03-02,96,0.0879761737436423,0.08441373321437094
2020-03-03,94,0.07574786180555927,0.06519062698451436
2020-03-04,98,0.07952652786932166,0.08298340110661936
2020-03-05,95,0.08424316134748863,0.08361136934174665
2020-03-06,96,0.08860743201085851,0.10716214538582094
2020-03-09,98,0.08598996934963331,0.09880574942960058
