date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,078930,1.5101926772955252,2017-03-31,2017-04-03,True
2017-03-31,036570,0.9911534114946791,2017-03-31,2017-04-03,True
2017-03-31,008700,0.9796876502463312,2017-03-31,2017-04-03,True
2017-03-31,004720,2.1933204040191017,2017-03-31,2017-04-03,True
2017-03-31,006060,3.3653548295899345,2017-03-31,2017-04-03,True
2017-06-30,103140,1.1430641487183624,2017-06-30,2017-07-03,True
2017-06-30,001230,1.1236722697417536,2017-06-30,2017-07-03,True
2017-06-30,008930,1.5215022372653118,2017-06-30,2017-07-03,True
2017-06-30,020150,1.6178507704455496,2017-06-30,2017-07-03,True
2017-06-30,000030,1.9460150226361284,2017-06-30,2017-07-03,True
2017-12-28,009420,1.970330721496187,2017-12-28,2018-01-02,True
2017-12-28,069620,0.7729599355283014,2017-12-28,2018-01-02,True
2017-12-28,004020,-0.13949404193851378,2017-12-28,2018-01-02,True
2017-12-28,123690,1.7556182658957922,2017-12-28,2018-01-02,True
2017-12-28,003350,2.274683922937615,2017-12-28,2018-01-02,True
2019-06-28,000210,1.2970785928631314,2019-06-28,2019-07-01,True
2019-06-28,000720,-0.16049181620843267,2019-06-28,2019-07-01,True
2019-06-28,074610,2.065848945733677,2019-06-28,2019-07-01,True
2019-06-28,000270,1.208161619473531,2019-06-28,2019-07-01,True
2019-06-28,012450,0.7914517918274582,2019-06-28,2019-07-01,True
2019-09-30,012450,0.4764058799936074,2019-09-30,2019-10-01,True
2019-09-30,002210,0.17929499162153026,2019-09-30,2019-10-01,True
2019-09-30,009320,2.303224778342569,2019-09-30,2019-10-01,True
2019-09-30,010660,1.1997970805965366,2019-09-30,2019-10-01,True
2019-09-30,033250,1.781138435539977,2019-09-30,2019-10-01,True
2019-12-30,004310,1.1468135140846143,2019-12-30,2020-01-02,True
2019-12-30,207940,0.7308645632379412,2019-12-30,2020-01-02,True
2019-12-30,044380,2.3540366747510513,2019-12-30,2020-01-02,True
2019-12-30,003580,0.9275984900720757,2019-12-30,2020-01-02,True
2019-12-30,012510,0.8184218852673912,2019-12-30,2020-01-02,True
2020-03-31,007570,2.0480749243460816,2020-03-31,2020-04-01,True
2020-03-31,003000,1.3488253695577719,2020-03-31,2020-04-01,True
2020-03-31,002320,1.4595310463666937,2020-03-31,2020-04-01,True
2020-03-31,271560,0.9520118406307104,2020-03-31,2020-04-01,True
2020-03-31,011000,2.143253068437196,2020-03-31,2020-04-01,True
2020-06-30,042670,1.011413028295034,2020-06-30,2020-07-01,True
2020-06-30,010660,0.669391641334772,2020-06-30,2020-07-01,True
2020-06-30,007570,1.0851198068538652,2020-06-30,2020-07-01,True
2020-06-30,035720,1.8772684911789939,2020-06-30,2020-07-01,True
2020-06-30,000080,0.7662708477495614,2020-06-30,2020-07-01,True
2020-09-29,034020,1.5873447160488074,2020-09-29,2020-10-05,True
2020-09-29,000120,1.380789505024738,2020-09-29,2020-10-05,True
2020-09-29,004770,2.238118341952397,2020-09-29,2020-10-05,True
2020-09-29,006060,2.8360249952003724,2020-09-29,2020-10-05,True
2020-09-29,001780,0.7597167014394806,2020-09-29,2020-10-05,True
2020-12-30,001470,1.8602164472818676,2020-12-30,2021-01-04,True
2020-12-30,294870,-0.04512640482813235,2020-12-30,2021-01-04,True
2020-12-30,028260,1.3935665355640228,2020-12-30,2021-01-04,True
2020-12-30,008700,2.9287127358301466,2020-12-30,2021-01-04,True
2020-12-30,112610,1.70410949935182,2020-12-30,2021-01-04,True
2021-03-31,004140,1.666433052241129,2021-03-31,2021-04-01,True
2021-03-31,011200,1.1088986517237902,2021-03-31,2021-04-01,True
2021-03-31,088350,2.333524540990834,2021-03-31,2021-04-01,True
2021-03-31,010620,1.468828663265658,2021-03-31,2021-04-01,True
