date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2020-01-02,0.9832065800859786,1.0,1.0
2020-01-03,0.9765069700636554,1.000685749180127,1.0
2020-01-06,0.9704046990859801,0.9911082842307786,1.0
2020-01-07,0.9802036077761217,1.0008343612828778,1.0
2020-01-08,0.9760076589926476,0.9903794112937767,1.0
2020-01-09,0.9935154950281483,1.0069104777432247,1.0
2020-01-10,1.0096000336858042,1.0164559652156044,1.0
2020-01-13,1.0190540301046127,1.0272534945908904,1.0
2020-01-14,1.0208278052175157,1.0317307395836028,1.0
2020-01-15,1.011620730581071,1.0283210509501413,1.0
2020-01-16,1.026520312096584,1.0365072982661299,1.0
2020-01-17,1.0279634211409632,1.0378091217884182,1.0
2020-01-20,1.0297071834607159,1.0437283172840834,1.0
2020-01-21,1.0173393890398212,1.0335425541226615,1.0
2020-01-22,1.0513327198247204,1.0465272499285247,1.0
2020-01-23,1.0580206889772934,1.0372991466460557,1.0
2020-01-28,1.0469180752541742,1.0059316593447531,1.0
2020-01-29,1.0515468083752864,1.010117374543972,1.0
2020-01-30,1.0326562020589907,0.993255794261581,1.0
2020-01-31,1.0192296242729877,0.9801748420332642,1.0
2020-02-03,1.0176984187744298,0.9805601693825073,1.0
2020-02-04,1.0388529259135126,0.9991102237016847,1.0
2020-02-05,1.042177020331256,1.002952025537213,1.0
2020-02-06,1.0803512318039417,1.032177553787848,1.0
2020-02-07,1.0774145184641277,1.0249658931037509,1.0
2020-02-10,1.0756836365330902,1.02011809911191,1.0
2020-02-11,1.0827493801015036,1.0306950798538737,1.0
2020-02-12,1.0925516643197195,1.0380154489623825,1.0
2020-02-13,1.0919631459219004,1.0357548690437228,1.0
2020-02-14,1.1036306448634092,1.0409659602979509,1.0
2020-02-17,1.1044006744392352,1.0406205994959756,1.0
2020-02-18,1.0821772799412972,1.025338990233152,1.0
2020-02-19,1.084601047116641,1.0263192066236821,1.0
2020-02-20,1.0799817307011614,1.019699518384008,1.0
2020-02-21,1.0656444076771527,1.0047195749936864,1.0
2020-02-24,1.022997751873665,0.9661139461976367,1.0
2020-02-25,1.0390841369307775,0.9777591337268189,1.0
2020-02-26,1.0236843189834999,0.9654975301841462,1.0
2020-02-27,1.0099675372620678,0.9555820480477202,1.0
2020-02-28,0.9675933524523647,0.9242833534428254,1.0
2020-03-02,0.9794382439514973,0.9318902032101184,1.0
2020-03-03,0.9864641666310748,0.9376103843844674,1.0
