variant,stress_window,measurement_type,portfolio_series,weights,start_date,end_date,n_observations,total_return,cagr,gross_sharpe,annualized_volatility,daily_max_drawdown,mdd_peak_date,mdd_trough_date,mdd_recovery_date,registered_weights,proxy_excluded_sleeves
N001-A,dot_com_proxy_2002_07_2003_12,proxy_rescaled_missing_sleeves,N001-A,SPY:0.3625;QQQ:0.2625;IEF:0.3750,2002-07-30,2003-12-31,360,0.2798274908556475,0.18962092958967935,1.2883873831887804,0.14187627536882194,-0.11394245684063331,2002-08-22,2002-10-09,2002-11-05,SPY:0.2755;QQQ:0.1995;H001:0.1900;IEF:0.2850;GLD:0.0500,H001;GLD
N001-A,gfc_proxy_2008_2009,proxy_rescaled_missing_sleeves,N001-A,SPY:0.3401;QQQ:0.2463;IEF:0.3519;GLD:0.0617,2008-01-02,2009-12-31,505,-0.016181717721381217,-0.008140504923554004,0.04048790478574915,0.1748388438268519,-0.2948344559871293,2008-05-16,2009-03-09,,SPY:0.2755;QQQ:0.1995;H001:0.1900;IEF:0.2850;GLD:0.0500,H001
N001-A,covid_2020_02_2020_03,exact,N001-A,SPY:0.2755;QQQ:0.1995;H001:0.1900;IEF:0.2850;GLD:0.0500,2020-02-03,2020-03-31,42,-0.0859128835591434,-0.43764239915094916,-1.5816890351936026,0.3104664908742854,-0.1918127776810742,2020-02-19,2020-03-19,,SPY:0.2755;QQQ:0.1995;H001:0.1900;IEF:0.2850;GLD:0.0500,
N001-A,rate_shock_2022,exact,N001-A,SPY:0.2755;QQQ:0.1995;H001:0.1900;IEF:0.2850;GLD:0.0500,2022-01-03,2022-12-30,260,-0.1744769200112698,-0.17633827494755983,-1.252713495224711,0.14045407899181114,-0.2049214850165305,2022-01-03,2022-10-14,,SPY:0.2755;QQQ:0.1995;H001:0.1900;IEF:0.2850;GLD:0.0500,
N001-B,dot_com_proxy_2002_07_2003_12,proxy_rescaled_missing_sleeves,N001-B,SPY:0.3625;QQQ:0.2625;IEF:0.3750,2002-07-30,2003-12-31,360,0.2798274908556486,0.18962092958968002,1.288387383188788,0.14187627536882214,-0.11394245684063309,2002-08-22,2002-10-09,2002-11-05,SPY:0.2610;QQQ:0.1890;H001:0.1800;IEF:0.2700;GLD:0.1000,H001;GLD
N001-B,gfc_proxy_2008_2009,proxy_rescaled_missing_sleeves,N001-B,SPY:0.3183;QQQ:0.2305;IEF:0.3293;GLD:0.1220,2008-01-02,2009-12-31,505,0.0011216241992972886,0.000561808867638236,0.08601883299305321,0.16596490438181016,-0.27810912775696817,2008-05-19,2008-11-20,2009-12-02,SPY:0.2610;QQQ:0.1890;H001:0.1800;IEF:0.2700;GLD:0.1000,H001
N001-B,covid_2020_02_2020_03,exact,N001-B,SPY:0.2610;QQQ:0.1890;H001:0.1800;IEF:0.2700;GLD:0.1000,2020-02-03,2020-03-31,42,-0.08145244771760052,-0.4198247204998624,-1.5588916705380431,0.29859999609007654,-0.18649916946531453,2020-02-19,2020-03-19,,SPY:0.2610;QQQ:0.1890;H001:0.1800;IEF:0.2700;GLD:0.1000,
N001-B,rate_shock_2022,exact,N001-B,SPY:0.2610;QQQ:0.1890;H001:0.1800;IEF:0.2700;GLD:0.1000,2022-01-03,2022-12-30,260,-0.16529387746381197,-0.16706746629070446,-1.223137645072433,0.13563323470517702,-0.19894023182425247,2022-01-03,2022-10-14,,SPY:0.2610;QQQ:0.1890;H001:0.1800;IEF:0.2700;GLD:0.1000,
