carrier,rank_ic_pooled,rank_ic_mean,rank_ic_t_stat,rank_ic_n_quarters,spread,spread_t_stat,positive_spread_ratio
F002-A D013 direct,0.14775362054502128,0.1609407673519818,5.266185871047337,22.0,0.19665721919357795,4.136562155646367,0.9090909090909091
