period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.18491250139761106,-0.1801999393695669,-0.029343454314832207,-0.028527994097874876,-0.23204609761507689,-0.2315260976150767,9,9
2018-2026,2018-01-01,2026-05-04,-0.8259790175323751,-0.8139453680353085,-0.19383985464942732,-0.187170030570467,-0.9055086516372284,-0.8999716831795836,100,100
