signal_date,mode,top_mean_forward_return,bottom_mean_forward_return,spread,spread_std,spread_t_stat,positive_spread_ratio,n_quarters
2017-03-31 00:00:00,universe,-0.14301313157276901,0.08586817236364166,-0.22888130393641068,,,,
2017-06-30 00:00:00,universe,0.049477076350235724,-0.06311342782035152,0.11259050417058725,,,,
2017-12-28 00:00:00,universe,0.27200745981467805,0.24612318962930443,0.02588427018537362,,,,
2019-06-28 00:00:00,universe,0.01057979832726963,-0.030848772390795975,0.041428570718065605,,,,
2019-09-30 00:00:00,universe,-0.026712865705760813,0.22955131223940226,-0.2562641779451631,,,,
2019-12-30 00:00:00,universe,0.37338094586055515,-0.2159163787200693,0.5892973245806244,,,,
2020-03-31 00:00:00,universe,0.29812892970421273,0.13121912635526958,0.16690980334894315,,,,
2020-06-30 00:00:00,universe,0.707782323253872,0.4298532245357848,0.27792909871808724,,,,
2020-09-29 00:00:00,universe,0.27708918513224956,0.257529204134609,0.019559980997640558,,,,
2020-12-30 00:00:00,universe,0.38297563565668263,0.048164450766674326,0.33481118489000833,,,,
2021-03-31 00:00:00,universe,0.3936006164248257,0.3303142216210742,0.06328639480375148,,,,
2021-06-30 00:00:00,universe,0.2083344824247336,-0.04466804746052035,0.25300252988525396,,,,
2021-09-30 00:00:00,universe,0.08664948313179358,-0.1153809015350121,0.20203038466680567,,,,
2021-12-30 00:00:00,universe,0.4155275312579848,0.118710959262366,0.29681657199561884,,,,
2023-09-27 00:00:00,universe,0.371662169435847,0.14867083083267035,0.22299133860317666,,,,
2023-12-28 00:00:00,universe,0.40592009772164894,0.038139517737043674,0.3677805799846053,,,,
2024-03-29 00:00:00,universe,0.3866869802263156,0.11282834082260096,0.27385863940371463,,,,
2024-09-30 00:00:00,universe,0.1436915144682267,-0.24444613691442102,0.3881376513826477,,,,
2025-06-30 00:00:00,universe,0.16431023687077248,-0.0013377716781844296,0.16564800854895692,,,,
2025-09-30 00:00:00,universe,0.8781545456027166,0.18365001529344438,0.6945045303092722,,,,
2025-12-30 00:00:00,universe,0.6707559435601389,0.3906116007772521,0.2801443427828868,,,,
2026-03-31 00:00:00,universe,0.35072259905538755,0.3157300048911184,0.03499259416426914,,,,
ALL,universe,0.30353234350007346,0.10687512430649551,0.19665721919357795,0.22298809626963687,4.136562155646367,0.9090909090909091,22.0
