date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,006060,5.454494867539458,2017-03-31,2017-04-03,True
2017-03-31,008700,4.750737082538984,2017-03-31,2017-04-03,True
2017-03-31,004770,4.734116307326678,2017-03-31,2017-04-03,True
2017-03-31,006980,2.2625046356926757,2017-03-31,2017-04-03,True
2017-03-31,093370,1.0392597341229166,2017-03-31,2017-04-03,True
2017-06-30,005880,4.988319001388133,2017-06-30,2017-07-03,True
2017-06-30,020150,4.921210479456783,2017-06-30,2017-07-03,True
2017-06-30,093370,4.617799435142731,2017-06-30,2017-07-03,True
2017-06-30,103140,1.4616305492103912,2017-06-30,2017-07-03,True
2017-06-30,001230,1.4362109379869645,2017-06-30,2017-07-03,True
2017-12-28,003350,7.68873383051554,2017-12-28,2018-01-02,True
2017-12-28,009470,3.3735577141266324,2017-12-28,2018-01-02,True
2017-12-28,003230,2.4848988872410267,2017-12-28,2018-01-02,True
2017-12-28,009420,1.5983012563253056,2017-12-28,2018-01-02,True
2017-12-28,005420,1.5584618378078383,2017-12-28,2018-01-02,True
2019-06-28,000970,5.240198482163496,2019-06-28,2019-07-01,True
2019-06-28,093230,4.940082605821694,2019-06-28,2019-07-01,True
2019-06-28,074610,3.1430618672930906,2019-06-28,2019-07-01,True
2019-06-28,012170,2.0970489304930036,2019-06-28,2019-07-01,True
2019-06-28,007660,1.5868661263617938,2019-06-28,2019-07-01,True
2019-09-30,033250,9.2540494891888,2019-09-30,2019-10-01,True
2019-09-30,009320,1.1873905772166307,2019-09-30,2019-10-01,True
2019-09-30,011390,1.064144280714703,2019-09-30,2019-10-01,True
2019-09-30,010660,0.3805568203556465,2019-09-30,2019-10-01,True
2019-09-30,006980,0.35887323762597084,2019-09-30,2019-10-01,True
2019-12-30,044380,6.4813256367608325,2019-12-30,2020-01-02,True
2019-12-30,021050,4.190311346315629,2019-12-30,2020-01-02,True
2019-12-30,017550,3.82271428384335,2019-12-30,2020-01-02,True
2019-12-30,002900,1.5743284094596184,2019-12-30,2020-01-02,True
2019-12-30,005420,1.2916868401368793,2019-12-30,2020-01-02,True
2020-03-31,011000,9.015587675779232,2020-03-31,2020-04-01,True
2020-03-31,005690,0.9337023236766797,2020-03-31,2020-04-01,True
2020-03-31,011150,0.9232638656974934,2020-03-31,2020-04-01,True
2020-03-31,007570,0.8708452103754738,2020-03-31,2020-04-01,True
2020-03-31,001060,0.8350759970906041,2020-03-31,2020-04-01,True
2020-06-30,007860,5.778778455025836,2020-06-30,2020-07-01,True
2020-06-30,000910,3.732338726618636,2020-06-30,2020-07-01,True
2020-06-30,003620,2.696124688153153,2020-06-30,2020-07-01,True
2020-06-30,336260,2.231611452355497,2020-06-30,2020-07-01,True
2020-06-30,123690,2.010869368639316,2020-06-30,2020-07-01,True
2020-09-29,033270,4.02213274120172,2020-09-29,2020-10-05,True
2020-09-29,001780,3.4446038044009875,2020-09-29,2020-10-05,True
2020-09-29,013000,3.0671217945035534,2020-09-29,2020-10-05,True
2020-09-29,031820,2.9075294865828782,2020-09-29,2020-10-05,True
2020-09-29,017180,2.808919506482684,2020-09-29,2020-10-05,True
2020-12-30,308170,3.437606487893499,2020-12-30,2021-01-04,True
2020-12-30,008700,3.1953908999825456,2020-12-30,2021-01-04,True
2020-12-30,003090,2.8550794292349124,2020-12-30,2021-01-04,True
2020-12-30,012800,2.291440693759924,2020-12-30,2021-01-04,True
2020-12-30,006650,2.281057603173754,2020-12-30,2021-01-04,True
2021-03-31,004830,6.59043822511089,2021-03-31,2021-04-01,True
2021-03-31,004540,4.01763748395038,2021-03-31,2021-04-01,True
2021-03-31,000220,2.927338799780896,2021-03-31,2021-04-01,True
2021-03-31,011090,2.602672993807695,2021-03-31,2021-04-01,True
2021-03-31,007860,1.0001826747565943,2021-03-31,2021-04-01,True
2021-06-30,015020,5.8438513597517545,2021-06-30,2021-07-01,True
2021-06-30,011090,4.131521927014556,2021-06-30,2021-07-01,True
2021-06-30,102460,2.7959155738569668,2021-06-30,2021-07-01,True
2021-06-30,007210,2.371056643443954,2021-06-30,2021-07-01,True
2021-06-30,006340,1.8680191764973122,2021-06-30,2021-07-01,True
2021-09-30,002880,7.01717701003078,2021-09-30,2021-10-01,True
2021-09-30,007610,2.792400854476719,2021-09-30,2021-10-01,True
2021-09-30,013000,1.658071771870201,2021-09-30,2021-10-01,True
2021-09-30,005950,1.4924169669825924,2021-09-30,2021-10-01,True
2021-09-30,001120,1.4372845040792503,2021-09-30,2021-10-01,True
2021-12-30,013360,5.8555863197685305,2021-12-30,2022-01-03,True
2021-12-30,013700,5.663028905534815,2021-12-30,2022-01-03,True
2021-12-30,007810,2.928587216693097,2021-12-30,2022-01-03,True
2021-12-30,007660,1.5469372029411246,2021-12-30,2022-01-03,True
2021-12-30,307950,1.1812123123085982,2021-12-30,2022-01-03,True
2023-09-27,004270,4.9183913240130765,2023-09-27,2023-10-04,True
2023-09-27,000490,4.650855790545834,2023-09-27,2023-10-04,True
