threshold,net_cum,cost0_cum,Sharpe,MaxDD,pos_years,annualized,ON_share,trades,2010-2017_net,2018-2026_net,composite_mean,composite_std,composite_positive_share
-0.2,2.5457702903350135,2.8099324519098956,0.5333654677635088,-0.3392346174957135,7,0.08816790559736765,0.3770491803278688,110,0.09401472235486108,2.239762293090378,-0.03428530665464613,0.40416182915908916,0.39473684210526316
-0.1,1.535184731805431,1.6973069627318877,0.4163435506054858,-0.3392346174957135,6,0.06406865037187481,0.32786885245901637,95,0.09401472235486108,1.3163925543934925,-0.03428530665464613,0.40416182915908916,0.39473684210526316
0.0,1.0244143636045604,1.1188556327370036,0.36524689410364136,-0.3336818664706047,4,0.04820688257946193,0.2459016393442623,70,0.09401472235486108,0.8497028244254743,-0.03428530665464613,0.40416182915908916,0.39473684210526316
0.1,1.2012657144272754,1.289087724461913,0.4258966812133466,-0.33368186647060516,4,0.05408367996462138,0.21311475409836064,60,0.09401472235486108,1.012098804017063,-0.03428530665464613,0.40416182915908916,0.39473684210526316
0.2,0.7558065692171194,0.8143008698803009,0.33705329365403236,-0.33368186647060516,3,0.03829325318144794,0.18032786885245902,50,0.09401472235486108,0.6049204213977621,-0.03428530665464613,0.40416182915908916,0.39473684210526316
