period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,0.0940147223548613,0.10111100738801637,0.013174613461145235,0.014129268394949213,-0.11120123654025083,-0.10825712142713284,10,10
2018-2026,2018-01-01,2026-05-04,0.9689399706739155,1.080948222912077,0.08706996889319107,0.09450690110922033,-0.3392346174957134,-0.3393494236202601,100,100
