portfolio,label,schedule,band_pp,date,event_type,pre_nav_krw,pre_check_max_component_abs_drift_pp,commission_krw,capital_gains_tax_krw
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2022-01-03,band_trigger_rebalance,352773007.60908955,1.8589343714419115,43076.2104128648,1226500.759243698
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2022-04-01,band_trigger_rebalance,331005769.80092454,0.9838934022396606,22910.90123643877,532635.687718247
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2022-07-01,band_trigger_rebalance,313299352.9855927,2.8801865098484978,62218.02135182128,0.0
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2022-10-03,band_trigger_rebalance,328595734.995031,0.8375016756188902,16497.1054966091,0.0
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2023-01-02,band_trigger_rebalance,298954646.2069938,2.1524040769661053,36761.24802140653,0.0
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2023-04-03,band_trigger_rebalance,334644721.0870424,2.598045022722284,46116.115375668145,0.0
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2023-07-03,band_trigger_rebalance,349765092.1921675,2.2607111884467956,52229.538444537895,925749.0151870823
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2023-10-02,band_trigger_rebalance,347975069.9372451,0.3540810626539548,9103.287885200865,273329.42390450643
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2024-01-02,band_trigger_rebalance,369010160.6030176,0.908936380683234,17995.75131717585,0.0
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2024-04-01,band_trigger_rebalance,404184192.5962634,2.1118396329815328,48566.54786293477,1726909.030795444
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2024-07-01,band_trigger_rebalance,427338316.7250353,1.093825528572806,28339.348408312275,1338662.3700692947
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2024-10-01,band_trigger_rebalance,425764336.4916596,0.8238098291020957,21573.085125840644,108727.0377778899
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2025-01-02,band_trigger_rebalance,459750585.4114901,3.0935401882925873,86135.22919635948,2233690.3835651428
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2025-04-01,band_trigger_rebalance,451227791.8030628,1.7856659294933241,46191.529927644246,142308.88686758775
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2025-07-01,band_trigger_rebalance,449590112.17413956,1.963420260636417,48700.757478038184,417534.1791671974
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2025-10-01,band_trigger_rebalance,500598234.34455633,1.5544193909942772,40767.021325368696,712116.3860456424
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2026-01-02,band_trigger_rebalance,556457176.9204931,4.906115568253089,133871.15459006198,0.0
quarterly_band_0pp,Quarterly + 0pp,quarterly,0.0,2026-04-01,band_trigger_rebalance,596879131.5457217,4.105024379318708,121345.59705095227,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2010-07-01,band_trigger_rebalance,103781463.58338465,3.726475150960967,18409.06997714299,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2011-01-03,band_trigger_rebalance,109788755.75461566,4.13505160174647,27713.44084624406,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2011-10-03,band_trigger_rebalance,114069729.22206648,5.040094335489226,28187.49118701472,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2012-04-02,band_trigger_rebalance,127121209.3504928,4.6450056919493115,40919.153557904334,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2013-07-01,band_trigger_rebalance,137144297.2952698,2.691141561393989,17406.80480077904,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2014-01-02,band_trigger_rebalance,139774715.69622648,3.25903109149992,23985.867273267377,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2015-07-01,band_trigger_rebalance,167096430.04210576,2.7097630463650213,32120.49288338775,274016.2753094396
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2017-07-03,band_trigger_rebalance,195289920.86483645,2.6874648328829602,41697.134777807914,724791.780763175
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2018-07-02,band_trigger_rebalance,208095124.00670883,3.55032788448095,47521.64356075704,1049077.851056842
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2019-10-01,band_trigger_rebalance,237066083.1530716,3.0062159405873174,39992.74676322788,263040.3693790596
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2020-01-02,band_trigger_rebalance,247380413.12545103,2.578863660048886,32991.333916200456,446063.4985455615
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2020-04-01,band_trigger_rebalance,232813221.17115688,7.383213748607814,84369.83610690116,802933.1058800784
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2020-07-01,band_trigger_rebalance,282005249.49174833,5.773377487231487,83980.19161706197,897662.2527110049
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2021-01-04,band_trigger_rebalance,300003587.805708,4.849819386094229,75996.4946860076,65381.604311511575
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2021-07-01,band_trigger_rebalance,332683182.3364279,3.220747772888438,82625.41324416641,2099321.794571993
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2021-10-01,band_trigger_rebalance,336096998.8559801,3.0398468132107808,57038.149612434914,1433943.152716803
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2023-07-03,band_trigger_rebalance,351557767.3551981,3.083554391878068,82470.68919975121,2824026.1474956074
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2024-04-01,band_trigger_rebalance,405467804.3737792,3.22403952563014,74201.55307059563,2223777.892563135
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2025-01-02,band_trigger_rebalance,462404812.69064945,3.0767536263564903,97464.43763233356,3659517.712798712
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2026-01-02,band_trigger_rebalance,561788583.5995277,6.571860042977862,172470.08850521297,0.0
quarterly_band_2p5pp,Quarterly + 2.5pp,quarterly,2.5,2026-04-01,band_trigger_rebalance,602560503.9628484,4.106517193264059,122452.2326624297,0.0
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2014-01-02,band_trigger_rebalance,139005235.01406595,6.092109569473855,69645.9381615514,781375.281521774
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2017-04-03,band_trigger_rebalance,185313820.56335396,5.407165262980204,70711.97464440126,1573177.6145958893
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2020-01-02,band_trigger_rebalance,249441682.1291747,6.04047893734623,111332.93031878903,3495184.818534558
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2020-04-01,band_trigger_rebalance,231629639.4669393,7.887317599586375,81949.36687155318,719335.6257908588
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2020-07-01,band_trigger_rebalance,280653091.1741253,5.78041336443346,83471.7439522269,997125.651430209
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2021-04-01,band_trigger_rebalance,314340258.3878642,6.341971357929921,103563.80948687941,1288699.7697599086
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2023-07-03,band_trigger_rebalance,354691548.77806365,5.078897872153165,150537.5626845089,5247446.737536948
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2025-10-01,band_trigger_rebalance,514361531.2413256,5.841904779487416,209383.93933235572,8702936.185140291
quarterly_band_5pp,Quarterly + 5pp,quarterly,5.0,2026-01-02,band_trigger_rebalance,563617505.5721215,5.2657643131470255,125343.66199313484,0.0
quarterly_band_7p5pp,Quarterly + 7.5pp,quarterly,7.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_7p5pp,Quarterly + 7.5pp,quarterly,7.5,2015-01-02,band_trigger_rebalance,163436033.57435828,8.000027552102049,103662.04807529612,1950978.8674281298
quarterly_band_7p5pp,Quarterly + 7.5pp,quarterly,7.5,2018-07-02,band_trigger_rebalance,211458436.7779402,7.5856677725347685,105715.62185536882,3055530.1192328506
quarterly_band_7p5pp,Quarterly + 7.5pp,quarterly,7.5,2021-10-01,band_trigger_rebalance,340516132.0758338,8.475077978097287,187932.85614176854,7074389.72459513
quarterly_band_7p5pp,Quarterly + 7.5pp,quarterly,7.5,2025-10-01,band_trigger_rebalance,525597256.01924723,8.517534261647414,334350.6278544481,14058149.088152295
quarterly_band_7p5pp,Quarterly + 7.5pp,quarterly,7.5,2026-04-01,band_trigger_rebalance,621058077.8652047,10.290157695277824,281955.86931285047,0.0
quarterly_band_10pp,Quarterly + 10pp,quarterly,10.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_10pp,Quarterly + 10pp,quarterly,10.0,2017-01-02,band_trigger_rebalance,194099983.91827744,10.306446475319984,158247.50042858045,3972365.053670261
quarterly_band_10pp,Quarterly + 10pp,quarterly,10.0,2020-10-01,band_trigger_rebalance,299028819.77212876,11.316785046511127,160871.20313227517,6023369.330306408
quarterly_band_10pp,Quarterly + 10pp,quarterly,10.0,2024-04-01,band_trigger_rebalance,432214933.8008657,10.253678144126663,304782.3112219074,12161591.774169503
quarterly_band_12p5pp,Quarterly + 12.5pp,quarterly,12.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_12p5pp,Quarterly + 12.5pp,quarterly,12.5,2017-10-02,band_trigger_rebalance,211785986.07560024,12.804607518658786,198574.33446512837,5555984.682604187
quarterly_band_12p5pp,Quarterly + 12.5pp,quarterly,12.5,2022-01-03,band_trigger_rebalance,385661443.3457616,13.05402062466504,322958.5170066357,12732385.00767366
quarterly_band_15pp,Quarterly + 15pp,quarterly,15.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_15pp,Quarterly + 15pp,quarterly,15.0,2018-07-02,band_trigger_rebalance,226073963.35534218,15.923420561241505,246576.92159846626,7463923.761053832
quarterly_band_15pp,Quarterly + 15pp,quarterly,15.0,2025-10-01,band_trigger_rebalance,601899667.3142998,15.171392859613277,682057.1825767003,28623425.884582426
quarterly_band_20pp,Quarterly + 20pp,quarterly,20.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
quarterly_band_20pp,Quarterly + 20pp,quarterly,20.0,2020-07-01,band_trigger_rebalance,314589278.7524775,20.99683150613594,376841.7012314547,13459480.212581022
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-02-01,band_trigger_rebalance,98894915.92785805,1.321095137156314,7012.563698230711,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-03-01,band_trigger_rebalance,100008928.00622478,0.5597204327429439,3277.941443822645,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-04-01,band_trigger_rebalance,100583355.2642105,1.2596558736502006,7048.37426568714,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-05-03,band_trigger_rebalance,101938774.89852895,0.3316401867255042,1819.3402459743247,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-06-01,band_trigger_rebalance,104569346.06667058,2.8585574645386913,14941.325887425579,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-07-01,band_trigger_rebalance,103800881.17342782,1.3707031405393921,7941.991754175071,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-08-02,band_trigger_rebalance,105134587.62539318,1.5145237989214078,9092.973846794106,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-09-01,band_trigger_rebalance,104842114.24674852,1.2688680073591585,7146.163299078234,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-10-01,band_trigger_rebalance,105099226.84712051,1.2101926192081502,6589.075749802524,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-11-01,band_trigger_rebalance,106519264.73485537,0.8207121741869772,5581.799492730405,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2010-12-01,band_trigger_rebalance,109446736.67079052,0.6475102066127281,5825.120720301122,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-01-03,band_trigger_rebalance,109424895.4220315,1.357370821687437,7595.447092044782,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-02-01,band_trigger_rebalance,110208973.37618147,0.5492994377089278,3561.8463062976953,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-03-01,band_trigger_rebalance,111115280.3129645,0.131435493269505,1062.12160216826,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-04-01,band_trigger_rebalance,109126843.15617488,0.47021698690656866,3066.4167761558856,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-05-02,band_trigger_rebalance,109299848.31349754,0.1639514967863187,903.6597284162137,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-06-01,band_trigger_rebalance,109594754.20272952,1.241799296627577,6802.841993073719,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-07-01,band_trigger_rebalance,109197226.7840591,0.6688556128281897,3823.6510625695437,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-08-01,band_trigger_rebalance,108089905.66890895,1.1910728117788816,7116.047981689638,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-09-01,band_trigger_rebalance,107465797.96676739,2.018712894340596,11786.576131716716,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-10-03,band_trigger_rebalance,113377922.61435755,2.3616115552295702,13187.800189599628,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-11-01,band_trigger_rebalance,114427518.01558323,2.0230236844983596,12318.799721094649,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2011-12-01,band_trigger_rebalance,115589371.3171713,0.5253316791478002,3005.340926981699,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-01-02,band_trigger_rebalance,118969957.36548582,0.578824939646505,4942.548271648148,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-02-01,band_trigger_rebalance,120690480.157628,1.101173094230562,8037.351397277117,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-03-01,band_trigger_rebalance,122459996.36175273,1.0206426782083278,7693.495820647506,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-04-02,band_trigger_rebalance,125538136.82771935,0.7853925677897888,7819.736575925127,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-05-01,band_trigger_rebalance,125798662.52734596,0.6305855163732887,4032.2853288610095,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-06-01,band_trigger_rebalance,126129234.32437107,2.5797403822683753,16329.954532939773,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-07-02,band_trigger_rebalance,126759925.43168642,1.3563547359596362,9080.032337648487,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-08-01,band_trigger_rebalance,125938565.26498608,0.19168161601932632,1184.305304613309,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-09-03,band_trigger_rebalance,129117121.72505009,0.7358300106786314,5981.029722311068,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-10-01,band_trigger_rebalance,128366309.07592799,0.434691385451369,3682.3698448870146,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-11-01,band_trigger_rebalance,124720675.78467019,0.6428919934720778,4186.365057144109,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2012-12-03,band_trigger_rebalance,124087743.88116762,0.3354492714744195,2737.254719438022,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-01-02,band_trigger_rebalance,123956351.53772093,0.9039913471011185,5784.128907958753,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-02-01,band_trigger_rebalance,127996795.01761425,0.9418101158479075,6542.40392846941,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-03-01,band_trigger_rebalance,127785194.88231243,0.2655857607785417,2164.043852920374,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-04-01,band_trigger_rebalance,132448515.24889036,0.6564320504329507,5550.365829802668,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-05-01,band_trigger_rebalance,133094276.32023187,0.2043482975308042,1346.003524282174,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-06-03,band_trigger_rebalance,137146071.52793616,1.1548844163100591,11642.758528028104,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-07-01,band_trigger_rebalance,135713840.66173482,0.274877923793182,2403.8103486907203,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-08-01,band_trigger_rebalance,138236004.10445505,1.2358927555206067,10731.800754763159,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-09-02,band_trigger_rebalance,134701046.90043303,0.8062706993063218,5503.905578298224,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-10-01,band_trigger_rebalance,134873853.8138379,0.5554725120780202,3951.3124811966904,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-11-01,band_trigger_rebalance,136571109.64359897,0.5742965678471157,5324.952182186106,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2013-12-02,band_trigger_rebalance,137911053.05708414,0.5956279077838134,5152.818487854488,50573.051977986965
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-01-02,band_trigger_rebalance,137945549.77155325,0.6074540444569176,4526.222100924645,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-02-03,band_trigger_rebalance,139946198.17486843,1.5092835206404254,10549.608978828051,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-03-03,band_trigger_rebalance,143107159.66370165,0.9615630577091749,9763.687414845033,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-04-01,band_trigger_rebalance,142132224.16079605,0.5226456066902196,4787.874329007408,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-05-01,band_trigger_rebalance,139479342.4078542,0.4823852142839785,4419.518571004039,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-06-02,band_trigger_rebalance,141190536.74185333,0.4075224843669095,3537.1509417458624,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-07-01,band_trigger_rebalance,142000749.70136002,0.5838322128193407,4870.664953326202,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-08-01,band_trigger_rebalance,144250719.7445006,0.5069806442780933,4704.664853743036,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-09-01,band_trigger_rebalance,145634611.1726123,0.5710873857454446,5245.890782824671,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-10-01,band_trigger_rebalance,149162019.60445496,0.6348582061982966,4506.573721455289,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-11-03,band_trigger_rebalance,154331456.05832967,0.6314476003564412,8013.278016301972,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2014-12-01,band_trigger_rebalance,160345581.99040475,0.7136650841022135,5741.685357870767,10001.508300181944
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-01-02,band_trigger_rebalance,159896936.18647605,0.3264677575170627,2876.741448836224,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-02-02,band_trigger_rebalance,160116287.89599916,0.9346642059889387,7554.225722957141,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-03-02,band_trigger_rebalance,163655838.27877337,1.5039919395820889,15623.745717430627,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-04-01,band_trigger_rebalance,161755830.80474395,0.8940477811403003,9172.52933130662,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-05-01,band_trigger_rebalance,161306601.63710648,0.8929072145791583,7224.522741379282,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-06-01,band_trigger_rebalance,166054406.65672022,0.5428144466297607,4524.897849843437,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-07-01,band_trigger_rebalance,164721792.60957134,0.19645503777340756,1581.8249604501389,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-08-03,band_trigger_rebalance,173005976.54560202,0.9281282208240427,8032.541022560988,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-09-01,band_trigger_rebalance,166664102.84139025,1.5088092222821425,19128.422013757965,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-10-01,band_trigger_rebalance,168058205.8871305,0.13922649023837275,1715.7745569757558,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-11-02,band_trigger_rebalance,171720407.3133139,1.9072204699397022,19817.847051442975,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2015-12-01,band_trigger_rebalance,173263437.78586584,0.1516846192433835,1363.6145470960626,14550.653720388998
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-01-04,band_trigger_rebalance,174128068.88952106,0.7710704752416975,6424.1137767170185,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-02-01,band_trigger_rebalance,173309167.07530612,1.2475831265800097,11613.72115601249,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-03-01,band_trigger_rebalance,178502404.443881,0.581867497500016,5222.2716714648905,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-04-01,band_trigger_rebalance,173201944.14868253,0.9545912203479612,8521.617151137907,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-05-02,band_trigger_rebalance,170989817.12712678,0.5859231640335222,5030.648776309863,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-06-01,band_trigger_rebalance,179367926.7021445,0.93418145920037,8449.100757281612,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-07-01,band_trigger_rebalance,175051397.7991113,0.6769960549798199,9008.559044399373,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-08-01,band_trigger_rebalance,174114543.6997549,1.0059829702335432,8780.334689207897,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-09-01,band_trigger_rebalance,175581369.33676368,0.1901278169089443,2500.2780131346917,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-10-03,band_trigger_rebalance,174416203.4832935,0.28868534208663366,3428.107049648371,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-11-01,band_trigger_rebalance,176579367.59102276,0.2621776258296349,2417.098250000663,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2016-12-01,band_trigger_rebalance,179047980.9609229,1.4018610082803473,12904.365023373794,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2017-01-02,band_trigger_rebalance,185960971.3025409,0.7421924514236455,8459.81124198461,0.0
monthly_band_0pp,Monthly + 0pp,monthly,0.0,2017-02-01,band_trigger_rebalance,183070071.3179847,0.765834356607864,9146.738359509594,0.0
