date,QQQ_buy_hold,SPY_buy_hold,IEF_buy_hold,SPY50_QQQ50,SPY40_QQQ30_IEF30_P08_IEF30_PROXY
1993-06-01,,1.0440259729911,,,
1993-06-02,,1.0425972391487748,,,
1993-06-03,,1.0390244183386972,,,
1993-06-04,,1.035450887461549,,,
1993-06-07,,1.031877593273424,,,
1993-06-08,,1.022588495856246,,,
1993-06-09,,1.0261611588736412,,,
1993-06-10,,1.0268759597246806,,,
1993-06-11,,1.0311628713187266,,,
1993-06-14,,1.0297338218910366,,,
1993-06-15,,1.0275902871976723,,,
1993-06-16,,1.0297338218910366,,,
1993-06-17,,1.0333068004937966,,,
1993-06-18,,1.0247983034761967,,,
1993-06-21,,1.0269566706817017,,,
1993-06-22,,1.0276761264168701,,,
1993-06-23,,1.018320677176764,,,
1993-06-24,,1.031994675443727,,,
1993-06-25,,1.031274351848806,,,
1993-06-28,,1.0427893517395346,,,
1993-06-29,,1.0377520570445795,,,
1993-06-30,,1.0377520570445795,,,
1993-07-01,,1.0348728928661062,,,
1993-07-02,,1.0291153534725712,,,
1993-07-06,,1.018320677176764,,,
1993-07-07,,1.0211995257698723,,,
1993-07-08,,1.032713500008166,,,
1993-07-09,,1.0355923486012744,,,
1993-07-12,,1.034872892866106,,,
1993-07-13,,1.0341536738199613,,,
1993-07-14,,1.0377520570445793,,,
1993-07-15,,1.0334336658104046,,,
1993-07-16,,1.030555685077049,,,
1993-07-19,,1.0298356770674923,,,
1993-07-20,,1.032713500008166,,,
1993-07-21,,1.0319946754437268,,,
1993-07-22,,1.0247983034761965,,,
1993-07-23,,1.0298356770674923,,,
1993-07-26,,1.0355923486012744,,,
1993-07-27,,1.034872892866106,,,
1993-07-28,,1.032713500008166,,,
1993-07-29,,1.0384709605053595,,,
1993-07-30,,1.032713500008166,,,
1993-08-02,,1.0355923486012744,,,
1993-08-03,,1.0363125932998547,,,
1993-08-04,,1.0363125932998547,,,
1993-08-05,,1.0341536738199613,,,
1993-08-06,,1.0355923486012744,,,
1993-08-09,,1.0413497302021268,,,
1993-08-10,,1.0406301166742762,,,
1993-08-11,,1.0406301166742762,,,
1993-08-12,,1.0377520570445793,,,
1993-08-13,,1.0391906529295514,,,
1993-08-16,,1.044948113426745,,,
1993-08-17,,1.0485467333403866,,,
1993-08-18,,1.0543034048741686,,,
1993-08-19,,1.0543034048741686,,,
1993-08-20,,1.0550230972983605,,,
1993-08-23,,1.052864572300173,,,
1993-08-24,,1.0643797299835842,,,
1993-08-25,,1.0650983178589994,,,
1993-08-26,,1.0658188781429443,,,
1993-08-27,,1.0650983178589994,,,
1993-08-30,,1.0694164724041504,,,
1993-08-31,,1.0722950054118945,,,
1993-09-01,,1.070856172837899,,,
1993-09-02,,1.0672581051986456,,,
1993-09-03,,1.0679772453484495,,,
1993-09-07,,1.0607807155882365,,,
1993-09-08,,1.0571825690526422,,,
1993-09-09,,1.0593414885325354,,,
1993-09-10,,1.0686970955653237,,,
1993-09-13,,1.0694164724041506,,,
1993-09-14,,1.0650983178589997,,,
1993-09-15,,1.0679772453484495,,,
1993-09-16,,1.0636595641813453,,,
1993-09-17,,1.0615969771340257,,,
1993-09-20,,1.052907491909772,,,
1993-09-21,,1.049286465435237,,,
1993-09-22,,1.0579764240375378,,,
1993-09-23,,1.0637694667846012,,,
1993-09-24,,1.0608729454110692,,,
1993-09-27,,1.0724597409722667,,,
1993-09-28,,1.0702873302180327,,,
1993-09-29,,1.0666660670544739,,,
1993-09-30,,1.0644937351965813,,,
1993-10-01,,1.0695634562877587,,,
1993-10-04,,1.0710111252519656,,,
1993-10-05,,1.0695634562877587,,,
1993-10-06,,1.0688387144977316,,,
1993-10-07,,1.0659420353315174,,,
1993-10-08,,1.0673900987774305,,,
1993-10-11,,1.0695634562877587,,,
1993-10-12,,1.0710111252519656,,,
1993-10-13,,1.0710111252519656,,,
1993-10-14,,1.0847698581893497,,,
1993-10-15,,1.0905630587290953,,,
1993-10-18,,1.0876662217701991,,,
1993-10-19,,1.0797006104762192,,,
1993-10-20,,1.0811493050928616,,,
1993-10-21,,1.0797006104762192,,,
1993-10-22,,1.0746314416594303,,,
1993-10-25,,1.0775283575146675,,,
1993-10-26,,1.0768040891026878,,,
1993-10-27,,1.0775283575146675,,,
1993-10-28,,1.0854940477049886,,,
1993-10-29,,1.0854940477049886,,,
1993-11-01,,1.0883907268712025,,,
1993-11-02,,1.0876662217701991,,,
1993-11-03,,1.073907646625497,,,
1993-11-04,,1.0623210088569823,,,
1993-11-05,,1.0673900987774305,,,
1993-11-08,,1.0688387144977316,,,
1993-11-09,,1.0695634562877587,,,
1993-11-10,,1.0775283575146675,,,
1993-11-11,,1.0746314416594303,,,
1993-11-12,,1.079700610476219,,,
1993-11-15,,1.0789762631678979,,,
1993-11-16,,1.0840452741920048,,,
1993-11-17,,1.0782523892376237,,,
1993-11-18,,1.0753555522787275,,,
1993-11-19,,1.073183851591564,,,
1993-11-22,,1.0666660670544736,,,
1993-11-23,,1.0724597409722665,,,
1993-11-24,,1.0768040891026875,,,
1993-11-26,,1.0775283575146672,,,
1993-11-29,,1.073183851591564,,,
1993-11-30,,1.0739076466254969,,,
1993-12-01,,1.0753555522787275,,,
1993-12-02,,1.0782523892376237,,,
1993-12-03,,1.0825973685387742,,,
1993-12-06,,1.0862178427389213,,,
1993-12-07,,1.0854940477049884,,,
1993-12-08,,1.0854940477049884,,,
1993-12-09,,1.0818735735048413,,,
1993-12-10,,1.079700610476219,,,
1993-12-13,,1.0862178427389213,,,
1993-12-14,,1.0782523892376237,,,
1993-12-15,,1.0768040891026875,,,
1993-12-16,,1.0804248788881992,,,
1993-12-17,,1.086362144146929,,,
1993-12-20,,1.087821016391583,,,
1993-12-21,,1.0841751375695778,,,
1993-12-22,,1.0914661851465177,,,
1993-12-23,,1.0907372618504085,,,
1993-12-27,,1.0965701472497646,,,
1993-12-28,,1.0987574694124809,,,
1993-12-29,,1.0972988338568508,,,
1993-12-30,,1.0929245840131245,,,
1993-12-31,,1.0870917775101097,,,
1994-01-03,,1.0841751375695783,,,
1994-01-04,,1.0885502552730575,,,
1994-01-05,,1.090737261850409,,,
1994-01-06,,1.090737261850409,,,
1994-01-07,,1.097298833856851,,,
1994-01-10,,1.1104229246258293,,,
1994-01-11,,1.1082359969448188,,,
1994-01-12,,1.1045902759154962,,,
1994-01-13,,1.1016741093530122,,,
1994-01-14,,1.106048280300397,,,
1994-01-17,,1.106048280300397,,,
1994-01-18,,1.107507704819439,,,
1994-01-19,,1.1045902759154962,,,
1994-01-20,,1.107507704819439,,,
1994-01-21,,1.1053193570042879,,,
1994-01-24,,1.1009443970934913,,,
1994-01-25,,1.1009443970934913,,,
1994-01-26,,1.1038607214486575,,,
1994-01-27,,1.1140678566917401,,,
1994-01-28,,1.1169847333212948,,,
1994-01-31,,1.1250049408833669,,,
1994-02-01,,1.119172292173034,,,
1994-02-02,,1.1264634186463147,,,
1994-02-03,,1.1213594565430676,,,
1994-02-04,,1.0958411450573147,,,
1994-02-07,,1.1009443970934913,,,
1994-02-08,,1.1016741093530122,,,
1994-02-09,,1.106048280300397,,,
1994-02-10,,1.096570147249765,,,
1994-02-11,,1.100215868279088,,,
1994-02-14,,1.1016741093530122,,,
1994-02-15,,1.107507704819439,,,
1994-02-16,,1.1067772035965064,,,
1994-02-17,,1.100215868279088,,,
1994-02-18,,1.0936533495165517,,,
1994-02-22,,1.1045902759154962,,,
1994-02-23,,1.1016741093530122,,,
1994-02-24,,1.0870917775101099,,,
1994-02-25,,1.0921956607170156,,,
1994-02-28,,1.0921956607170156,,,
1994-03-01,,1.0878210163915836,,,
1994-03-02,,1.0892798097398961,,,
1994-03-03,,1.0863621441469298,,,
1994-03-04,,1.0892798097398964,,,
1994-03-07,,1.0951116694868177,,,
1994-03-08,,1.0907372618504092,,,
1994-03-09,,1.095841145057315,,,
1994-03-10,,1.08709177751011,,,
1994-03-11,,1.092924584013125,,,
1994-03-14,,1.094383061776073,,,
1994-03-15,,1.093653349516552,,,
1994-03-16,,1.1024031115454629,,,
1994-03-17,,1.1024031115454629,,,
1994-03-18,,1.10216239880854,,,
1994-03-21,,1.0992293484290447,,,
1994-03-22,,1.10216239880854,,,
1994-03-23,,1.1014288206283016,,,
1994-03-24,,1.0882287526827725,,,
1994-03-25,,1.07796315525088,,,
1994-03-28,,1.0794299960259923,,,
1994-03-29,,1.0581638817441688,,,
1994-03-30,,1.0434977619869392,,,
1994-03-31,,1.0464313646408228,,,
1994-04-04,,1.0302981674194571,,,
1994-04-05,,1.0515646761829869,,,
1994-04-06,,1.0515646761829869,,,
1994-04-07,,1.0566973565544213,,,
1994-04-08,,1.0486306001510564,,,
1994-04-11,,1.053030570202005,,,
1994-04-12,,1.0515646761829869,,,
1994-04-13,,1.046064259965339,,,
1994-04-14,,1.046431364640823,,,
1994-04-15,,1.046431364640823,,,
1994-04-18,,1.0394643443370863,,,
1994-04-19,,1.040931342904881,,,
1994-04-20,,1.0398316068052527,,,
1994-04-21,,1.053764306174926,,,
1994-04-22,,1.0526644911789564,,,
1994-04-25,,1.0636633512057228,,,
1994-04-26,,1.0625636151060944,,,
1994-04-28,,1.0548637266891896,,,
1994-04-29,,1.0581638817441692,,,
1994-05-02,,1.0647640340614455,,,
1994-05-03,,1.063663351205723,,,
1994-05-04,,1.0618301947185385,,,
1994-05-05,,1.060363748425132,,,
1994-05-06,,1.0500972042371453,,,
1994-05-09,,1.0409313429048812,,,
1994-05-10,,1.048997073655811,,,
1994-05-11,,1.0394643443370866,,,
1994-05-12,,1.0445984448426622,,,
1994-05-13,,1.0445984448426622,,,
1994-05-16,,1.0449643660730283,,,
1994-05-17,,1.0603637484251323,,,
1994-05-18,,1.068063715738378,,,
1994-05-19,,1.0731966327988363,,,
1994-05-20,,1.0691632940453242,,,
1994-05-23,,1.067330295350822,,,
1994-05-24,,1.0717302654017706,,,
1994-05-25,,1.0746634735739484,,,
1994-05-26,,1.0753960261017517,,,
1994-05-27,,1.0764967089574742,,,
1994-05-31,,1.0750293159079736,,,
1994-06-01,,1.0797963117380653,,,
1994-06-02,,1.0786968123274605,,,
1994-06-03,,1.0849293076948645,,,
1994-06-06,,1.0845629130864511,,,
1994-06-07,,1.083097176860115,,,
1994-06-08,,1.0742964477948056,,,
1994-06-09,,1.080163731998914,,,
1994-06-10,,1.0819959417300045,,,
1994-06-13,,1.0834634136758463,,,
1994-06-14,,1.0918958546205542,,,
1994-06-15,,1.087495805673264,,,
1994-06-16,,1.0896959090432503,,,
1994-06-17,,1.0836137901021243,,,
1994-06-20,,1.0743868630017914,,,
1994-06-21,,1.065159778108776,,,
1994-06-22,,1.0692196260329228,,,
1994-06-23,,1.06294555229372,,,
1994-06-24,,1.0408006116675559,,,
1994-06-27,,1.058885862162256,,,
1994-06-28,,1.0537181518153398,,,
1994-06-29,,1.0570396877787775,,,
1994-06-30,,1.0503966158519025,,,
1994-07-01,,1.052611393941347,,,
1994-07-05,,1.0581477868905704,,,
1994-07-06,,1.0566713996581758,,,
1994-07-07,,1.061099535702924,,,
1994-07-08,,1.0607311686859813,,,
1994-07-11,,1.0570396877787775,,,
1994-07-12,,1.0585168639745837,,,
1994-07-13,,1.0603613815348973,,,
1994-07-14,,1.071803560102722,,,
1994-07-15,,1.072172400497712,,,
1994-07-18,,1.074017470332414,,,
1994-07-19,,1.071803560102722,,,
1994-07-20,,1.0670054002178668,,,
1994-07-21,,1.069219626032923,,,
1994-07-22,,1.0710654848310366,,,
1994-07-25,,1.0725415564780667,,,
1994-07-26,,1.0714339307443208,,,
1994-07-27,,1.0714339307443208,,,
1994-07-28,,1.0736487877301066,,,
1994-07-29,,1.0843513919957637,,,
1994-08-01,,1.0895190234463383,,,
1994-08-02,,1.0909952528860505,,,
1994-08-03,,1.0913644877627462,,,
1994-08-04,,1.0850900195418374,,,
1994-08-05,,1.0813990120126808,,,
1994-08-08,,1.0839827093934564,,,
1994-08-09,,1.085828489295229,,,
1994-08-10,,1.0898882583230345,,,
1994-08-11,,1.0858284892952292,,,
1994-08-12,,1.0943167099531474,,,
1994-08-15,,1.093948500728887,,,
1994-08-16,,1.1016988039078022,,,
1994-08-17,,1.10095962408734,,,
1994-08-18,,1.0972692477289128,,,
1994-08-19,,1.096531488042592,,,
1994-08-22,,1.0954233889307992,,,
1994-08-23,,1.1016988039078022,,,
1994-08-24,,1.1135087972181812,,,
1994-08-25,,1.1105559438570511,,,
1994-08-26,,1.1264267318476708,,,
1994-08-29,,1.1256885776796444,,,
1994-08-30,,1.1286408787663864,,,
1994-08-31,,1.1256885776796444,,,
1994-09-01,,1.1219979646321936,,,
1994-09-02,,1.1171994102656322,,,
1994-09-06,,1.1175687240386691,,,
1994-09-07,,1.116462045061017,,,
1994-09-08,,1.1219979646321936,,,
1994-09-09,,1.1101875768401086,,,
1994-09-12,,1.1068658830839886,,,
1994-09-13,,1.1101875768401086,,,
1994-09-14,,1.1112949658848308,,,
1994-09-15,,1.1253195794919721,,,
1994-09-16,,1.1173104963140055,,,
1994-09-19,,1.1184251438221158,,,
1994-09-20,,1.097259859064313,,,
1994-09-21,,1.097259859064313,,,
1994-09-22,,1.0946597512445733,,,
1994-09-23,,1.0909465738435464,,,
1994-09-26,,1.096517050012157,,,
1994-09-27,,1.095773767581954,,,
1994-09-28,,1.1043142965140709,,,
1994-09-29,,1.0987444515161895,,,
1994-09-30,,1.097259859064313,,,
1994-10-03,,1.0946597512445733,,,
1994-10-04,,1.0783222124995662,,,
1994-10-05,,1.0786934197847915,,,
1994-10-06,,1.0753511340836248,,,
1994-10-07,,1.0801788012000797,,,
1994-10-10,,1.0916896984810671,,,
1994-10-11,,1.108028105085827,,,
1994-10-12,,1.1095134865011151,,,
1994-10-13,,1.1132265061094593,,,
1994-10-14,,1.1180538576405494,,,
1994-10-17,,1.1158255093804228,,,
1994-10-18,,1.1132265061094593,,,
1994-10-19,,1.1184251438221156,,,
1994-10-20,,1.1109986312273796,,,
1994-10-21,,1.1065428025668795,,,
1994-10-24,,1.0972598590643128,,,
1994-10-25,,1.0983733231273056,,,
1994-10-26,,1.102457628917216,,,
1994-10-27,,1.1091410168744313,,,
1994-10-28,,1.1325351232704077,,,
1994-10-31,,1.1284509752731795,,,
1994-11-01,,1.1158255093804228,,,
1994-11-02,,1.1095134865011151,,,
1994-11-03,,1.1154539865098332,,,
1994-11-04,,1.1009722475019277,,,
1994-11-07,,1.1043142965140706,,,
1994-11-08,,1.1128549832388697,,,
1994-11-09,,1.1147113352503595,,,
1994-11-10,,1.1069142465411281,,,
1994-11-11,,1.102829230684147,,,
1994-11-14,,1.1132265061094593,,,
1994-11-15,,1.1095134865011151,,,
1994-11-16,,1.1132265061094593,,,
1994-11-17,,1.1057995990330178,,,
1994-11-18,,1.1043142965140706,,,
1994-11-21,,1.093175001000014,,,
1994-11-22,,1.0694103973858833,,,
1994-11-23,,1.0753511340836246,,,
1994-11-25,,1.0805496928999399,,,
1994-11-28,,1.0853773600163945,,,
1994-11-29,,1.0850055215604402,,,
1994-11-30,,1.083520140145152,,,
1994-12-01,,1.072752288605344,,,
1994-12-02,,1.0827776466783605,,,
1994-12-05,,1.0838916630157416,,,
1994-12-06,,1.084634787653262,,,
1994-12-07,,1.0768365943952545,,,
1994-12-08,,1.0664395556589654,,,
1994-12-09,,1.070524334826923,,,
1994-12-12,,1.0775795612400927,,,
1994-12-13,,1.0816639459263444,,,
1994-12-14,,1.0872338698205672,,,
1994-12-15,,1.0905756032473453,,,
1994-12-16,,1.0959027630997746,,,
1994-12-19,,1.097399978966239,,,
1994-12-20,,1.0940310263017556,,,
1994-12-21,,1.1056338378202115,,,
1994-12-22,,1.1022653585337752,,,
1994-12-23,,1.1033884479503913,,,
1994-12-27,,1.1093765224528374,,,
1994-12-28,,1.1037625744002397,,,
1994-12-29,,1.1045108272999369,,,
1994-12-30,,1.091411352189405,,,
1995-01-03,,1.0966505426214248,,,
1995-01-04,,1.1018903642241742,,,
1995-01-05,,1.1018903642241742,,,
1995-01-06,,1.1030138481224963,,,
1995-01-09,,1.1041367008500886,,,
1995-01-10,,1.1052598691630457,,,
1995-01-11,,1.1060079642700604,,,
1995-01-12,,1.1063824063052736,,,
1995-01-13,,1.119482118104829,,,
1995-01-16,,1.1262194711594073,,,
1995-01-17,,1.1265940709873028,,,
1995-01-18,,1.1254711393633692,,,
1995-01-19,,1.1191079127586392,,,
1995-01-20,,1.1149907860908002,,,
1995-01-23,,1.118359580962601,,,
1995-01-24,,1.1198567179327246,,,
1995-01-25,,1.1228515441473592,,,
1995-01-26,,1.123974160185928,,,
1995-01-27,,1.1284652555109336,,,
1995-01-30,,1.1235988502909622,,,
1995-01-31,,1.1280907345793791,,,
1995-02-01,,1.1277170815075779,,,
1995-02-02,,1.134454276769474,,,
1995-02-03,,1.150547710234888,,,
1995-02-06,,1.1554132475951064,,,
1995-02-07,,1.1569111735286415,,,
1995-02-08,,1.1569111735286415,,,
1995-02-09,,1.1569111735286415,,,
1995-02-10,,1.1584079160170588,,,
1995-02-13,,1.158781963570566,,,
1995-02-14,,1.1602801261931248,,,
1995-02-15,,1.1666420904563959,,,
1995-02-16,,1.1651449534862726,,,
1995-02-17,,1.1606539370576088,,,
1995-02-21,,1.1602801261931248,,,
1995-02-22,,1.1688883481859693,,,
1995-02-23,,1.1707595327095999,,,
1995-02-24,,1.173753964442529,,,
1995-02-27,,1.16439630610487,,,
1995-02-28,,1.174128327581401,,,
1995-03-01,,1.166642090456396,,,
1995-03-02,,1.168139464115543,,,
1995-03-03,,1.168513353876368,,,
1995-03-06,,1.1692619223614298,,,
1995-03-07,,1.160280126193125,,,
1995-03-08,,1.1632736111699598,,,
1995-03-09,,1.1628989324457233,,,
1995-03-10,,1.1801166387728705,,,
1995-03-13,,1.1789935493562547,,,
1995-03-14,,1.18760185024544,,,
1995-03-15,,1.185356144790255,,,
1995-03-16,,1.1924675453983407,,,
1995-03-17,,1.1936531207171668,,,
1995-03-20,,1.1936531207171668,,,
1995-03-21,,1.1906431464050267,,,
1995-03-22,,1.191771916358207,,,
1995-03-23,,1.1925248241420332,,,
1995-03-24,,1.2094587403299766,,,
1995-03-27,,1.214350944653512,,,
1995-03-28,,1.214350944653512,,,
1995-03-29,,1.2139743724170873,,,
1995-03-30,,1.211716280236338,,,
1995-03-31,,1.2068254171506028,,,
1995-04-03,,1.2098353125664016,,,
1995-04-04,,1.2177376489947598,,,
1995-04-05,,1.2177376489947598,,,
1995-04-06,,1.222253517770894,,,
1995-04-07,,1.2211238799579602,,,
1995-04-10,,1.223382129931392,,,
1995-04-11,,1.2192429911843652,,,
1995-04-12,,1.223382129931392,,,
1995-04-13,,1.2301561697846164,,,
1995-04-17,,1.223005952176673,,,
1995-04-18,,1.2188664189479403,,,
1995-04-19,,1.2177376489947598,,,
1995-04-20,,1.2196201156951783,,,
1995-04-21,,1.2256395120450707,,,
1995-04-24,,1.23994010505364,,,
1995-04-25,,1.2365528484380046,,,
1995-04-26,,1.2376828018363026,,,
1995-04-27,,1.240692855044784,,,
1995-04-28,,1.242573901611061,,,
1995-05-01,,1.2391865660990842,,,
1995-05-02,,1.2418217827906468,,,
1995-05-03,,1.2591312455625796,,,
1995-05-04,,1.2583789689494829,,,
1995-05-05,,1.256874257930607,,,
1995-05-08,,1.2659052854158042,,,
1995-05-09,,1.2647758842918941,,,
1995-05-10,,1.2662821732375937,,,
1995-05-11,,1.2696680097190882,,,
1995-05-12,,1.2704209175029146,,,
1995-05-15,,1.276441733986948,,,
1995-05-16,,1.2771946417707745,,,
1995-05-17,,1.272302279654557,,,
1995-05-18,,1.253862626795302,,,
1995-05-19,,1.2546159290608345,,,
1995-05-22,,1.2685393186622493,,,
1995-05-23,,1.2802050105646208,,,
1995-05-24,,1.2794524183661593,,,
1995-05-25,,1.2805818983864106,,,
1995-05-26,,1.2659052854158046,,,
1995-05-30,,1.2655291076610855,,,
1995-05-31,,1.2918707024669922,,,
1995-06-01,,1.2884837614367213,,,
1995-06-02,,1.289612689182584,,,
1995-06-05,,1.297515341196307,,,
1995-06-06,,1.2952566967411694,,,
1995-06-07,,1.2884837614367215,,,
1995-06-08,,1.28547236699044,,,
1995-06-09,,1.2779471550728951,,,
1995-06-12,,1.2850967415101093,,,
1995-06-13,,1.2990197366298182,,,
1995-06-14,,1.2978914400546848,,,
1995-06-15,,1.3035352898205876,,,
1995-06-16,,1.3074060232149396,,,
1995-06-19,,1.3221683965084017,,,
1995-06-20,,1.3187614947038135,,,
1995-06-21,,1.3180047209992698,,,
1995-06-22,,1.3354163545330235,,,
1995-06-23,,1.332766542018344,,,
1995-06-26,,1.316869165960748,,,
1995-06-27,,1.3142188800680215,,,
1995-06-28,,1.321032368091833,,,
1995-06-29,,1.3187614947038135,,,
1995-06-30,,1.3180047209992698,,,
1995-07-03,,1.3229245390422162,,,
1995-07-05,,1.3278460928046683,,,
1995-07-06,,1.3448801284495617,,,
1995-07-07,,1.3509360538054178,,,
1995-07-10,,1.3516926697172793,,,
1995-07-11,,1.3452580419237867,,,
1995-07-12,,1.3619130595456792,,,
1995-07-13,,1.3588847023860453,,,
1995-07-14,,1.3577489106585001,,,
1995-07-17,,1.3653194879722204,,,
1995-07-18,,1.3535861819054629,,,
1995-07-19,,1.3388229407522474,,,
1995-07-20,,1.3437440211366525,,,
1995-07-21,,1.342230000349518,,,
1995-07-24,,1.3520712143622342,,,
1995-07-25,,1.3622911308125867,,,
1995-07-26,,1.3611559702557712,,,
1995-07-27,,1.372511678433669,,,
1995-07-28,,1.3638054671850863,,,
1995-07-31,,1.3603987231731804,,,
1995-08-01,,1.3581276130961375,,,
1995-08-02,,1.3550995715218683,,,
1995-08-03,,1.3547211846695966,,,
1995-08-04,,1.3562352054567313,,,
1995-08-07,,1.3592637204090474,,,
1995-08-08,,1.3592637204090474,,,
1995-08-09,,1.3588847023860462,,,
1995-08-10,,1.3558563452264123,,,
1995-08-11,,1.348286556876104,,,
1995-08-14,,1.360398723173181,,,
1995-08-15,,1.3577489106585012,,,
1995-08-16,,1.361533568144632,,,
1995-08-17,,1.3592637204090476,,,
1995-08-18,,1.3607775834034999,,,
1995-08-21,,1.3569926103320047,,,
1995-08-22,,1.3596417916759547,,,
1995-08-23,,1.3547211846695968,,,
1995-08-24,,1.3562352054567315,,,
1995-08-25,,1.3638054671850868,,,
1995-08-28,,1.3588847023860464,,,
1995-08-29,,1.3622911308125873,,,
1995-08-30,,1.3653194879722212,,,
1995-08-31,,1.3664552796997664,,,
1995-09-01,,1.3725116784336695,,,
1995-09-05,,1.3853806184352901,,,
1995-09-06,,1.3880304309499698,,,
1995-09-07,,1.3887876780325608,,,
1995-09-08,,1.3940866718911906,,,
1995-09-11,,1.3978733806821917,,,
1995-09-12,,1.4043067461342258,,,
1995-09-13,,1.4107426362691773,,,
1995-09-14,,1.4236125230268921,,,
1995-09-15,,1.4232191458697971,,,
1995-09-18,,1.4178914337429798,,,
1995-09-19,,1.4247412140837314,,,
1995-09-20,,1.4315905210464364,,,
1995-09-21,,1.4197942556994214,,,
1995-09-22,,1.420174851649246,,,
1995-09-25,,1.41789143374298,,,
1995-09-26,,1.4175103644151081,,,
1995-09-27,,1.4163693655290455,,,
1995-09-28,,1.427024631989998,,,
1995-09-29,,1.4243607759265893,,,
1995-10-02,,1.417130084050648,,,
1995-10-03,,1.4186521522645823,,,
1995-10-04,,1.417130084050648,,,
1995-10-05,,1.4213153771572618,,,
1995-10-06,,1.4224579539701476,,,
1995-10-09,,1.410661688623133,,,
1995-10-10,,1.4099000233454362,,,
1995-10-11,,1.414466543572604,,,
1995-10-12,,1.4232191458697976,,,
1995-10-13,,1.4277856660969654,,,
1995-10-16,,1.4209347812074373,,,
1995-10-17,,1.4304487331969626,,,
1995-10-18,,1.4346344996816234,,,
1995-10-19,,1.4414849111931047,,,
1995-10-20,,1.4327315199324997,,,
1995-10-23,,1.4296881724680428,,,
1995-10-24,,1.4312111874380713,,,
1995-10-25,,1.41941381754228,,,
1995-10-26,,1.4064756065531083,,,
1995-10-27,,1.4171300840506489,,,
1995-10-30,,1.4262631245049848,,,
1995-10-31,,1.4201748516492472,,,
1995-11-01,,1.4315905210464375,,,
1995-11-02,,1.4407243504641847,,,
1995-11-03,,1.4426268568352616,,,
1995-11-06,,1.4376795828655866,,,
