period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,0.29691099715980585,0.3053022696226284,0.038596921477497936,0.039573083526685426,-0.0566520471294778,-0.056655177364641096,10,10
2018-2026,2018-01-01,2026-05-04,2.483997839532457,2.7210144922074555,0.16626928631057103,0.17576656648325906,-0.35641869371448887,-0.3498898960461042,100,100
