signal_date,sector_rank,sector_code,sector_name,flow_score,rs_score,breadth_score,combined_score,n_holdings,tickers
2010-03-31,1,05,조선/기계/산업재,-0.7891643933865079,2.0293683628035253,1.0786767219885525,1.554022542396039,0,
2010-03-31,2,01,반도체/IT하드웨어,1.4263304701967712,0.1893595730732676,2.119653014395634,1.1545062937344508,0,
2010-03-31,3,02,자동차/운송장비,0.6416001713949019,0.9467131397564076,0.47600623691076827,0.711359688333588,0,
2010-03-31,4,10,음식료,-0.23528057764836,-0.03201088777961726,0.47600623691076827,0.2219976745655755,0,
2010-06-30,1,05,조선/기계/산업재,-0.19152438412602021,1.5863468241969938,0.9719826424916174,1.2791647333443055,0,
2010-06-30,2,12,건설/부동산,-0.6057020835403322,-0.013636611125879588,1.9187865438696645,0.9525749663718924,0,
2010-06-30,3,03,2차전지/화학/소재,-0.061935509173008274,1.621998987862737,-0.27238819931953057,0.6748053942716032,0,
2010-06-30,4,02,자동차/운송장비,-0.5754635661543147,1.023388740396679,-0.11007895908329393,0.45665489065669257,0,
2010-09-30,1,02,자동차/운송장비,1.0185823113902408,0.9010404235053289,1.8558676307008037,1.3784540271030663,0,
2010-09-30,2,12,건설/부동산,0.09112379756524024,0.7834615005172109,1.0979662627648021,0.9407138816410066,0,
2010-09-30,3,05,조선/기계/산업재,-0.5794698831600245,0.782587798745033,0.5926986841408012,0.6876432414429171,0,
2010-09-30,4,09,소비재/유통,-0.10226725384630891,1.1277482330752444,0.0874311055168003,0.6075896692960223,0,
2010-12-30,1,02,자동차/운송장비,0.7636863277653468,1.2949092924856598,0.4165916440813934,0.8557504682835266,0,
2010-12-30,2,03,2차전지/화학/소재,0.6679116652869982,1.024047216374514,0.6369208293156539,0.8304840228450839,0,
2010-12-30,3,06,금융,0.3660282364770937,0.7337529071728102,0.5708220737453755,0.6522874904590928,0,
2010-12-30,4,09,소비재/유통,-0.11552481215169133,-0.2710209734809584,1.2979083850184343,0.513443705768738,0,
2011-03-31,1,03,2차전지/화학/소재,0.9699889375016599,2.3361777782709003,0.7291270656954139,1.532652421983157,0,
2011-03-31,2,02,자동차/운송장비,0.563990919483966,1.0220568825039742,1.099996629852869,1.0610267561784217,0,
2011-03-31,3,12,건설/부동산,-2.2094544854892675,-0.013652652211286755,1.8829434875186069,0.93464541765366,0,
2011-03-31,4,04,철강금속,1.3475331003645978,0.37390474098251186,0.3170497721871307,0.3454772565848213,0,
2011-06-30,1,10,음식료,0.566558765733385,0.714736201250837,2.404651704796398,1.5596939530236176,0,
2011-06-30,2,09,소비재/유통,0.39005896417714153,0.7721390675681756,0.35537355369212764,0.5637563106301516,0,
2011-06-30,3,12,건설/부동산,-1.921507050095025,1.2676476940103298,-0.413105752971974,0.42727097051917795,0,
2011-06-30,4,08,인터넷/게임/SW,0.4726877814419863,0.2916953021396384,0.49724665646088495,0.39447097930026165,0,
2011-09-30,1,01,반도체/IT하드웨어,0.5550880160348702,1.0257227729157519,1.2711582600087812,1.1484405164622666,0,
2011-09-30,2,10,음식료,0.22628826414747333,1.6631807913113879,0.6183256980086737,1.1407532446600308,0,
2011-09-30,3,05,조선/기계/산업재,0.3732451585551015,0.4382691742989524,0.8981110817230054,0.6681901280109789,0,
2011-09-30,4,02,자동차/운송장비,0.7684515820377061,-0.31851781221837744,1.5975745410088351,0.6395283643952289,0,
2011-12-29,1,12,건설/부동산,1.943013578280629,1.0979996833592298,2.3429870800975316,1.7204933817283807,0,
2011-12-29,2,10,음식료,1.1831407630853323,0.10999374099027487,0.8487443040783746,0.4793690225343248,0,
2011-12-29,3,07,헬스케어,-0.3157034341597331,2.2901545018429026,-1.3926198599503612,0.4487673209462707,0,
2011-12-29,4,05,조선/기계/산업재,-0.18364951863800955,0.5866460177844962,0.008232742567598672,0.29743938017604743,0,
2012-03-30,1,07,헬스케어,-0.0732386908592188,2.5011866716621287,2.5838040217313183,2.5424953466967235,0,
2012-03-30,2,08,인터넷/게임/SW,0.4200136602315641,-0.47848614801589967,0.8289128712582498,0.17521336162117504,0,
2012-03-30,3,06,금융,1.3323886726904557,0.207343589295593,-0.14977642419788464,0.028783582548854172,0,
2012-03-30,4,01,반도체/IT하드웨어,-1.5894100900946064,0.8336324057977806,-0.7797373500087298,0.026947527894525425,0,
2012-06-29,1,07,헬스케어,0.8593588898111937,2.3774714681497837,0.6104842034087326,1.4939778357792581,0,
2012-06-29,2,10,음식료,0.311913687770358,0.5790913243666422,1.1447577381375476,0.8619245312520949,0,
2012-06-29,3,06,금융,0.6981728481993752,-0.12620810339827834,1.4452866014225056,0.6595392490121137,0,
2012-06-29,4,05,조선/기계/산업재,-0.3921161651393592,0.9484772412205476,0.34334743604432527,0.6459123386324364,0,
2012-09-28,1,01,반도체/IT하드웨어,1.3864417721872233,2.0127719365436523,0.758394772351563,1.3855833544476077,0,
2012-09-28,2,12,건설/부동산,1.0212066230215535,-1.2259933019536948,2.173992372270348,0.4739995351583266,0,
2012-09-28,3,04,철강금속,0.9921254874707012,-0.30899381778115836,1.0729720167779595,0.38198909949840054,0,
2012-09-28,4,08,인터넷/게임/SW,-0.5541276509744898,1.1370103617071732,-0.5461755648284932,0.29541739843934,0,
2012-12-28,1,12,건설/부동산,2.255432738679759,0.5306378661594979,2.614127320520239,1.5723825933398685,0,
2012-12-28,2,01,반도체/IT하드웨어,0.2353804196854235,1.917721411550962,-0.6487465867042859,0.6344874124233381,0,
2012-12-28,3,06,금융,0.6329218376318565,0.46831294801225926,0.7787607477064439,0.6235368478593516,0,
2012-12-28,4,03,2차전지/화학/소재,0.461299489218159,0.3973881743524169,0.319919104502995,0.35865363942770595,0,
2013-03-29,1,07,헬스케어,0.3368379714562669,2.4703259901349863,1.6016467797920821,2.0359863849635342,0,
2013-03-29,2,09,소비재/유통,1.6135597295645872,0.8015733924164281,1.134426929381404,0.968000160898916,0,
2013-03-29,3,08,인터넷/게임/SW,0.339539233045636,0.1912689483290038,0.8006984648023483,0.49598370656567603,0,
2013-03-29,4,01,반도체/IT하드웨어,-1.1785925014028147,-0.11937410191494482,1.0409829592992685,0.46080442869216187,0,
2013-06-28,1,02,자동차/운송장비,0.7086280758857123,1.7843162053168327,2.2191909874633824,2.0017535963901074,0,
2013-06-28,2,08,인터넷/게임/SW,-0.4887805160202389,1.4591733784440164,0.30510031198509857,0.8821368452145575,0,
2013-06-28,3,05,조선/기계/산업재,1.0179007550963375,0.6088613978696134,0.4404400567158862,0.5246507272927498,0,
