date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,035420,1.3663841758511932,2017-03-31,2017-04-03,True
2017-03-31,017670,1.3663841758511932,2017-03-31,2017-04-03,True
2017-03-31,207940,1.1048228461975502,2017-03-31,2017-04-03,True
2017-03-31,005930,0.959762878567176,2017-03-31,2017-04-03,True
2017-03-31,000720,0.8489968394614632,2017-03-31,2017-04-03,True
2017-06-30,207940,2.6513064288341726,2017-06-30,2017-07-03,True
2017-06-30,008930,2.6513064288341726,2017-06-30,2017-07-03,True
2017-06-30,005930,0.5363016226915699,2017-06-30,2017-07-03,True
2017-06-30,028260,0.2467370161399824,2017-06-30,2017-07-03,True
2017-06-30,105560,0.19779191667245064,2017-06-30,2017-07-03,True
2017-12-28,207940,1.9704407245972346,2017-12-28,2018-01-02,True
2017-12-28,008930,1.9704407245972346,2017-12-28,2018-01-02,True
2017-12-28,028260,1.135471640724856,2017-12-28,2018-01-02,True
2017-12-28,035420,0.8590177001219774,2017-12-28,2018-01-02,True
2017-12-28,051910,0.6922535659101979,2017-12-28,2018-01-02,True
2019-06-28,086280,1.6403577340787439,2019-06-28,2019-07-01,True
2019-06-28,000120,1.6403577340787439,2019-06-28,2019-07-01,True
2019-06-28,000720,1.2470061845118183,2019-06-28,2019-07-01,True
2019-06-28,005380,1.2078237051222986,2019-06-28,2019-07-01,True
2019-06-28,005930,0.22689447225229403,2019-06-28,2019-07-01,True
2019-09-30,018880,1.8351288909663497,2019-09-30,2019-10-01,True
2019-09-30,086280,1.8351288909663497,2019-09-30,2019-10-01,True
2019-09-30,005930,1.1403489417973645,2019-09-30,2019-10-01,True
2019-09-30,033780,1.102075899090694,2019-09-30,2019-10-01,True
2019-09-30,005380,0.43061072638716674,2019-09-30,2019-10-01,True
2019-12-30,207940,1.7387416541467626,2019-12-30,2020-01-02,True
2019-12-30,128940,1.7387416541467626,2019-12-30,2020-01-02,True
2019-12-30,028260,1.1368203849687646,2019-12-30,2020-01-02,True
2019-12-30,005930,1.0674801769386397,2019-12-30,2020-01-02,True
2019-12-30,035420,0.14406228315153327,2019-12-30,2020-01-02,True
2020-03-31,207940,2.169107583558928,2020-03-31,2020-04-01,True
2020-03-31,128940,2.169107583558928,2020-03-31,2020-04-01,True
2020-03-31,033780,0.9572663012333837,2020-03-31,2020-04-01,True
2020-03-31,003490,0.8877028918573936,2020-03-31,2020-04-01,True
2020-03-31,035420,0.1429678368511001,2020-03-31,2020-04-01,True
2020-06-30,086280,2.4168194970499575,2020-06-30,2020-07-01,True
2020-06-30,017800,2.4168194970499575,2020-06-30,2020-07-01,True
2020-06-30,207940,1.0833280846930824,2020-06-30,2020-07-01,True
2020-06-30,051910,0.06401726669333327,2020-06-30,2020-07-01,True
2020-06-30,035420,-0.0424559562276198,2020-06-30,2020-07-01,True
2020-09-29,000120,2.4890644455405173,2020-09-29,2020-10-05,True
2020-09-29,034020,2.4890644455405173,2020-09-29,2020-10-05,True
2020-09-29,005380,0.679601524473472,2020-09-29,2020-10-05,True
2020-09-29,051910,0.060559385108467916,2020-09-29,2020-10-05,True
2020-09-29,005490,-0.1837194754200752,2020-09-29,2020-10-05,True
2020-12-30,000720,1.833384349479901,2020-12-30,2021-01-04,True
2020-12-30,006360,1.833384349479901,2020-12-30,2021-01-04,True
2020-12-30,086280,1.0779616745322986,2020-12-30,2021-01-04,True
2020-12-30,005930,0.6148596494703442,2020-12-30,2021-01-04,True
2020-12-30,005490,0.30369953827540586,2020-12-30,2021-01-04,True
2021-03-31,011200,2.46219763198807,2021-03-31,2021-04-01,True
2021-03-31,003490,2.46219763198807,2021-03-31,2021-04-01,True
2021-03-31,005490,0.3582652337252187,2021-03-31,2021-04-01,True
2021-03-31,068270,0.1088891982998282,2021-03-31,2021-04-01,True
2021-03-31,005380,0.016582372982639967,2021-03-31,2021-04-01,True
2021-06-30,011200,1.8052033004382204,2021-06-30,2021-07-01,True
2021-06-30,003490,1.8052033004382204,2021-06-30,2021-07-01,True
2021-06-30,000720,0.8786364028320802,2021-06-30,2021-07-01,True
2021-06-30,035720,0.7665113521178076,2021-06-30,2021-07-01,True
2021-06-30,028260,0.7306013515380526,2021-06-30,2021-07-01,True
2021-09-30,028260,1.4244078056073242,2021-09-30,2021-10-01,True
2021-09-30,139480,1.4244078056073242,2021-09-30,2021-10-01,True
2021-09-30,051910,1.1305475587906342,2021-09-30,2021-10-01,True
2021-09-30,068270,0.6479836149242441,2021-09-30,2021-10-01,True
2021-09-30,207940,0.30432303611823797,2021-09-30,2021-10-01,True
2021-12-30,000720,2.4251210239139103,2021-12-30,2022-01-03,True
2021-12-30,006360,2.4251210239139103,2021-12-30,2022-01-03,True
2021-12-30,028260,0.5881961129278538,2021-12-30,2022-01-03,True
2021-12-30,005930,0.31525773270694607,2021-12-30,2022-01-03,True
2021-12-30,011200,0.14309492734724916,2021-12-30,2022-01-03,True
2023-09-27,033780,2.0978669318393766,2023-09-27,2023-10-04,True
2023-09-27,271560,2.0978669318393766,2023-09-27,2023-10-04,True
2023-09-27,005490,1.0000475100729083,2023-09-27,2023-10-04,True
2023-09-27,028260,0.9591729091950713,2023-09-27,2023-10-04,True
2023-09-27,003670,-0.03591486149173161,2023-09-27,2023-10-04,True
2023-12-28,000720,2.4863427807927363,2023-12-28,2024-01-02,True
2023-12-28,210980,2.4863427807927363,2023-12-28,2024-01-02,True
2023-12-28,011200,1.1142864451217462,2023-12-28,2024-01-02,True
2023-12-28,068270,-0.06806368811000323,2023-12-28,2024-01-02,True
2023-12-28,207940,-0.07475307509066445,2023-12-28,2024-01-02,True
2024-03-29,207940,1.0403153727386565,2024-03-29,2024-04-01,True
2024-03-29,012450,1.0403153727386565,2024-03-29,2024-04-01,True
2024-03-29,005930,1.0285774142894333,2024-03-29,2024-04-01,True
2024-03-29,042700,0.864056083055774,2024-03-29,2024-04-01,True
2024-03-29,028260,0.28168791213882677,2024-03-29,2024-04-01,True
2024-09-30,005490,1.0636893596906885,2024-09-30,2024-10-02,True
2024-09-30,010130,1.0636893596906885,2024-09-30,2024-10-02,True
2024-09-30,207940,1.055947868612534,2024-09-30,2024-10-02,True
2024-09-30,373220,0.8950104125971875,2024-09-30,2024-10-02,True
2024-09-30,033780,0.2826506978877969,2024-09-30,2024-10-02,True
2025-06-30,000720,2.3663991618831437,2025-06-30,2025-07-01,True
2025-06-30,051600,2.3663991618831437,2025-06-30,2025-07-01,True
2025-06-30,034020,1.031753556992614,2025-06-30,2025-07-01,True
2025-06-30,035420,0.4388601168486442,2025-06-30,2025-07-01,True
2025-06-30,105560,0.4295510576959304,2025-06-30,2025-07-01,True
2025-09-30,005930,2.429364894903139,2025-09-30,2025-10-01,True
2025-09-30,000660,2.429364894903139,2025-09-30,2025-10-01,True
2025-09-30,207940,0.25287530913663936,2025-09-30,2025-10-01,True
2025-09-30,329180,0.19862583868749692,2025-09-30,2025-10-01,True
2025-09-30,105560,-0.271806793272056,2025-09-30,2025-10-01,True
2025-12-30,005930,2.5144613673154788,2025-12-30,2026-01-02,True
2025-12-30,000660,2.5144613673154788,2025-12-30,2026-01-02,True
2025-12-30,028260,0.5712264386945665,2025-12-30,2026-01-02,True
2025-12-30,005490,0.40710469616593886,2025-12-30,2026-01-02,True
2025-12-30,005380,0.30370056857241523,2025-12-30,2026-01-02,True
2026-03-31,000720,2.9222489607757276,2026-03-31,2026-04-01,True
2026-03-31,047040,2.9222489607757276,2026-03-31,2026-04-01,True
2026-03-31,005930,0.004272203766985752,2026-03-31,2026-04-01,True
2026-03-31,373220,-0.022355273956214398,2026-03-31,2026-04-01,True
2026-03-31,402340,-0.13828766015190416,2026-03-31,2026-04-01,True
