period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,0.23295925368256976,0.2409319565388448,0.030974734213307986,0.03194315216479926,-0.08212999821087463,-0.08211733567361046,10,10
2018-2026,2018-01-01,2026-05-04,1.5946354618805438,1.7724782336972633,0.12467112533846558,0.13389667800182115,-0.4360686013626559,-0.42073518079421046,100,100
