ticker,vol_zero_days,in_s3_interval,match_pct
106520,800,795,99.375
141020,933,931,99.78563772775992
083470,971,969,99.79402677651905
058420,595,588,98.82352941176471
148140,539,536,99.44341372912801
080440,429,421,98.13519813519814
052770,1146,1140,99.47643979057592
057880,934,931,99.67880085653104
046070,833,830,99.63985594237695
219750,791,787,99.49431099873578
