date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,035420,1.1725420467801126,2017-03-31,2017-04-03,True
2017-03-31,017670,1.1725420467801126,2017-03-31,2017-04-03,True
2017-03-31,051910,0.5446867321208101,2017-03-31,2017-04-03,True
2017-03-31,090430,0.5446867321208101,2017-03-31,2017-04-03,True
2017-03-31,055550,0.4106068368234544,2017-03-31,2017-04-03,True
2017-06-30,105560,0.9581323841341597,2017-06-30,2017-07-03,True
2017-06-30,032830,0.9581323841341597,2017-06-30,2017-07-03,True
2017-06-30,207940,0.5715244310628719,2017-06-30,2017-07-03,True
2017-06-30,008930,0.5715244310628719,2017-06-30,2017-07-03,True
2017-06-30,005490,0.4642609585299634,2017-06-30,2017-07-03,True
2017-12-28,207940,1.0965926988677623,2017-12-28,2018-01-02,True
2017-12-28,008930,1.0965926988677623,2017-12-28,2018-01-02,True
2017-12-28,028260,0.9630490986685156,2017-12-28,2018-01-02,True
2017-12-28,139480,0.9630490986685156,2017-12-28,2018-01-02,True
2017-12-28,005490,0.7856457589536477,2017-12-28,2018-01-02,True
2019-06-28,000720,0.8079119975707895,2019-06-28,2019-07-01,True
2019-06-28,000210,0.8079119975707895,2019-06-28,2019-07-01,True
2019-06-28,005930,0.768529934755429,2019-06-28,2019-07-01,True
2019-06-28,000660,0.768529934755429,2019-06-28,2019-07-01,True
2019-06-28,086280,0.761282414511093,2019-06-28,2019-07-01,True
2019-09-30,018880,1.1273156302192295,2019-09-30,2019-10-01,True
2019-09-30,086280,1.1273156302192295,2019-09-30,2019-10-01,True
2019-09-30,207940,1.0568303417761462,2019-09-30,2019-10-01,True
2019-09-30,128940,1.0568303417761462,2019-09-30,2019-10-01,True
2019-09-30,005930,0.94197737891744,2019-09-30,2019-10-01,True
2019-12-30,005930,1.31937869014736,2019-12-30,2020-01-02,True
2019-12-30,000660,1.31937869014736,2019-12-30,2020-01-02,True
2019-12-30,207940,1.2350031327997921,2019-12-30,2020-01-02,True
2019-12-30,128940,1.2350031327997921,2019-12-30,2020-01-02,True
2019-12-30,028260,0.6749286530975234,2019-12-30,2020-01-02,True
2020-03-31,207940,1.6719478402306613,2020-03-31,2020-04-01,True
2020-03-31,128940,1.6719478402306613,2020-03-31,2020-04-01,True
2020-03-31,033780,1.2288534284399755,2020-03-31,2020-04-01,True
2020-03-31,271560,1.2288534284399755,2020-03-31,2020-04-01,True
2020-03-31,003490,0.7789286609289245,2020-03-31,2020-04-01,True
