date,nav,close
2012-05-07,1.0,107.25782775878906
2012-05-08,0.9959885472829316,106.82756805419922
2012-05-09,0.9900805904016206,106.1938934326172
2012-05-10,0.9921229138418628,106.41294860839844
2012-05-11,0.9891320537940823,106.09215545654295
2012-05-14,0.9781909845561028,104.91864013671876
2012-05-15,0.9725748796208528,104.31626892089844
2012-05-16,0.9688547809303668,103.9172592163086
2012-05-17,0.9544858206047332,102.3760757446289
2012-05-18,0.9463165979751179,101.49986267089844
2012-05-21,0.9625820624649947,103.24446105957033
2012-05-22,0.964259766583884,103.42440795898438
2012-05-23,0.9647702051812362,103.47915649414062
2012-05-24,0.966666638214125,103.68256378173828
2012-05-25,0.9635301011530534,103.3461456298828
2012-05-29,0.9752006935591553,104.59790802001952
2012-05-30,0.961050035359396,103.08013916015624
2012-05-31,0.9589348022811542,102.85326385498048
2012-06-01,0.9347923227644944,100.2637939453125
2012-06-04,0.9343546515424336,100.21685028076172
2012-06-05,0.9414295182885113,100.9756851196289
2012-06-06,0.9625820624649947,103.24446105957033
2012-06-07,0.9631656952257631,103.30706024169922
2012-06-08,0.970824479258026,104.12852478027344
2012-06-11,0.9584975578472181,102.80636596679688
2012-06-12,0.9695111099350727,103.98765563964844
2012-06-13,0.9633115145017626,103.32270050048828
2012-06-14,0.9735230605716201,104.41796875
2012-06-15,0.983479671868218,105.48589324951172
2012-06-18,0.9853856365025624,105.69032287597656
2012-06-19,0.9949170245640752,106.71263885498048
2012-06-20,0.9933040499774585,106.53963470458984
2012-06-21,0.9710155380752624,104.14901733398438
2012-06-22,0.9784940752561191,104.9511489868164
2012-06-25,0.9628039211585762,103.26825714111328
2012-06-26,0.967643413969259,103.7873306274414
2012-06-27,0.9763676745552761,104.72307586669922
2012-06-28,0.9735813882820199,104.42422485351562
2012-06-29,0.9978498414268722,107.02720642089844
2012-07-02,1.0008557101903774,107.349609375
2012-07-03,1.0074542102577388,108.0573501586914
2012-07-05,1.0029082054142626,107.56975555419922
2012-07-06,0.9933772441408748,106.5474853515625
2012-07-09,0.992130809422173,106.4137954711914
2012-07-10,0.983479671868218,105.48589324951172
2012-07-11,0.9836260601950508,105.50159454345705
2012-07-12,0.9788601172045549,104.99040985107422
2012-07-13,0.9952836355633439,106.75196075439452
2012-07-16,0.9929369410587106,106.50025939941406
2012-07-17,0.9997559483239248,107.23165130615234
2012-07-18,1.0071610068159487,108.0259017944336
2012-07-19,1.009800477974247,108.30900573730467
2012-07-20,1.0005622222231707,107.31813049316406
2012-07-23,0.9904449963289108,106.23297882080078
2012-07-24,0.9819397491823094,105.32072448730467
2012-07-25,0.9821596873293293,105.34431457519533
2012-07-26,0.9983627696216196,107.08222198486328
2012-07-27,1.0167654467781693,109.0560531616211
2012-07-30,1.0167654467781693,109.0560531616211
2012-07-31,1.0096539473847066,108.29328918457033
2012-08-01,1.008773910271211,108.19889831542967
2012-08-02,1.0018088703359351,107.45184326171876
2012-08-03,1.021677920358206,109.58295440673828
2012-08-06,1.0236573636813833,109.7952651977539
2012-08-07,1.0287896331457316,110.34574127197266
2012-08-08,1.0300360678644334,110.47943115234376
2012-08-09,1.0309157493211578,110.57378387451172
2012-08-10,1.0326024871220238,110.75469970703124
2012-08-13,1.0320891321391517,110.69963836669922
2012-08-14,1.0322352359405678,110.7153091430664
2012-08-15,1.033408832152624,110.8411865234375
2012-08-16,1.041033615397605,111.65900421142578
2012-08-17,1.0424266518372018,111.80841827392578
2012-08-20,1.042500059394681,111.81629180908205
2012-08-21,1.039346877596739,111.47808837890624
2012-08-22,1.0397874652043197,111.5253448486328
2012-08-23,1.0312826448458434,110.6131362915039
2012-08-24,1.037514107125811,111.28150939941406
2012-08-27,1.037734329798247,111.3051300048828
2012-08-28,1.0367075487011486,111.19499969482422
2012-08-29,1.037514107125811,111.28150939941406
2012-08-30,1.0300360678644334,110.47943115234376
2012-08-31,1.0349487548385323,111.00635528564452
2012-09-04,1.0339953101675585,110.90409088134766
2012-09-05,1.0331154864481256,110.80972290039062
2012-09-06,1.0540840138114327,113.05876159667967
2012-09-07,1.0581897867040988,113.49913787841795
2012-09-10,1.0521776223889636,112.85428619384766
2012-09-11,1.0551109371712397,113.16890716552734
2012-09-12,1.0586295918667838,113.54631042480467
2012-09-13,1.0747594088643042,115.27635955810548
2012-09-14,1.079524782803967,115.78748321533205
2012-09-17,1.075859312993465,115.3943328857422
2012-09-18,1.074979987193511,115.30001831054688
2012-09-19,1.0755658961576122,115.36286163330078
2012-09-20,1.0756391614523826,115.37071990966795
2012-09-21,1.0751899669509501,115.32254028320312
2012-09-24,1.0735679586823572,115.14856719970705
2012-09-25,1.0621436230243089,113.9232177734375
2012-09-26,1.0561729994199949,113.28282165527344
2012-09-27,1.0661236356828445,114.35010528564452
2012-09-28,1.061185412552607,113.82044219970705
2012-10-01,1.0639864230161715,114.1208724975586
2012-10-02,1.0650917331282472,114.23942565917967
2012-10-03,1.0694403484639683,114.70584869384766
2012-10-04,1.0771061745002917,115.52806854248048
2012-10-05,1.077179937714541,115.53598022460938
2012-10-08,1.0734947645189408,115.14071655273438
2012-10-09,1.062880472721908,114.00225067138672
2012-10-10,1.0560993784684538,113.2749252319336
2012-10-11,1.0566889151316166,113.3381576538086
2012-10-12,1.0532246047906397,112.96658325195312
2012-10-15,1.061995669807685,113.9073486328125
2012-10-16,1.0727572746391543,115.06161499023438
2012-10-17,1.0776221613432673,115.58341217041016
2012-10-18,1.0748213642737654,115.2830047607422
2012-10-19,1.0569103470370733,113.36190795898438
2012-10-22,1.057057233283385,113.3776626586914
2012-10-23,1.0423898057957544,111.8044662475586
2012-10-24,1.0394416245604616,111.48825073242188
2012-10-25,1.042463142221879,111.81233215332033
2012-10-26,1.0418732499019454,111.74906158447266
2012-10-31,1.0418732499019454,111.74906158447266
2012-11-01,1.0527823811619137,112.91915130615234
2012-11-02,1.043421423824935,111.91511535644533
2012-11-05,1.0455587076229622,112.14435577392578
2012-11-06,1.0537407338963238,113.02194213867188
2012-11-07,1.029858666267193,110.4604034423828
2012-11-08,1.017475764480672,109.13224029541016
2012-11-09,1.0183608519203118,109.2271728515625
2012-11-12,1.019171180306744,109.3140869140625
2012-11-13,1.0156333201455803,108.93462371826172
2012-11-14,1.0019231784220477,107.46410369873048
2012-11-15,1.0002278337273298,107.28226470947266
2012-11-16,1.005166341382984,107.81195831298828
2012-11-19,1.0255098375374097,109.99395751953124
2012-11-20,1.0259522034288442,110.0414047241211
2012-11-21,1.0278687666349564,110.2469711303711
2012-11-23,1.0418732499019454,111.74906158447266
2012-11-26,1.0396623451523768,111.51192474365234
2012-11-27,1.0343551636881834,110.94268798828124
2012-11-28,1.0426839339451486,111.83601379394533
2012-11-29,1.0475490340433238,112.35783386230467
2012-11-30,1.0477702525547181,112.38156127929688
2012-12-03,1.0426106686503778,111.82815551757812
2012-12-04,1.0411364713357,111.67003631591795
2012-12-05,1.0429789868021462,111.86766052246094
2012-12-06,1.0465169892260182,112.24713897705078
2012-12-07,1.0496866023667677,112.58710479736328
2012-12-10,1.0501287548641396,112.63452911376952
2012-12-11,1.0572790208456124,113.40145111083984
2012-12-12,1.0577942963750466,113.45671844482422
2012-12-13,1.0513085395040067,112.76107025146484
2012-12-14,1.0474016498775331,112.34202575683594
2012-12-17,1.059711072975221,113.6623077392578
2012-12-18,1.0715047226239958,114.9272689819336
2012-12-19,1.0635437725993204,114.07339477539062
2012-12-20,1.06966220715755,114.72964477539062
2012-12-21,1.0599518526090057,113.6881332397461
2012-12-24,1.056686212140159,113.3378677368164
2012-12-26,1.0522321801375936,112.86013793945312
2012-12-27,1.0508217876475852,112.7088623046875
2012-12-28,1.0394641731997258,111.49066925048828
2012-12-31,1.0571312098916967,113.3855972290039
2013-01-02,1.0842260673935438,116.29173278808594
2013-01-03,1.081776445819461,116.02899169921876
2013-01-04,1.0865271667001695,116.53854370117188
2013-01-07,1.083557646058633,116.22003936767578
2013-01-08,1.0804400299377643,115.88565063476562
2013-01-09,1.0831863403899904,116.18021392822266
2013-01-10,1.091797288728853,117.1038055419922
2013-01-11,1.091723383251895,117.09587860107422
2013-01-14,1.0909809853086723,117.01625061035156
2013-01-15,1.091723383251895,117.09587860107422
2013-01-16,1.0915750032471465,117.07996368408205
2013-01-17,1.0986268234344807,117.8363265991211
2013-01-18,1.10107672953398,118.0990982055664
2013-01-22,1.1070154151602825,118.73606872558594
2013-01-23,1.1087966153994544,118.92711639404295
2013-01-24,1.1090935176716603,118.9589614868164
2013-01-25,1.1153296034896474,119.6278305053711
2013-01-28,1.11399283195118,119.48445129394533
2013-01-29,1.1183729584767874,119.95425415039062
2013-01-30,1.11399283195118,119.48445129394533
2013-01-31,1.1112458101854124,119.18981170654295
2013-02-01,1.1226779702924168,120.41600036621094
2013-02-04,1.1100581299652352,119.06242370605467
2013-02-05,1.1212672932769918,120.2646942138672
2013-02-06,1.122083525565818,120.35224151611328
2013-02-07,1.1205991564674975,120.19303131103516
2013-02-08,1.1268348154973598,120.86185455322266
2013-02-11,1.1266121743588824,120.83797454833984
2013-02-12,1.128468133651262,121.03704071044922
2013-02-13,1.1294330304702536,121.14053344726562
2013-02-14,1.1304720461602655,121.2519760131836
2013-02-15,1.1291358436726313,121.10865783691406
2013-02-19,1.1375986965321614,122.01636505126952
2013-02-20,1.1234203682356394,120.4956283569336
2013-02-21,1.1165909046613656,119.76311492919922
2013-02-22,1.1275028100441455,120.93350219726562
2013-02-25,1.1060502338158742,118.6325454711914
2013-02-26,1.1136217396766,119.44464874267578
2013-02-27,1.1276518302310816,120.9494857788086
2013-02-28,1.1254245652700594,120.7105941772461
2013-03-01,1.1291358436726313,121.10865783691406
2013-03-04,1.1351490038267245,121.7536163330078
2013-03-05,1.1453185112662818,122.84437561035156
2013-03-06,1.1468774260237473,123.01158142089844
2013-03-07,1.1489555996664793,123.23448181152344
2013-03-08,1.1538555541281863,123.76004028320312
2013-03-11,1.1582348270775442,124.22975158691406
2013-03-12,1.1556368966300667,123.95110321044922
2013-03-13,1.1572701436526147,124.12628173828124
2013-03-14,1.1634309013665614,124.78707122802734
2013-03-15,1.1618955310873182,124.62239074707033
2013-03-18,1.1554826838542782,123.93456268310548
2013-03-19,1.1527983999428673,123.64665222167967
2013-03-20,1.1608511805457453,124.5103759765625
2013-03-21,1.1509345450701776,123.44673919677734
2013-03-22,1.1601794871685438,124.4383316040039
2013-03-25,1.1553335925359878,123.91857147216795
2013-03-26,1.1645793170792498,124.91024780273438
2013-03-27,1.1645793170792498,124.91024780273438
2013-03-28,1.1681582200317557,125.29411315917967
2013-04-01,1.1635346820122605,124.79820251464844
