group,scenario,aum_krw,commission_bps,tax_bps_sell,slippage_bps,cumulative_net_total_return,sharpe,max_drawdown,trade_count
B_slippage,base,,1.5,20.0,5.0,2.5457702903350135,0.5333654677635088,-0.3392346174957135,110
B_slippage,5bps,,1.5,20.0,10.0,2.470717681594315,0.5239737842591703,-0.3391463037406838,110
B_slippage,10bps,,1.5,20.0,15.0,2.397253061129656,0.5145716123826451,-0.3390579888103834,110
B_slippage,20bps,,1.5,20.0,25.0,2.254954008707709,0.4957409280006429,-0.3439921158258915,110
