date,nav,n_positions
2012-05-07,1.0,30
2012-05-08,0.9935208928396,30
2012-05-09,0.987139215857366,30
2012-05-10,0.9856986814652983,30
2012-05-11,0.9880905050416885,30
2012-05-14,0.9790424171983898,30
2012-05-15,0.9743925352473267,30
2012-05-16,0.9687024052417319,30
2012-05-17,0.9542055882435244,30
2012-05-18,0.9438160115592716,30
2012-05-21,0.9607929852111156,30
2012-05-22,0.9590728577253195,30
2012-05-23,0.9604269095337606,30
2012-05-24,0.9602893605415324,30
2012-05-25,0.9594776842041042,30
2012-05-29,0.9708645665417165,30
2012-05-30,0.9564090840478632,30
2012-05-31,0.9529675448139736,30
2012-06-01,0.9265507708390749,30
2012-06-04,0.9305785410815165,30
2012-06-05,0.9360575975595866,30
2012-06-06,0.9583661163020825,30
2012-06-07,0.9568102659139238,30
2012-06-08,0.9661344310330032,30
2012-06-11,0.9537162314762054,30
2012-06-12,0.9649828524993209,30
2012-06-13,0.9572292424493456,30
2012-06-14,0.965692826396097,30
2012-06-15,0.9773471292147575,30
2012-06-18,0.9812124208129519,30
2012-06-19,0.9920912770922978,30
2012-06-20,0.9892389837458776,30
2012-06-21,0.9671072086932886,30
2012-06-22,0.9774429994559211,30
2012-06-25,0.9598274375584561,30
2012-06-26,0.9643011053090648,30
2012-06-27,0.9701251347286189,30
2012-06-28,0.9646608032374773,30
2012-06-29,0.985292033101361,30
2012-07-02,0.9848210775856462,30
2012-07-03,0.9911973604369486,30
2012-07-05,0.9917437409253874,30
2012-07-06,0.9818041272562172,30
2012-07-09,0.9806504212532907,30
2012-07-10,0.9714343831090704,30
2012-07-11,0.9688986570464103,30
2012-07-12,0.9633965682925979,30
2012-07-13,0.9788522707709247,30
2012-07-16,0.9750127966415223,30
2012-07-17,0.9809187673044065,30
2012-07-18,0.9907336488050971,30
2012-07-19,0.9901776049158183,30
2012-07-20,0.9778526003891032,30
2012-07-23,0.9646280729363325,30
2012-07-24,0.9566888433660455,30
2012-07-25,0.9479113811065158,30
2012-07-26,0.9606270519605478,30
2012-07-27,0.9799599525298189,30
2012-07-30,0.9767751066567109,30
2012-07-31,0.9697886425699561,30
2012-08-01,0.9672518436560152,30
2012-08-02,0.9585114660228188,30
2012-08-03,0.9768446048189281,30
2012-08-06,0.981517572315133,30
2012-08-07,0.990219316766389,30
2012-08-08,0.9908899340186306,30
2012-08-09,0.9900446605232028,30
2012-08-10,0.9943500434702928,30
2012-08-13,0.9921803694553439,30
2012-08-14,0.9954577115691552,30
2012-08-15,1.0005229277288452,30
2012-08-16,1.008094993611559,30
2012-08-17,1.00913731756618,30
2012-08-20,1.008931846883331,30
2012-08-21,1.0077841245560548,30
2012-08-22,1.007073409986242,30
2012-08-23,0.9988635135881956,30
2012-08-24,1.0057546333478147,30
2012-08-27,1.0047721141597235,30
2012-08-28,1.0043908595689413,30
2012-08-29,1.0072174853545917,30
2012-08-30,0.9981721680997836,30
2012-08-31,1.003216074570275,30
2012-09-04,0.9994067890235818,30
2012-09-05,0.9961232634109112,30
2012-09-06,1.0157452789942922,30
2012-09-07,1.0162823746762508,30
2012-09-10,1.0109402894779969,30
2012-09-11,1.0134008052527912,30
2012-09-12,1.0162454651216115,30
2012-09-13,1.0305938158750927,30
2012-09-14,1.0325718097546672,30
2012-09-17,1.031492984503381,30
2012-09-18,1.0307990059769405,30
2012-09-19,1.0325181469584812,30
2012-09-20,1.031972054098812,30
2012-09-21,1.0303599581187974,30
2012-09-24,1.0270839224765553,30
2012-09-25,1.0188804268344787,30
2012-09-26,1.0154356241786848,30
2012-09-27,1.0220787284136845,30
2012-09-28,1.0169790397893397,30
2012-10-01,1.0215554258667208,30
2012-10-02,1.0234208383906096,30
2012-10-03,1.0323232967838587,30
2012-10-04,1.0416429128945734,30
2012-10-05,1.0421961605169041,30
2012-10-08,1.044277966962086,30
2012-10-09,1.0298794051744475,30
2012-10-10,1.0215545200524498,30
2012-10-11,1.0233574603720441,30
2012-10-12,1.0196437356520416,30
2012-10-15,1.0281645899834688,30
2012-10-16,1.03893095254442,30
2012-10-17,1.0418668147418264,30
2012-10-18,1.0387334821478302,30
2012-10-19,1.0188879859028437,30
2012-10-22,1.0200119552720852,30
2012-10-23,1.0101193478144188,30
2012-10-24,1.0057652520939107,30
2012-10-25,1.0083120886980783,30
2012-10-26,1.0118488257157567,30
2012-10-31,1.0184094519212388,30
2012-11-01,1.0312666706914426,30
2012-11-02,1.0257794748754405,30
2012-11-05,1.0271015884139445,30
2012-11-06,1.0370162650021075,30
2012-11-07,1.012874533766318,30
2012-11-08,0.999327684834798,30
2012-11-09,1.002987001947284,30
2012-11-12,1.009072171789447,30
2012-11-13,1.0050891756292166,30
2012-11-14,0.9911785579273608,30
2012-11-15,0.9886992397514448,30
2012-11-16,0.9918480426651787,30
2012-11-19,1.009116341815367,30
2012-11-20,1.0099668736645604,30
2012-11-21,1.012629381738394,30
2012-11-23,1.0254485306839818,30
2012-11-26,1.0227041359445603,30
2012-11-27,1.0160168535339216,30
2012-11-28,1.0244912537555184,30
2012-11-29,1.0290165525771442,30
2012-11-30,1.0292456758507715,30
2012-12-03,1.0216267669048964,30
2012-12-04,1.0271280698596956,30
2012-12-05,1.0305052377972965,30
