date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2020-01-02,0.9854141810338555,1.0,1.0
2020-01-03,0.982013083727578,1.000685749180127,1.0
2020-01-06,0.9731619835867182,0.9911082842307786,1.0
2020-01-07,0.9874318604266334,1.0008343612828778,1.0
2020-01-08,0.9835115166735695,0.9903794112937767,1.0
2020-01-09,1.004585015117973,1.0069104777432247,1.0
2020-01-10,1.0182850078374468,1.0164559652156044,1.0
2020-01-13,1.0289374428009608,1.0272534945908904,1.0
2020-01-14,1.0253853079556046,1.0317307395836028,1.0
2020-01-15,1.017822293054987,1.0283210509501413,1.0
2020-01-16,1.0287904024286356,1.0365072982661299,1.0
2020-01-17,1.0293178124877531,1.0378091217884182,1.0
2020-01-20,1.0401543430685525,1.0437283172840834,1.0
2020-01-21,1.0257834023090238,1.0335425541226615,1.0
2020-01-22,1.0469573586991328,1.0465272499285247,1.0
2020-01-23,1.0570636984955168,1.0372991466460557,1.0
2020-01-28,1.035978600637067,1.0059316593447531,1.0
2020-01-29,1.043354430713965,1.010117374543972,1.0
2020-01-30,1.0247255717688915,0.993255794261581,1.0
2020-01-31,1.011749811796206,0.9801748420332642,1.0
2020-02-03,1.0108619589678578,0.9805601693825073,1.0
2020-02-04,1.0376043291358608,0.9991102237016847,1.0
2020-02-05,1.0400075279461465,1.002952025537213,1.0
2020-02-06,1.0741758581404426,1.032177553787848,1.0
2020-02-07,1.071957112306803,1.0249658931037509,1.0
2020-02-10,1.0737138135339066,1.02011809911191,1.0
2020-02-11,1.0821618694669253,1.0306950798538737,1.0
2020-02-12,1.0871135181432177,1.0380154489623825,1.0
2020-02-13,1.0896344420193491,1.0357548690437228,1.0
2020-02-14,1.1023061124412727,1.0409659602979509,1.0
2020-02-17,1.0997741648862556,1.0406205994959756,1.0
2020-02-18,1.0779131157064823,1.025338990233152,1.0
2020-02-19,1.0828914449807199,1.0263192066236821,1.0
2020-02-20,1.0770719578131362,1.019699518384008,1.0
2020-02-21,1.062361690527133,1.0047195749936864,1.0
2020-02-24,1.0214560222921787,0.9661139461976367,1.0
2020-02-25,1.0421070446164131,0.9777591337268189,1.0
2020-02-26,1.0239670585429435,0.9654975301841462,1.0
2020-02-27,1.0099865915434518,0.9555820480477202,1.0
2020-02-28,0.9711032486072475,0.9242833534428254,1.0
2020-03-02,0.9872508243028406,0.9318902032101184,1.0
2020-03-03,0.9959242711330427,0.9376103843844674,1.0
2020-03-04,1.0189528329472213,0.9589475867291654,1.0
2020-03-05,1.031436208022235,0.9712652632505169,1.0
2020-03-06,1.012320050432728,0.9505120122029741,1.0
2020-03-09,0.9730587368072967,0.9113319358621453,1.0
2020-03-10,0.9851775393110789,0.9154324590395042,1.0
2020-03-11,0.9564122446618178,0.89034506196347,1.0
