signal_date,execution_date,eligible_universe_size,target_quintile_min,target_quintile_max,종목코드,combined_flow_5,quantile_label,selected_headline
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,028260,0.03400857405673921,5,False
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,000990,0.024491263847989678,5,False
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,207940,0.01901076065436048,5,False
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,001360,0.017436641058707646,5,False
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,005490,0.014206926716675356,5,False
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,017180,0.012042472096948484,5,True
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,012690,0.01180000752454296,5,True
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,005690,0.009135398724497637,5,True
2020-04-14,2020-04-16,93,0.007352800459314892,0.21535502190883932,009460,0.007352800459314892,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,010130,0.2975624511223592,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,090430,0.2795800119069183,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,005490,0.20893865667999661,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,032830,0.19506855516209987,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,006260,0.1919691254424581,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,086790,0.16158747922122715,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,009150,0.1599442262264798,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,096770,0.15796463910572192,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,139480,0.14512498947369762,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,000720,0.14319926504617625,5,False
