carrier,rank_ic_pooled,rank_ic_mean,rank_ic_t_stat,rank_ic_n_quarters,spread,spread_t_stat,positive_spread_ratio
F003-A D013 direct,-0.014391704509336137,-0.012566799150659542,-0.49240056665059023,22.0,-0.06029951626320511,-1.2140387785842166,0.3181818181818182
