date,ticker,signal_value,signal_date,execution_date,included_in_trade
2017-03-31,011070,2.9084593385326802,2017-03-31,2017-04-03,True
2017-03-31,010950,2.579524107277268,2017-03-31,2017-04-03,True
2017-03-31,066570,2.454172377235665,2017-03-31,2017-04-03,True
2017-03-31,005380,2.2120747599561206,2017-03-31,2017-04-03,True
2017-03-31,105560,1.9994689684043445,2017-03-31,2017-04-03,True
2017-06-30,000810,3.110478376227473,2017-06-30,2017-07-03,True
2017-06-30,032640,2.609852838732363,2017-06-30,2017-07-03,True
2017-06-30,047040,2.151408167289397,2017-06-30,2017-07-03,True
2017-06-30,009540,2.040116959431469,2017-06-30,2017-07-03,True
2017-06-30,002790,2.0194425082535736,2017-06-30,2017-07-03,True
2017-12-28,024110,2.588178589547577,2017-12-28,2018-01-02,True
2017-12-28,008770,2.5846949826026124,2017-12-28,2018-01-02,True
2017-12-28,010060,2.2575809028282934,2017-12-28,2018-01-02,True
2017-12-28,028050,1.464142487460251,2017-12-28,2018-01-02,True
2017-12-28,036570,1.454778062721753,2017-12-28,2018-01-02,True
2019-06-28,010130,3.1287307653948804,2019-06-28,2019-07-01,True
2019-06-28,071050,2.438845829028395,2019-06-28,2019-07-01,True
2019-06-28,068270,2.0676512004432035,2019-06-28,2019-07-01,True
2019-06-28,032640,1.659504647024708,2019-06-28,2019-07-01,True
2019-06-28,066570,1.6347231264373836,2019-06-28,2019-07-01,True
2019-09-30,316140,4.264406434462298,2019-09-30,2019-10-01,True
2019-09-30,012450,2.7908446868846903,2019-09-30,2019-10-01,True
2019-09-30,028050,1.9674222664712144,2019-09-30,2019-10-01,True
2019-09-30,071050,1.8613015415342749,2019-09-30,2019-10-01,True
2019-09-30,035720,1.7775049642052043,2019-09-30,2019-10-01,True
2019-12-30,009150,2.8663992289364466,2019-12-30,2020-01-02,True
2019-12-30,012510,2.4946343861639577,2019-12-30,2020-01-02,True
2019-12-30,000990,2.398403276511658,2019-12-30,2020-01-02,True
2019-12-30,204320,1.411412302733418,2019-12-30,2020-01-02,True
2019-12-30,009540,1.3147765268936358,2019-12-30,2020-01-02,True
2020-03-31,251270,2.1561424316158297,2020-03-31,2020-04-01,True
2020-03-31,033780,1.695186285646034,2020-03-31,2020-04-01,True
2020-03-31,034220,1.4962566352294122,2020-03-31,2020-04-01,True
2020-03-31,033180,1.4944409592621828,2020-03-31,2020-04-01,True
2020-03-31,180640,1.4694446176208245,2020-03-31,2020-04-01,True
2020-06-30,009150,1.8770379037889422,2020-06-30,2020-07-01,True
2020-06-30,007860,1.8298888866430663,2020-06-30,2020-07-01,True
2020-06-30,011070,1.8138841126208882,2020-06-30,2020-07-01,True
2020-06-30,004170,1.5960157429592023,2020-06-30,2020-07-01,True
2020-06-30,005490,1.09596335721195,2020-06-30,2020-07-01,True
2020-09-29,006060,2.5524903367080904,2020-09-29,2020-10-05,True
2020-09-29,011070,2.3779053038184883,2020-09-29,2020-10-05,True
2020-09-29,000660,2.1576991406063675,2020-09-29,2020-10-05,True
2020-09-29,019170,1.8730106697833584,2020-09-29,2020-10-05,True
2020-09-29,011780,1.7242682370299443,2020-09-29,2020-10-05,True
2020-12-30,326030,3.6189811231842257,2020-12-30,2021-01-04,True
2020-12-30,006400,2.209853740890969,2020-12-30,2021-01-04,True
2020-12-30,336260,2.1846467754860712,2020-12-30,2021-01-04,True
2020-12-30,051910,1.896332209848793,2020-12-30,2021-01-04,True
2020-12-30,090430,1.7863344890567119,2020-12-30,2021-01-04,True
2021-03-31,000810,3.0815416134312397,2021-03-31,2021-04-01,True
2021-03-31,017670,2.826455832444422,2021-03-31,2021-04-01,True
2021-03-31,105560,2.649441259636444,2021-03-31,2021-04-01,True
2021-03-31,036570,1.8382771141238279,2021-03-31,2021-04-01,True
2021-03-31,055550,1.6974378015035239,2021-03-31,2021-04-01,True
2021-06-30,051900,3.1757001163939638,2021-06-30,2021-07-01,True
2021-06-30,051910,2.8098431667712154,2021-06-30,2021-07-01,True
2021-06-30,352820,2.5712559019317354,2021-06-30,2021-07-01,True
2021-06-30,011070,1.6756648402199619,2021-06-30,2021-07-01,True
2021-06-30,010950,1.6481107690306076,2021-06-30,2021-07-01,True
2021-09-30,001120,1.8006976696240793,2021-09-30,2021-10-01,True
2021-09-30,096770,1.7193382723861024,2021-09-30,2021-10-01,True
2021-09-30,000270,1.6128128898462397,2021-09-30,2021-10-01,True
2021-09-30,009540,1.549774733674657,2021-09-30,2021-10-01,True
2021-09-30,055550,1.5006922988663853,2021-09-30,2021-10-01,True
2021-12-30,003550,3.133568382569684,2021-12-30,2022-01-03,True
2021-12-30,028050,2.2055644609916993,2021-12-30,2022-01-03,True
2021-12-30,000990,1.7066852818536584,2021-12-30,2022-01-03,True
2021-12-30,007660,1.501787204175613,2021-12-30,2022-01-03,True
2021-12-30,323410,1.4876371807025497,2021-12-30,2022-01-03,True
2023-09-27,030200,2.3527997420623503,2023-09-27,2023-10-04,True
2023-09-27,003230,1.9355121009834932,2023-09-27,2023-10-04,True
2023-09-27,241560,1.8078507625955007,2023-09-27,2023-10-04,True
2023-09-27,009540,1.792734998901395,2023-09-27,2023-10-04,True
2023-09-27,316140,1.7899411471339528,2023-09-27,2023-10-04,True
2023-12-28,030200,2.899904406736503,2023-12-28,2024-01-02,True
2023-12-28,028260,2.1003547741813775,2023-12-28,2024-01-02,True
2023-12-28,000270,1.7288633957631867,2023-12-28,2024-01-02,True
2023-12-28,009540,1.6604626496675725,2023-12-28,2024-01-02,True
2023-12-28,042700,1.4782751800729053,2023-12-28,2024-01-02,True
2024-03-29,010950,3.183138503386717,2024-03-29,2024-04-01,True
2024-03-29,028260,2.567163673428204,2024-03-29,2024-04-01,True
2024-03-29,267260,2.2701119013556297,2024-03-29,2024-04-01,True
2024-03-29,316140,1.8415911173277573,2024-03-29,2024-04-01,True
2024-03-29,079550,1.727087174947391,2024-03-29,2024-04-01,True
2024-09-30,011200,2.430575421189699,2024-09-30,2024-10-02,True
2024-09-30,090430,2.3945250197623693,2024-09-30,2024-10-02,True
2024-09-30,066570,2.223099648485099,2024-09-30,2024-10-02,True
2024-09-30,032830,2.1030337668010395,2024-09-30,2024-10-02,True
2024-09-30,086280,2.0368608517842586,2024-09-30,2024-10-02,True
2025-06-30,352820,2.2686340904982543,2025-06-30,2025-07-01,True
2025-06-30,267260,2.256332181405016,2025-06-30,2025-07-01,True
2025-06-30,161890,2.1497424765908746,2025-06-30,2025-07-01,True
2025-06-30,316140,1.986677332599231,2025-06-30,2025-07-01,True
2025-06-30,000150,1.421519103213215,2025-06-30,2025-07-01,True
2025-09-30,009150,2.149822792027701,2025-09-30,2025-10-01,True
2025-09-30,034220,2.0703323201979353,2025-09-30,2025-10-01,True
2025-09-30,077970,2.020997205933101,2025-09-30,2025-10-01,True
2025-09-30,005930,1.9989318810473582,2025-09-30,2025-10-01,True
2025-09-30,012330,1.7582060961156414,2025-09-30,2025-10-01,True
2025-12-30,353200,2.508802871866351,2025-12-30,2026-01-02,True
2025-12-30,011070,2.1926238183980606,2025-12-30,2026-01-02,True
2025-12-30,034730,2.1531071168421843,2025-12-30,2026-01-02,True
2025-12-30,033780,1.9566419404422104,2025-12-30,2026-01-02,True
2025-12-30,000270,1.4212568521702809,2025-12-30,2026-01-02,True
2026-03-31,062040,4.554199693502496,2026-03-31,2026-04-01,True
2026-03-31,278470,1.8699849140150677,2026-03-31,2026-04-01,True
2026-03-31,032830,1.551315646207228,2026-03-31,2026-04-01,True
2026-03-31,128940,1.35850250126879,2026-03-31,2026-04-01,True
2026-03-31,465770,1.3401006403865872,2026-03-31,2026-04-01,True
