period,start,end,v1_net_total_return,v1_cost_0_total_return,v1_annualized_return,v1_cost_0_annualized_return,v1_max_drawdown,v1_cost_0_max_drawdown,v1_trade_count,v1_cost_0_trade_count
2010-2017,2010-01-04,2017-12-31,-0.003346600801629407,0.0033284432698803545,-0.0004881800644355172,0.0004841488954281381,-0.15649987781469676,-0.15646060182012544,10,10
2018-2026,2018-01-01,2026-05-04,0.9233202770991891,1.0541024142095132,0.08393424385606463,0.09275701378715606,-0.49334630177702077,-0.488312572680887,100,100
