variant,entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
F2,2023-08-03,2023-08-02,2023-08-16,055550,35600.0,34600.0,1.3333123150720737e-06,0.047465918416565826,3.085284697076779e-05,0.00012225140616895844,signal_reversal
F2,2023-08-11,2023-08-10,2023-08-16,004170,213000.0,213000.0,2.3152444792108929e-07,0.049314707407192016,3.205455981467481e-05,0.00013068397462905886,signal_reversal
F2,2023-07-28,2023-07-27,2023-08-18,207940,791000.0,764000.0,5.7468895288158405e-08,0.0454578961729333,2.954763251240664e-05,0.0001163515254004055,signal_reversal
F2,2023-08-16,2023-08-14,2023-08-18,068270,150000.0,153400.0,3.269312281059314e-07,0.04903968421588971,3.187579474032831e-05,0.00013290081353734218,signal_reversal
F2,2023-07-21,2023-07-20,2023-08-18,326030,85400.0,89300.0,5.454229880805078e-07,0.04657912318207536,3.0276430068348985e-05,0.00012907162301431177,signal_reversal
F2,2023-08-16,2023-08-14,2023-08-21,069960,69000.0,64200.0,7.107200610998508e-07,0.04903968421588971,3.187579474032831e-05,0.00012091480399491763,signal_reversal
F2,2023-08-18,2023-08-17,2023-08-22,011200,18190.0,17790.0,2.6163676623379956e-06,0.04759172777792814,3.0934623055653287e-05,0.0001233447288894313,signal_reversal
F2,2023-08-21,2023-08-18,2023-08-23,161890,56700.0,55000.0,8.362912735276369e-07,0.04741771520901701,3.0821514885861054e-05,0.00012188945311665307,signal_reversal
F2,2023-08-22,2023-08-21,2023-08-24,001740,6670.0,6800.0,7.051096927742493e-06,0.047030816508042424,3.0570030730227574e-05,0.00012706076663791973,signal_reversal
F2,2023-08-07,2023-08-04,2023-08-25,008770,74500.0,87000.0,6.352106194526205e-07,0.04732319114922023,3.0760074246993147e-05,0.00014644780831480164,signal_reversal
F2,2023-08-23,2023-08-22,2023-08-30,032350,15110.0,16600.0,3.126130501296403e-06,0.04723583187458865,3.070329071848262e-05,0.00013751848075202878,signal_reversal
F2,2023-08-18,2023-08-17,2023-08-31,105560,51200.0,53000.0,9.295259331626589e-07,0.04759172777792814,3.0934623055653287e-05,0.00013055191731269544,signal_reversal
F2,2023-08-24,2023-08-23,2023-09-05,248070,30800.0,29400.0,1.5637516540520029e-06,0.04816355094480169,3.13063081141211e-05,0.00012183189136719154,signal_reversal
F2,2023-08-18,2023-08-17,2023-09-07,030200,32050.0,31850.0,1.4849213035234988e-06,0.04759172777792814,3.0934623055653287e-05,0.00012533107032064211,signal_reversal
F2,2023-08-31,2023-08-30,2023-09-07,034020,17990.0,16530.0,2.6879218836783586e-06,0.04835571468737367,3.1431214546792886e-05,0.00011774307415358864,signal_reversal
F2,2023-08-25,2023-08-24,2023-09-08,028260,103600.0,107700.0,4.649952888093573e-07,0.04817351192064941,3.131278274842212e-05,0.0001327119804026346,signal_reversal
F2,2023-08-30,2023-08-29,2023-09-12,002380,218500.0,225000.0,2.2067679110052232e-07,0.04821787885546413,3.1341621256051686e-05,0.00013157853669368643,signal_reversal
F2,2023-09-07,2023-09-06,2023-09-13,005850,36200.0,33800.0,1.2961673359880565e-06,0.046921257562767646,3.0498817415798967e-05,0.00011609770828445021,signal_reversal
F2,2023-09-07,2023-09-06,2023-09-14,079550,86400.0,84100.0,5.43070110680181e-07,0.046921257562767646,3.0498817415798967e-05,0.00012103132021673854,signal_reversal
F2,2023-09-05,2023-09-04,2023-09-15,004020,39450.0,39000.0,1.213389433477482e-06,0.047868213150686664,3.111433854794633e-05,0.00012540379794989776,signal_reversal
