date,F1_value,F2_value,F3_value
2019-09-24,0.7078106976253509,0.7198946688299636,0.6524335868854878
2019-09-25,0.6977872246121479,0.7080415575627554,0.6431961855056961
2019-09-26,0.7081629165185688,0.7150881226718759,0.6527607109414846
2019-09-27,0.7046611047768954,0.7128899857870787,0.6495308278689765
2019-09-30,0.7101034685163563,0.7180009562856318,0.6545473333626495
2019-10-01,0.7238760528174737,0.7302243535520905,0.6672423329612328
2019-10-02,0.7171886793069191,0.7235883643496916,0.6610781711728128
2019-10-04,0.7135886379019638,0.7197305803749814,0.6577597550324017
2019-10-07,0.7191654785371198,0.7213124752143654,0.6629002718261195
2019-10-08,0.7309082592741095,0.7290798528425826,0.6737242152361697
2019-10-10,0.7120442205526938,0.7273552201971538,0.6563359857170874
2019-10-11,0.703761372064303,0.7178848630379123,0.6487011761736141
2019-10-14,0.7078138160829848,0.7201768716372665,0.6524366240406324
2019-10-15,0.7006630400240506,0.7207143192188028,0.645845288991905
2019-10-16,0.7144019060278908,0.7309596987714505,0.6585092135238186
2019-10-17,0.7103753572780376,0.7236716457143824,0.6547977439657513
2019-10-18,0.7054992234875191,0.7194703812436924,0.6503031258974117
2019-10-21,0.7060144209076578,0.7202261133543263,0.6507780158917892
2019-10-22,0.7174077754400712,0.7290831795762582,0.6626987994172052
2019-10-23,0.7273367041879593,0.7412634238098881,0.6781168419433609
2019-10-24,0.7267968739885067,0.7379098487456921,0.6768902242620702
2019-10-25,0.7319840683707866,0.7451671274303062,0.6830895876818711
2019-10-28,0.734798957259365,0.7453958685723387,0.6854786961145828
2019-10-29,0.7337428824707289,0.7436922156514002,0.6876977425572084
2019-10-30,0.7295324170169143,0.7390297871275135,0.6833967293156696
2019-10-31,0.7277398392060804,0.7371674149128242,0.6795881524590447
2019-11-01,0.7384296393805498,0.748005300607357,0.6857257941013704
2019-11-04,0.7450062917579545,0.7546696432087385,0.6933742081054566
2019-11-05,0.7517240498016946,0.7614793767141492,0.6989506100094737
2019-11-06,0.7666036736967505,0.7765579992027376,0.6992684958887901
2019-11-07,0.7557036418927867,0.765516525679101,0.6894718642945882
2019-11-08,0.7557028156259643,0.7655180453773047,0.6921653820720962
2019-11-11,0.7566748573002277,0.7665074768726763,0.6941212513845192
2019-11-12,0.7511568447073862,0.7609165819601709,0.6884120175006894
2019-11-13,0.7546008750456227,0.7644020161130716,0.6840375194172286
2019-11-14,0.7524536420068484,0.762226895829607,0.6568723481874273
2019-11-15,0.751143914239898,0.7609001365483481,0.6493194906465654
2019-11-18,0.7575626916463596,0.76740228816187,0.6512069280110373
2019-11-19,0.7496370661552657,0.7593737207184035,0.6469502549956403
2019-11-20,0.7349026703991077,0.7444479471861442,0.6306478463075273
2019-11-21,0.7181924547867286,0.7275206910217843,0.6162935997884417
2019-11-22,0.7137693383940306,0.7230401250344615,0.6144624400489321
2019-11-25,0.7264367688856356,0.7358720863690713,0.6214180409752019
2019-11-26,0.7286504559149467,0.7381145258436048,0.61959032886606
2019-11-27,0.7200645435516232,0.7288675370005795,0.6140483462910743
2019-11-28,0.7152006104273168,0.7245306746571125,0.611067414027983
2019-11-29,0.705580126707037,0.7187149478559537,0.6077824642918839
2019-12-02,0.7032328488200366,0.715977706552258,0.6075713817870529
2019-12-03,0.6910610137866673,0.7112803430567483,0.5977380383703944
2019-12-04,0.6693625844338114,0.6949560605568899,0.5923552351702543
2019-12-05,0.6695472184620792,0.6947376212945828,0.5801765260767454
2019-12-06,0.6634986451897033,0.6963660761484909,0.5790413654530868
2019-12-09,0.6608460463334931,0.6952016698347732,0.5789941149125257
2019-12-10,0.6655533718504361,0.7019820867310521,0.5830756986763233
2019-12-11,0.6682551189045205,0.7048313685470358,0.5807230631947935
2019-12-12,0.6762352043930061,0.7132201689772348,0.5887328610442355
2019-12-13,0.681839078484248,0.7190791351234517,0.5928645085803272
2019-12-16,0.6749043295523587,0.7135379994081053,0.585306501370155
2019-12-17,0.6677980327637505,0.7104415744409838,0.5793301229395632
2019-12-18,0.6637072984208776,0.7041285496602044,0.5767583193826157
2019-12-19,0.6642791581527596,0.7058478530523215,0.5768895875652141
2019-12-20,0.6696296602170437,0.7107943481878923,0.5820574739777991
2019-12-23,0.6691588840165561,0.7102870196833393,0.5839374703863833
2019-12-24,0.6654764892342457,0.7063839012135458,0.5788314904451545
2019-12-26,0.6658637944618124,0.7067775480624405,0.5777983173315085
2019-12-27,0.6696363868642008,0.7110208058261436,0.5855300034436682
2019-12-30,0.6719766148371211,0.7126078738092553,0.5885218865510446
2020-01-02,0.664096000686123,0.7099914327099507,0.5845313434470072
2020-01-03,0.6586803643734613,0.7076443242111542,0.5812010297052811
2020-01-06,0.6583302724389888,0.7058803597968989,0.579743664239886
2020-01-07,0.6766720214135966,0.7260396706685424,0.5925769966899175
2020-01-08,0.6653486001236749,0.7064849549102732,0.5795346110725103
2020-01-09,0.6747626893195073,0.7227612325979638,0.5884162360558474
2020-01-10,0.6855679184110386,0.7377963700135,0.5998432294022504
2020-01-13,0.7001689839650158,0.7533863893994239,0.6124097775270433
2020-01-14,0.7060279526648198,0.7597157946894724,0.6175515296045259
2020-01-15,0.7006276204463563,0.7539287828155143,0.6135075166074903
2020-01-16,0.7046260596147467,0.7582342646780802,0.6119386961970911
2020-01-17,0.706653642605745,0.7604147037617783,0.6148226721300687
2020-01-20,0.6992553974123652,0.7524688084553929,0.6115289762239419
2020-01-21,0.6926934167928427,0.7454074904681189,0.6056927762336901
2020-01-22,0.6923833048616921,0.74507373675389,0.6056996474293553
2020-01-23,0.6867743811972421,0.7390380628887341,0.6008215895884843
2020-01-28,0.6580397225520469,0.7081169342874433,0.5757832625528501
2020-01-29,0.6546468281108557,0.7044658319414816,0.5737641121329292
2020-01-30,0.6436071790307587,0.6925860590984407,0.5649130862195295
2020-01-31,0.6331587037708869,0.681342448779982,0.5563688348798554
2020-02-03,0.637667255573091,0.6861941039670674,0.5558879603538609
2020-02-04,0.6452943371412078,0.6944016108714692,0.5700981134709959
2020-02-05,0.6409861161438004,0.6897655317546246,0.5647614531117464
2020-02-06,0.6427720890819599,0.6916874182703501,0.5668013171156954
2020-02-07,0.6352956786590747,0.6836420486733218,0.561031705050616
2020-02-10,0.6158881130754481,0.6676002170284164,0.5565055728681709
2020-02-11,0.6197878410408839,0.6655866357340094,0.5664165238931862
2020-02-12,0.6192546458002703,0.6550137769153139,0.5650910223453907
2020-02-13,0.613975628641501,0.650879538646179,0.5652169084818324
2020-02-14,0.6099531611477244,0.6466452469677644,0.5555506881013889
2020-02-17,0.6155983505188396,0.6527049359599257,0.5624663548164193
2020-02-18,0.6140227607997228,0.6510347236593168,0.558461274607133
2020-02-19,0.6131203967957926,0.6500776045045962,0.5629426602891299
2020-02-20,0.6000339210148071,0.6362023120230544,0.5551241604283209
2020-02-21,0.5857047247927236,0.6210093912857165,0.5491203271227634
2020-02-24,0.5638507110993712,0.5978380777799616,0.5277131268123987
2020-02-25,0.5849093281498361,0.620166050275579,0.5458351020206037
2020-02-26,0.592064432989834,0.6277524451172034,0.5542904812369306
2020-02-27,0.576474602972119,0.6112229031040629,0.5444067584087999
2020-02-28,0.5433764739677897,0.5761297101111686,0.517854337443281
2020-03-02,0.541830703814854,0.5744907651940188,0.5194014698873106
2020-03-03,0.538260929958234,0.5707058152086817,0.519089478077981
2020-03-04,0.5530996370063559,0.5864389586177684,0.5203101726213518
2020-03-05,0.5584966481756127,0.5921612867445378,0.5241651298044988
2020-03-06,0.5468628241393455,0.5798262078616483,0.5175788452725869
2020-03-09,0.5206709331763242,0.5520555419040284,0.49370618858118626
2020-03-10,0.5255138407867013,0.5571903666366633,0.4973297051331941
2020-03-11,0.5188939809682962,0.55017147991471,0.4914890667167092
2020-03-12,0.5036721778789304,0.5340321484909402,0.47708508207283706
2020-03-13,0.4745595896628092,0.503164733700115,0.44954546697349707
2020-03-16,0.45969601426947543,0.49151290659555646,0.435455875091872
2020-03-17,0.4584863498464036,0.4869836615542623,0.4289824722025261
2020-03-18,0.42207518969026836,0.4534171199545928,0.39839819972496665
2020-03-19,0.3681835247315379,0.4050874548557484,0.3384192194866547
2020-03-20,0.39310490663445746,0.4318106451281879,0.3647281888055032
2020-03-23,0.3798752326359407,0.4174837011238021,0.35886436164400826
2020-03-24,0.4057515832132793,0.45317026710878444,0.3861571798378863
2020-03-25,0.41629343709396216,0.4654545077599317,0.39268165499893676
2020-03-26,0.4149184391366023,0.4687968626075224,0.407059069265045
2020-03-27,0.4153829877497371,0.4652894124696434,0.4291522312806268
2020-03-30,0.4215211676141953,0.4628494449213556,0.43412381378802095
2020-03-31,0.43044699300174705,0.47332656351833935,0.45721396442358586
2020-04-01,0.4124315349913392,0.45227696455418964,0.43881795645835786
2020-04-02,0.4197559050498414,0.4569019616654981,0.44088140922345886
2020-04-03,0.432910249485598,0.45149966090227844,0.4356053612952122
2020-04-06,0.4640994820563484,0.47189423921216506,0.44723990276926223
2020-04-07,0.4665875400479437,0.4800584244465041,0.4477520419514821
2020-04-08,0.4523515229056295,0.4644265056430429,0.4513027248627573
2020-04-09,0.460818941511992,0.4733304389586249,0.4586457266904318
2020-04-10,0.4633920390058325,0.47549085817446846,0.44460416505873884
2020-04-13,0.44888949788307575,0.4606442453219487,0.4358945193850855
2020-04-14,0.4489949173042257,0.46074551308699574,0.4358498971406383
2020-04-16,0.43560936496979064,0.44700829394556185,0.4214778460100323
2020-04-17,0.49222671218274816,0.5050542462651495,0.4721169793853711
2020-04-20,0.46264783338574356,0.4746774911962461,0.4462022229358671
2020-04-21,0.4620521980926008,0.4740632741446804,0.44515626098947997
2020-04-22,0.4699283847617044,0.4821443270906718,0.441361054050104
2020-04-23,0.47554560776648697,0.4879078707766741,0.45184148138363434
2020-04-24,0.4697319483324442,0.48194299410436253,0.43754562527452745
2020-04-27,0.47426735320991853,0.48659632525291585,0.4386084242492593
2020-04-28,0.4705755530220095,0.482808553553143,0.43558653875415465
2020-04-29,0.46538329758717134,0.47748132128848597,0.43571824943730497
2020-05-04,0.4595218158911141,0.471467465095074,0.41500704955591167
2020-05-06,0.46190898492477395,0.4739166897942288,0.41600632804438475
2020-05-07,0.4570613004200468,0.46894298573159654,0.41626607890504114
2020-05-08,0.4583555564808296,0.470270887045681,0.4188040677334533
2020-05-11,0.45601632772007406,0.4678708481047939,0.4217160541931945
2020-05-12,0.4606954668167238,0.4726716252798026,0.428178285384444
2020-05-13,0.46358626990780283,0.47563757718044897,0.4328805627737994
2020-05-14,0.458421894925467,0.47033895001287107,0.42081430762353633
2020-05-15,0.45868820346187084,0.47061218145922684,0.42491494451089834
2020-05-18,0.44811169602203205,0.45976072898908277,0.4179121135319619
2020-05-19,0.44713791091291144,0.4587616295332498,0.41240887159889694
2020-05-20,0.4472143021402143,0.45884000661348434,0.41496319399577514
2020-05-21,0.4472222396368719,0.4588481504519114,0.4146004290617052
2020-05-22,0.43269410084604415,0.44394234071603433,0.4098860136645506
2020-05-25,0.44335150484765673,0.45487679272076775,0.4190327699018735
2020-05-26,0.46339928643602024,0.47544573291916586,0.44484479057013293
2020-05-27,0.47073007405483974,0.4829670904057307,0.44627908250151394
2020-05-28,0.4623020229532188,0.47431994516753107,0.43854490949504255
2020-05-29,0.4684220021917087,0.4805990183117139,0.44431048335131795
2020-06-01,0.47391909337710825,0.4862390109143495,0.4521762029318281
2020-06-02,0.4918428861812406,0.5046287474890271,0.48514544685489935
2020-06-03,0.495590703800782,0.5084739927173368,0.494221680390624
2020-06-04,0.4868751734240167,0.4995318949432339,0.48539489139339387
2020-06-05,0.489277929218639,0.5019971123555996,0.48858426740643723
2020-06-08,0.49022316507722674,0.5029669203995958,0.48928387125585016
2020-06-09,0.48820272331513354,0.5008939555882193,0.4889614319160981
2020-06-10,0.49900680336950476,0.5119788966106242,0.4985594959477536
2020-06-11,0.4981109694865663,0.5110597747873621,0.4996796868982988
2020-06-12,0.4997156234560518,0.5127061430596813,0.4973825157766333
2020-06-15,0.4713343724658222,0.483587098052098,0.4618481552420439
2020-06-16,0.5030891257364645,0.5161673423130313,0.48839350762984085
2020-06-17,0.5077552487591943,0.5209547650505482,0.49798277283256975
2020-06-18,0.5072548922391182,0.5204414013502323,0.4818477229446606
2020-06-19,0.5089654422361432,0.5221964185046291,0.4768126575267371
2020-06-22,0.5029552158734911,0.5160299513527731,0.4704880791975439
2020-06-23,0.5040917286188819,0.5171960086839358,0.47453160326368204
2020-06-24,0.5070627172450812,0.5202442306087939,0.4770467899320473
2020-06-25,0.49605786524348566,0.5089532984068775,0.4628763960443783
2020-06-26,0.4769502878104861,0.4893490037459781,0.452044590977093
2020-06-29,0.484621919875341,0.4972200662109495,0.4595819504310898
2020-06-30,0.4768030401021459,0.48919792821206676,0.45243260184465517
2020-07-01,0.46881993927972965,0.4810073001024024,0.44839984425458657
2020-07-02,0.45768274129920994,0.46958058147873194,0.4410454633235963
2020-07-03,0.4709248660008026,0.4831669461289178,0.45492422787551823
2020-07-06,0.4633718500917109,0.4754175833444674,0.4511009904713915
2020-07-07,0.4538706678878325,0.46566941007630414,0.43941242368050193
2020-07-08,0.4516113843613048,0.46335139461192243,0.44069264468492325
2020-07-09,0.4549492572473081,0.46677603825538205,0.45242578341495177
2020-07-10,0.45524267413304736,0.46707708275496274,0.45181028817717434
2020-07-13,0.4636921322905867,0.47574619154314757,0.45689170231082776
2020-07-14,0.4664728215072735,0.4785991670684575,0.4634660075414065
2020-07-15,0.4602269360498516,0.4721909146693828,0.45854124199724905
2020-07-16,0.4534678499971366,0.46525612060245136,0.45856402590366807
2020-07-17,0.4506441946710165,0.46235906202827165,0.46159267491796657
2020-07-20,0.44557864872427483,0.4571618330385442,0.4667077759129495
2020-07-21,0.4461471246230815,0.457745086936999,0.48045856625267336
2020-07-22,0.4354062892725404,0.4467250347166399,0.4706134399475348
2020-07-23,0.42688308737787595,0.437980265162088,0.4594754956583503
2020-07-24,0.4248390615060922,0.43588310315264645,0.45748614041606916
2020-07-27,0.4337596656786482,0.44503560578492707,0.46304313403225067
2020-07-28,0.4406206401170981,0.45207493691017875,0.4687609657155447
2020-07-29,0.44344959919558047,0.45497743711213595,0.4706496285704149
2020-07-30,0.443150524890473,0.4546705881239066,0.46600166037544954
2020-07-31,0.4350236646339944,0.44633246343517435,0.45470363473597375
2020-08-03,0.43217857151300276,0.44341340977297167,0.4518728003634337
2020-08-04,0.4343471610887375,0.4456383736225404,0.4558105252703638
2020-08-05,0.4386195165861744,0.4500217925233171,0.45301933944007833
2020-08-06,0.44200648148840466,0.45349680437043755,0.4530978954860377
2020-08-07,0.4502499346661831,0.4619545529095796,0.463150887737867
2020-08-10,0.4679514955854309,0.4801162804983143,0.47791124479677644
2020-08-11,0.4631018602424706,0.4751405748865128,0.4751541470631931
2020-08-12,0.4813379889162375,0.4938507667592499,0.4809384801726866
2020-08-13,0.48908491459308323,0.5017990801557287,0.48659655459438667
2020-08-14,0.49023835117009407,0.5029825012674667,0.4907081333586646
2020-08-18,0.460176819277516,0.4721394950702335,0.4583553262642215
2020-08-19,0.4640282651843419,0.47609106248858807,0.4625604966259905
2020-08-20,0.4523101726379568,0.4640683484659158,0.4457370242200112
2020-08-21,0.4773803977341572,0.4897902947317031,0.45115467010138505
2020-08-24,0.49258383328178057,0.5053889561202917,0.45785354144991397
2020-08-25,0.4943916144777458,0.5072437320788037,0.45953334276151797
2020-08-26,0.48769596181853386,0.5003740204087348,0.4530138434111487
2020-08-27,0.48664106422467684,0.49929169988225447,0.4518241909985139
2020-08-28,0.4790653282434459,0.49151902639865874,0.44541708550375003
2020-08-31,0.4649747178793258,0.47706211900164575,0.4329420425328824
2020-09-01,0.4704844106050652,0.4827150407320511,0.4385797366667463
2020-09-02,0.4664249374251519,0.4785500382001449,0.4347955018971235
2020-09-03,0.47841113447454525,0.4908478263234099,0.44596345371939017
2020-09-04,0.48869586784431784,0.5013999198159942,0.45555672432290706
2020-09-07,0.512312424644623,0.5256304084801118,0.4775695065642433
2020-09-08,0.4913142249628546,0.5040863432864341,0.46262620247630293
2020-09-09,0.4893142868516306,0.5020344151352345,0.4586399070043229
2020-09-10,0.48510755146416207,0.4977183221932828,0.45868836149089953
2020-09-11,0.47960129616648683,0.49206892724971796,0.4543937451268664
2020-09-14,0.49785583396002653,0.5107980068024728,0.4601194905256084
2020-09-15,0.49950113248926226,0.5124860762233809,0.45669640393119454
2020-09-16,0.4960284785986613,0.508923147831994,0.46525190715722375
2020-09-17,0.4997797514769069,0.5127719381413065,0.47065809726915603
2020-09-18,0.4989190435276141,0.5118888553792933,0.47408775270498554
2020-09-21,0.5002368767757388,0.5132409467891413,0.5054898644562431
2020-09-22,0.4757850311530022,0.48815345528103055,0.4971958887782022
2020-09-23,0.4682014525621156,0.4803727353126756,0.47857765194479607
2020-09-24,0.4585224789734993,0.4704421488261548,0.4557545050217631
2020-09-25,0.45487853402497824,0.46670347652458255,0.4501624463678139
2020-09-28,0.4512510413867373,0.4629816842246597,0.44658743593035566
2020-09-29,0.45675926026841646,0.4686330937972135,0.4519513547360473
2020-10-05,0.46450492938597837,0.4765801179691142,0.4596631526122602
2020-10-06,0.46136168676655287,0.4733551641664678,0.4582834700551085
2020-10-07,0.4665314366156229,0.4786593059248716,0.4659193273504632
2020-10-08,0.46683500754114576,0.4789707684268711,0.4655051973805344
2020-10-12,0.47489774802135065,0.48724310649288427,0.47306972205822706
2020-10-13,0.4735702117509432,0.4858810598226899,0.4658141145356916
2020-10-14,0.468827195961651,0.4810147454277527,0.4566487197532948
2020-10-15,0.46868634899628614,0.48087023702940723,0.4533325788430125
2020-10-16,0.4677344105239162,0.4798935521316579,0.4477545680945457
2020-10-19,0.47370682853192725,0.4860212280695242,0.44745721285987106
2020-10-20,0.46977945674272403,0.48199176101288566,0.4414916100182151
2020-10-21,0.47372585990573546,0.48604075417958426,0.4426242463573413
2020-10-22,0.4788381900202161,0.49128598353006053,0.4416693475729543
2020-10-23,0.48469641208414505,0.4972964949061338,0.44441861192616944
2020-10-26,0.47957123341799773,0.49203808299529783,0.4390078231993815
2020-10-27,0.46773059657933397,0.47988963904044196,0.4327535440826677
2020-10-28,0.47150654927374575,0.48376375073808814,0.4336572821893946
2020-10-29,0.46240116924041885,0.47442166884420434,0.42814013259722206
2020-10-30,0.45164008852782944,0.4633808449669199,0.4188348829118357
2020-11-02,0.4639855579367789,0.47604724503091644,0.42232864619255944
2020-11-03,0.4720785310400618,0.48435060164196864,0.45121072385481586
2020-11-04,0.4721145250446587,0.4843875313403889,0.4478816242529568
2020-11-05,0.4857063709678787,0.49833270850367306,0.46505524432221196
2020-11-06,0.4891136557948628,0.5018285685087435,0.4720532324534289
2020-11-09,0.5021892941494848,0.5152441188621157,0.48405386850588117
2020-11-10,0.5010896940571639,0.5141159337588705,0.4842388266233596
2020-11-11,0.4990344903607716,0.5120073033480544,0.4852354341498588
2020-11-12,0.49401431528275475,0.5068566246801889,0.48784000842157005
2020-11-13,0.48232828363167424,0.4948668050022259,0.47935920716178987
2020-11-16,0.4996085608553227,0.5125962972783825,0.4821936573390394
2020-11-17,0.5059202760306587,0.5190720906931593,0.48695200734840666
2020-11-18,0.502458845155037,0.5155206770682785,0.4833977529341052
2020-11-19,0.4969083859672614,0.5098259291180477,0.4865558638035412
2020-11-20,0.5021812293281699,0.5152358443891218,0.48693570374267636
2020-11-23,0.5112233882969457,0.5245130617347614,0.4939596933657148
2020-11-24,0.5140801614575715,0.5274440990688576,0.48979211361984915
2020-11-25,0.5086579875850137,0.5218809713163738,0.47958574594967107
2020-11-26,0.5116190728023146,0.5249190323850546,0.48230452723049877
2020-11-27,0.5079015019375088,0.5211048202008057,0.4778099688457669
2020-11-30,0.4989113122419178,0.5117189608814512,0.47776288798960853
2020-12-01,0.49700548748256423,0.5055960431235557,0.4738185201781041
2020-12-02,0.5007442894303183,0.5085900041805734,0.4991555350796235
2020-12-03,0.5057479820604264,0.5136727526748498,0.5045608777385922
2020-12-04,0.5052561954259309,0.5131754909281222,0.5066587653498429
2020-12-07,0.4989549618556259,0.506764539917575,0.5007768209450615
2020-12-08,0.4885338533364502,0.496180271761801,0.4994165286782364
2020-12-09,0.4967801344699655,0.5045623937401494,0.5097598136106224
2020-12-10,0.48907436254321424,0.49673744947948056,0.5067882412852018
2020-12-11,0.4968955061202728,0.5046811358530607,0.5142913222128783
2020-12-14,0.4843630557739838,0.4919523306645489,0.5053952964442207
2020-12-15,0.48342529225695435,0.49099987886136925,0.5129623278248663
2020-12-16,0.4850549233989992,0.49265504216310924,0.5259129477976443
2020-12-17,0.48774696078281143,0.4953892599736489,0.5211554438413152
2020-12-18,0.49281408665566606,0.500535780470927,0.5217294656148799
2020-12-21,0.5064073901340498,0.5143420716262053,0.526527845545518
2020-12-22,0.4809708891571419,0.48850701696006715,0.5023533364406094
2020-12-23,0.48660021810898646,0.49422454946736527,0.5006387427331174
2020-12-24,0.4750796085320359,0.48252342837033113,0.4979567461949176
2020-12-28,0.467734908817516,0.47506364768735454,0.49376577926329324
2020-12-29,0.4842560791496062,0.4918436811936733,0.4926720327033641
2020-12-30,0.489598966011656,0.4972702834720504,0.4999882878521145
2021-01-04,0.5071371000977737,0.5150832151038703,0.5166049089694706
2021-01-05,0.512403102636994,0.5204317283917432,0.5218307766750327
2021-01-06,0.5024210606338663,0.5102932820282616,0.5116158460794029
2021-01-07,0.5018498676856087,0.5097131393012231,0.517006233274592
2021-01-08,0.5108661156609147,0.5188706590220225,0.5187319845804376
2021-01-11,0.5051061836832754,0.5130204771259433,0.5096754066668355
2021-01-12,0.5081762631969712,0.5161386604066264,0.5233320439864694
2021-01-13,0.5052210259851877,0.5131371188429219,0.510388897060291
2021-01-14,0.5098284732603823,0.5178167582451096,0.5170125260696237
2021-01-15,0.49579761090642055,0.5069454183190294,0.5017448038674266
2021-01-18,0.4801808889363591,0.4870113283394081,0.4850284551167501
2021-01-19,0.5019442972117788,0.5036096623284803,0.5047550355236009
2021-01-20,0.5163923244361767,0.5162644877551592,0.5261804765769834
2021-01-21,0.5249863158667738,0.5246774511249187,0.5409415106366582
2021-01-22,0.5207658209017454,0.5203928104443543,0.5351362054293897
2021-01-25,0.5287987755191794,0.5284672189234704,0.5467292150591507
2021-01-26,0.5412866525984843,0.5410104239122947,0.5614325078167961
2021-01-27,0.5378653351053375,0.5375701313271077,0.5582934705398774
2021-01-28,0.5353646719017016,0.5350646752384743,0.5583280813245111
2021-01-29,0.5116066919057318,0.5113223376340581,0.5319294511811261
2021-02-01,0.5199903888298397,0.519712169130538,0.5432571858568267
2021-02-02,0.5251579122536959,0.524874552678004,0.5490289633626486
2021-02-03,0.529261515434854,0.5289916774969933,0.553040431940652
2021-02-04,0.517063495687786,0.5167888290419818,0.5405044830002997
2021-02-05,0.5113897833634309,0.5111064960681811,0.5347913344119039
2021-02-08,0.5173480003776829,0.5170596491332969,0.541047928620248
2021-02-09,0.51211240427199,0.511821868897578,0.535669293611734
2021-02-10,0.5370972965504992,0.5367903250427111,0.5624602982411311
2021-02-15,0.5452628531096919,0.5449513074536811,0.5608923606037477
2021-02-16,0.5468770735583981,0.5465645962425385,0.5524867326889366
2021-02-17,0.5406674220633068,0.5403585270811163,0.5520098059726426
2021-02-18,0.5379654168601025,0.5376579771401345,0.5413407404025086
2021-02-19,0.5341787110821002,0.5338734441073337,0.5407046149101497
2021-02-22,0.5434857922373001,0.543175206873883,0.5489584462433221
2021-02-23,0.5490794908711037,0.5487657088451391,0.5491954485625441
2021-02-24,0.540937874747961,0.5406287453907224,0.5384323691899178
2021-02-25,0.5590250612303409,0.5587055956024848,0.5510080460032167
2021-02-26,0.5432780117873998,0.5429675451153007,0.5319035969212088
2021-03-02,0.5360424278910293,0.5357360961325844,0.5289326414980708
2021-03-03,0.5457546635206845,0.5454427815182374,0.5396774560651786
2021-03-04,0.5424632391458424,0.5421532380911984,0.5321667099503656
2021-03-05,0.5471315272273124,0.5468188583896347,0.5342986427652072
2021-03-08,0.5454777214459727,0.5451659977074274,0.5295259675737316
2021-03-09,0.5534535582739079,0.5531372765899573,0.5336275577625161
2021-03-10,0.541553104401373,0.5412436234607434,0.5252555831491779
2021-03-11,0.5375350460060434,0.5372278612621885,0.5224211678263496
2021-03-12,0.5290844706194852,0.5287821151195181,0.5140498965029937
2021-03-15,0.5325181962397472,0.5322138784712119,0.517564041976078
2021-03-16,0.5290193075621845,0.5287169893009005,0.5140889178455916
2021-03-17,0.5294554587034556,0.5291528911952106,0.5144143169567602
2021-03-18,0.5224129326454429,0.5221143897242072,0.5076509687212354
2021-03-19,0.5173573947015084,0.5170617408646959,0.5027389095095103
2021-03-22,0.5165504738477057,0.5162552811413399,0.5051522028079635
2021-03-23,0.5104784452261472,0.5101867224973589,0.4996288335988313
2021-03-24,0.5090664558219871,0.5087755400017094,0.4938090751056253
2021-03-25,0.5102094841386391,0.5099179151128388,0.49572133426245385
2021-03-26,0.5175911745273334,0.5172953870925416,0.5046211381940193
2021-03-29,0.5167948529114543,0.5164995205499707,0.5022764805409312
2021-03-30,0.5099267039141244,0.509635296488524,0.4944396539879612
2021-03-31,0.5138785329297574,0.5135848671554353,0.5028648884005911
2021-04-01,0.5122603634854466,0.5119676224451859,0.49794863346611473
2021-04-02,0.5170086699083718,0.5167132153570516,0.5018008084262497
2021-04-05,0.5181143606270705,0.5178182742075164,0.5024750621352695
2021-04-06,0.5135001126288986,0.5132066631101382,0.49821030149771384
2021-04-07,0.5094460528160463,0.5091549200677632,0.4940836705045686
2021-04-08,0.5100007546699815,0.5097093049266521,0.4946214666420763
2021-04-09,0.5152722488801863,0.5149777866400702,0.49973440233814803
2021-04-12,0.5105818072817023,0.5102900254846787,0.4951789185412866
2021-04-13,0.5042941108632175,0.5040059222912833,0.49048705005103643
2021-04-14,0.5097611196823548,0.5094698068830493,0.49640487623071494
2021-04-15,0.4265146640891759,0.4262709240785253,0.41465351241495946
2021-04-16,0.4295652892761944,0.42931980592708874,0.4184769729293383
2021-04-19,0.4301837215964265,0.4299378848322732,0.4121238046508933
2021-04-20,0.43642538474428366,0.43635142371013425,0.41418397901558246
2021-04-21,0.426034354364265,0.4282898939210133,0.4055974899139069
2021-04-22,0.41728758545946215,0.4192931895455145,0.40491652914588744
2021-04-23,0.4234689665136767,0.42546907410788126,0.3976424476912398
2021-04-26,0.4183250932971343,0.41949726838373735,0.4017606060962027
2021-04-27,0.4124062673650285,0.41365214781335213,0.403528029758839
2021-04-28,0.40260572102260234,0.4037544442988484,0.40243593904475194
2021-04-29,0.3930636952090854,0.3940965583472628,0.39774192837264655
2021-04-30,0.39167098561693053,0.3926983707684031,0.40046500433856913
2021-05-03,0.3914270018042885,0.39245551631314773,0.40045489538067763
2021-05-04,0.39189266857420463,0.3929230243086269,0.3956383673004876
2021-05-06,0.3984750879617256,0.3995243670886325,0.4065714258223505
2021-05-07,0.39800874956863996,0.3990564873670203,0.40564452325556655
2021-05-10,0.40184966583406917,0.4029080159005126,0.40917700748801955
2021-05-11,0.4081650317623436,0.4092401638379435,0.4180362743887033
2021-05-12,0.4037696430058385,0.40483259519913223,0.41401544175152716
2021-05-13,0.402726655466055,0.4037856693320211,0.4125954994006761
2021-05-14,0.4027042648654835,0.4037636291213557,0.4106827044848703
2021-05-17,0.4042105702745462,0.40527389781772116,0.4135782855585457
2021-05-18,0.41368233419011846,0.4147705814519902,0.41988472670823707
2021-05-20,0.4067008665545681,0.407770743806929,0.4118633874174614
2021-05-21,0.3994949298315909,0.40054584933224163,0.4042981473631395
2021-05-24,0.3965322791054938,0.3975754031886549,0.4050542617722874
2021-05-25,0.40864988903685784,0.4097248899533118,0.415051148978742
2021-05-26,0.41183737556686345,0.4129207615694707,0.4204235244033583
