carrier,rank_ic_pooled,rank_ic_mean,rank_ic_t_stat,rank_ic_n_quarters,spread,spread_t_stat,positive_spread_ratio
F004-B E014,-0.019957428823116494,-0.003601215586333803,-0.09593739658242569,22.0,0.05637326324732417,1.5120635752260267,0.5909090909090909
