date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_kr_short_rate_sleeve_net_value,kr_short_rate_sleeve_factor
2012-06-19,1.0719419272051367,0.0,1.0719419272051367,1.0719419272051367,0,1.0,1.0719419272051367,1.0719419272051367
2012-06-20,1.0720972289565207,0.0,1.0720972289565207,1.0720972289565207,0,1.0,1.0720972289565207,1.0720972289565207
2012-06-21,1.0722525532078493,0.0,1.0722525532078493,1.0722525532078493,0,1.0,1.0722525532078493,1.0722525532078493
2012-06-22,1.0724078999623823,0.0,1.0724078999623823,1.0724078999623823,0,1.0,1.0724078999623823,1.0724078999623823
2012-06-25,1.0725632692233797,0.0,1.0725632692233797,1.0725632692233797,0,1.0,1.0725632692233797,1.0725632692233797
2012-06-26,1.0727186609941026,0.0,1.0727186609941026,1.0727186609941026,0,1.0,1.0727186609941026,1.0727186609941026
2012-06-27,1.0728740752778119,0.0,1.0728740752778119,1.0728740752778119,0,1.0,1.0728740752778119,1.0728740752778119
2012-06-28,1.0730295120777693,0.0,1.0730295120777693,1.0730295120777693,0,1.0,1.0730295120777693,1.0730295120777693
2012-06-29,1.073184971397237,0.0,1.073184971397237,1.073184971397237,0,1.0,1.073184971397237,1.073184971397237
2012-07-02,1.073333164524942,0.0,1.073333164524942,1.073333164524942,0,1.0,1.073333164524942,1.073333164524942
2012-07-03,1.0734813781162238,0.0,1.0734813781162238,1.0734813781162238,0,1.0,1.0734813781162238,1.0734813781162238
2012-07-04,1.0736296121739082,0.0,1.0736296121739082,1.0736296121739082,0,1.0,1.0736296121739082,1.0736296121739082
2012-07-05,1.0737778667008213,0.0,1.0737778667008213,1.0737778667008213,0,1.0,1.0737778667008213,1.0737778667008213
2012-07-06,1.0739261416997898,0.0,1.0739261416997898,1.0739261416997898,0,1.0,1.0739261416997898,1.0739261416997898
2012-07-09,1.0740744371736404,0.0,1.0740744371736404,1.0740744371736404,0,1.0,1.0740744371736404,1.0740744371736404
2012-07-10,1.0742227531252004,0.0,1.0742227531252004,1.0742227531252004,0,1.0,1.0742227531252004,1.0742227531252004
2012-07-11,1.0743710895572978,0.0,1.0743710895572978,1.0743710895572978,0,1.0,1.0743710895572978,1.0743710895572978
2012-07-12,1.0745194464727605,0.0,1.0745194464727605,1.0745194464727605,0,1.0,1.0745194464727605,1.0745194464727605
2012-07-13,1.074667823874417,0.0,1.074667823874417,1.074667823874417,0,1.0,1.074667823874417,1.074667823874417
2012-07-16,1.074816221765096,0.0,1.074816221765096,1.074816221765096,0,1.0,1.074816221765096,1.074816221765096
2012-07-17,1.0749646401476272,0.0,1.0749646401476272,1.0749646401476272,0,1.0,1.0749646401476272,1.0749646401476272
2012-07-18,1.07511307902484,0.0,1.07511307902484,1.07511307902484,0,1.0,1.07511307902484,1.07511307902484
2012-07-19,1.0752615383995645,0.0,1.0752615383995645,1.0752615383995645,0,1.0,1.0752615383995645,1.0752615383995645
2012-07-20,1.0754100182746311,0.0,1.0754100182746311,1.0754100182746311,0,1.0,1.0754100182746311,1.0754100182746311
2012-07-23,1.0755585186528707,0.0,1.0755585186528707,1.0755585186528707,0,1.0,1.0755585186528707,1.0755585186528707
2012-07-24,1.0757070395371144,0.0,1.0757070395371144,1.0757070395371144,0,1.0,1.0757070395371144,1.0757070395371144
2012-07-25,1.075855580930194,0.0,1.075855580930194,1.075855580930194,0,1.0,1.075855580930194,1.075855580930194
2012-07-26,1.0760041428349414,0.0,1.0760041428349414,1.0760041428349414,0,1.0,1.0760041428349414,1.0760041428349414
2012-07-27,1.076152725254189,0.0,1.076152725254189,1.076152725254189,0,1.0,1.076152725254189,1.076152725254189
2012-07-30,1.0763013281907694,0.0,1.0763013281907694,1.0763013281907694,0,1.0,1.0763013281907694,1.0763013281907694
2012-07-31,1.0764499516475161,0.0,1.0764499516475161,1.0764499516475161,0,1.0,1.0764499516475161,1.0764499516475161
2012-08-01,1.0765985956272626,0.0,1.0765985956272626,1.0765985956272626,0,1.0,1.0765985956272626,1.0765985956272626
2012-08-02,1.0767472601328427,0.0,1.0767472601328427,1.0767472601328427,0,1.0,1.0767472601328427,1.0767472601328427
2012-08-03,1.076895945167091,0.0,1.076895945167091,1.076895945167091,0,1.0,1.076895945167091,1.076895945167091
2012-08-06,1.0770446507328422,0.0,1.0770446507328422,1.0770446507328422,0,1.0,1.0770446507328422,1.0770446507328422
2012-08-07,1.0771933768329311,0.0,1.0771933768329311,1.0771933768329311,0,1.0,1.0771933768329311,1.0771933768329311
2012-08-08,1.0773421234701936,0.0,1.0773421234701936,1.0773421234701936,0,1.0,1.0773421234701936,1.0773421234701936
2012-08-09,1.0774908906474656,0.0,1.0774908906474656,1.0774908906474656,0,1.0,1.0774908906474656,1.0774908906474656
2012-08-10,1.0776396783675832,0.0,1.0776396783675832,1.0776396783675832,0,1.0,1.0776396783675832,1.0776396783675832
2012-08-13,1.0777884866333833,0.0,1.0777884866333833,1.0777884866333833,0,1.0,1.0777884866333833,1.0777884866333833
2012-08-14,1.077937315447703,0.0,1.077937315447703,1.077937315447703,0,1.0,1.077937315447703,1.077937315447703
2012-08-16,1.0780861648133797,0.0,1.0780861648133797,1.0780861648133797,0,1.0,1.0780861648133797,1.0780861648133797
2012-08-17,1.0782350347332512,0.0,1.0782350347332512,1.0782350347332512,0,1.0,1.0782350347332512,1.0782350347332512
2012-08-20,1.078383925210156,0.0,1.078383925210156,1.078383925210156,0,1.0,1.078383925210156,1.078383925210156
2012-08-21,1.0785328362469324,0.0,1.0785328362469324,1.0785328362469324,0,1.0,1.0785328362469324,1.0785328362469324
2012-08-22,1.0786817678464198,0.0,1.0786817678464198,1.0786817678464198,0,1.0,1.0786817678464198,1.0786817678464198
2012-08-23,1.0788307200114575,0.0,1.0788307200114575,1.0788307200114575,0,1.0,1.0788307200114575,1.0788307200114575
2012-08-24,1.0789796927448854,0.0,1.0789796927448854,1.0789796927448854,0,1.0,1.0789796927448854,1.0789796927448854
2012-08-27,1.0791286860495437,0.0,1.0791286860495437,1.0791286860495437,0,1.0,1.0791286860495437,1.0791286860495437
2012-08-28,1.079277699928273,0.0,1.079277699928273,1.079277699928273,0,1.0,1.079277699928273,1.079277699928273
2012-08-29,1.0794267343839143,0.0,1.0794267343839143,1.0794267343839143,0,1.0,1.0794267343839143,1.0794267343839143
2012-08-30,1.0795757894193092,0.0,1.0795757894193092,1.0795757894193092,0,1.0,1.0795757894193092,1.0795757894193092
2012-08-31,1.0797248650372993,0.0,1.0797248650372993,1.0797248650372993,0,1.0,1.0797248650372993,1.0797248650372993
2012-09-03,1.0798739612407269,0.0,1.0798739612407269,1.0798739612407269,0,1.0,1.0798739612407269,1.0798739612407269
2012-09-04,1.0800230780324345,0.0,1.0800230780324345,1.0800230780324345,0,1.0,1.0800230780324345,1.0800230780324345
2012-09-05,1.080172215415265,0.0,1.080172215415265,1.080172215415265,0,1.0,1.080172215415265,1.080172215415265
2012-09-06,1.080321373392062,0.0,1.080321373392062,1.080321373392062,0,1.0,1.080321373392062,1.080321373392062
2012-09-07,1.0804705519656692,0.0,1.0804705519656692,1.0804705519656692,0,1.0,1.0804705519656692,1.0804705519656692
2012-09-10,1.0806197511389306,0.0,1.0806197511389306,1.0806197511389306,0,1.0,1.0806197511389306,1.0806197511389306
2012-09-11,1.0807689709146908,0.0,1.0807689709146908,1.0807689709146908,0,1.0,1.0807689709146908,1.0807689709146908
2012-09-12,1.080918211295795,0.0,1.080918211295795,1.080918211295795,0,1.0,1.080918211295795,1.080918211295795
2012-09-13,1.0810674722850881,0.0,1.0810674722850881,1.0810674722850881,0,1.0,1.0810674722850881,1.0810674722850881
2012-09-14,1.081216753885416,0.0,1.081216753885416,1.081216753885416,0,1.0,1.081216753885416,1.081216753885416
2012-09-17,1.081366056099625,0.0,1.081366056099625,1.081366056099625,0,1.0,1.081366056099625,1.081366056099625
2012-09-18,1.0815153789305614,0.0,1.0815153789305614,1.0815153789305614,0,1.0,1.0815153789305614,1.0815153789305614
2012-09-19,1.0816647223810723,0.0,1.0816647223810723,1.0816647223810723,0,1.0,1.0816647223810723,1.0816647223810723
2012-09-20,1.0818140864540047,0.0,1.0818140864540047,1.0818140864540047,0,1.0,1.0818140864540047,1.0818140864540047
2012-09-21,1.0819634711522066,0.0,1.0819634711522066,1.0819634711522066,0,1.0,1.0819634711522066,1.0819634711522066
2012-09-24,1.082112876478526,0.0,1.082112876478526,1.082112876478526,0,1.0,1.082112876478526,1.082112876478526
2012-09-25,1.0822623024358113,0.0,1.0822623024358113,1.0822623024358113,0,1.0,1.0822623024358113,1.0822623024358113
2012-09-26,1.0824117490269114,0.0,1.0824117490269114,1.0824117490269114,0,1.0,1.0824117490269114,1.0824117490269114
2012-09-27,1.0825612162546756,0.0,1.0825612162546756,1.0825612162546756,0,1.0,1.0825612162546756,1.0825612162546756
2012-09-28,1.0827107041219537,0.0,1.0827107041219537,1.0827107041219537,0,1.0,1.0827107041219537,1.0827107041219537
2012-10-02,1.0828498635313466,0.0,1.0828498635313466,1.0828498635313466,0,1.0,1.0828498635313466,1.0828498635313466
2012-10-04,1.0829890408267189,0.0,1.0829890408267189,1.0829890408267189,0,1.0,1.0829890408267189,1.0829890408267189
2012-10-05,1.0831282360103693,0.0,1.0831282360103693,1.0831282360103693,0,1.0,1.0831282360103693,1.0831282360103693
2012-10-08,1.083267449084597,0.0,1.083267449084597,1.083267449084597,0,1.0,1.083267449084597,1.083267449084597
2012-10-09,1.0834066800517015,0.0,1.0834066800517015,1.0834066800517015,0,1.0,1.0834066800517015,1.0834066800517015
2012-10-10,1.0835459289139824,0.0,1.0835459289139824,1.0835459289139824,0,1.0,1.0835459289139824,1.0835459289139824
2012-10-11,1.0836851956737399,0.0,1.0836851956737399,1.0836851956737399,0,1.0,1.0836851956737399,1.0836851956737399
2012-10-12,1.0838244803332744,0.0,1.0838244803332744,1.0838244803332744,0,1.0,1.0838244803332744,1.0838244803332744
2012-10-15,1.0839637828948863,0.0,1.0839637828948863,1.0839637828948863,0,1.0,1.0839637828948863,1.0839637828948863
2012-10-16,1.0841031033608766,0.0,1.0841031033608766,1.0841031033608766,0,1.0,1.0841031033608766,1.0841031033608766
2012-10-17,1.0842424417335466,0.0,1.0842424417335466,1.0842424417335466,0,1.0,1.0842424417335466,1.0842424417335466
2012-10-18,1.0843817980151977,0.0,1.0843817980151977,1.0843817980151977,0,1.0,1.0843817980151977,1.0843817980151977
2012-10-19,1.084521172208132,0.0,1.084521172208132,1.084521172208132,0,1.0,1.084521172208132,1.084521172208132
2012-10-22,1.0846605643146514,0.0,1.0846605643146514,1.0846605643146514,0,1.0,1.0846605643146514,1.0846605643146514
2012-10-23,1.0847999743370584,0.0,1.0847999743370584,1.0847999743370584,0,1.0,1.0847999743370584,1.0847999743370584
2012-10-24,1.0849394022776557,0.0,1.0849394022776557,1.0849394022776557,0,1.0,1.0849394022776557,1.0849394022776557
2012-10-25,1.085078848138746,0.0,1.085078848138746,1.085078848138746,0,1.0,1.085078848138746,1.085078848138746
2012-10-26,1.085218311922633,0.0,1.085218311922633,1.085218311922633,0,1.0,1.085218311922633,1.085218311922633
2012-10-29,1.0853577936316203,0.0,1.0853577936316203,1.0853577936316203,0,1.0,1.0853577936316203,1.0853577936316203
2012-10-30,1.0854972932680116,0.0,1.0854972932680116,1.0854972932680116,0,1.0,1.0854972932680116,1.0854972932680116
2012-10-31,1.085636810834111,0.0,1.085636810834111,1.085636810834111,0,1.0,1.085636810834111,1.085636810834111
2012-11-01,1.0857763463322232,0.0,1.0857763463322232,1.0857763463322232,0,1.0,1.0857763463322232,1.0857763463322232
2012-11-02,1.0859158997646527,0.0,1.0859158997646527,1.0859158997646527,0,1.0,1.0859158997646527,1.0859158997646527
2012-11-05,1.086055471133705,0.0,1.086055471133705,1.086055471133705,0,1.0,1.086055471133705,1.086055471133705
2012-11-06,1.086195060441685,0.0,1.086195060441685,1.086195060441685,0,1.0,1.086195060441685,1.086195060441685
2012-11-07,1.0863346676908987,0.0,1.0863346676908987,1.0863346676908987,0,1.0,1.0863346676908987,1.0863346676908987
2012-11-08,1.086474292883652,0.0,1.086474292883652,1.086474292883652,0,1.0,1.086474292883652,1.086474292883652
2012-11-09,1.0866139360222509,0.0,1.0866139360222509,1.0866139360222509,0,1.0,1.0866139360222509,1.0866139360222509
2012-11-12,1.0867535971090023,0.0,1.0867535971090023,1.0867535971090023,0,1.0,1.0867535971090023,1.0867535971090023
2012-11-13,1.086893276146213,0.0,1.086893276146213,1.086893276146213,0,1.0,1.086893276146213,1.086893276146213
2012-11-14,1.0870329731361899,0.0,1.0870329731361899,1.0870329731361899,0,1.0,1.0870329731361899,1.0870329731361899
2012-11-15,1.0871726880812407,0.0,1.0871726880812407,1.0871726880812407,0,1.0,1.0871726880812407,1.0871726880812407
2012-11-16,1.087312420983673,0.0,1.087312420983673,1.087312420983673,0,1.0,1.087312420983673,1.087312420983673
2012-11-19,1.087452171845795,0.0,1.087452171845795,1.087452171845795,0,1.0,1.087452171845795,1.087452171845795
2012-11-20,1.087591940669915,0.0,1.087591940669915,1.087591940669915,0,1.0,1.087591940669915,1.087591940669915
2012-11-21,1.0877317274583416,0.0,1.0877317274583416,1.0877317274583416,0,1.0,1.0877317274583416,1.0877317274583416
2012-11-22,1.0878715322133836,0.0,1.0878715322133836,1.0878715322133836,0,1.0,1.0878715322133836,1.0878715322133836
2012-11-23,1.0880113549373502,0.0,1.0880113549373502,1.0880113549373502,0,1.0,1.0880113549373502,1.0880113549373502
2012-11-26,1.0881511956325511,0.0,1.0881511956325511,1.0881511956325511,0,1.0,1.0881511956325511,1.0881511956325511
2012-11-27,1.0882910543012962,0.0,1.0882910543012962,1.0882910543012962,0,1.0,1.0882910543012962,1.0882910543012962
2012-11-28,1.0884309309458955,0.0,1.0884309309458955,1.0884309309458955,0,1.0,1.0884309309458955,1.0884309309458955
2012-11-29,1.0885708255686593,0.0,1.0885708255686593,1.0885708255686593,0,1.0,1.0885708255686593,1.0885708255686593
2012-11-30,1.0887107381718983,0.0,1.0887107381718983,1.0887107381718983,0,1.0,1.0887107381718983,1.0887107381718983
2012-12-03,1.0888506687579238,0.0,1.0888506687579238,1.0888506687579238,0,1.0,1.0888506687579238,1.0888506687579238
2012-12-04,1.088990617329047,0.0,1.088990617329047,1.088990617329047,0,1.0,1.088990617329047,1.088990617329047
2012-12-05,1.089130583887579,0.0,1.089130583887579,1.089130583887579,0,1.0,1.089130583887579,1.089130583887579
2012-12-06,1.0892705684358326,0.0,1.0892705684358326,1.0892705684358326,0,1.0,1.0892705684358326,1.0892705684358326
2012-12-07,1.0894105709761193,0.0,1.0894105709761193,1.0894105709761193,0,1.0,1.0894105709761193,1.0894105709761193
2012-12-10,1.0895505915107517,0.0,1.0895505915107517,1.0895505915107517,0,1.0,1.0895505915107517,1.0895505915107517
2012-12-11,1.0896906300420428,0.0,1.0896906300420428,1.0896906300420428,0,1.0,1.0896906300420428,1.0896906300420428
2012-12-12,1.0898306865723055,0.0,1.0898306865723055,1.0898306865723055,0,1.0,1.0898306865723055,1.0898306865723055
2012-12-13,1.0899707611038534,0.0,1.0899707611038534,1.0899707611038534,0,1.0,1.0899707611038534,1.0899707611038534
2012-12-14,1.090110853639,0.0,1.090110853639,1.090110853639,0,1.0,1.090110853639,1.090110853639
2012-12-17,1.0902509641800595,0.0,1.0902509641800595,1.0902509641800595,0,1.0,1.0902509641800595,1.0902509641800595
2012-12-18,1.0903910927293459,0.0,1.0903910927293459,1.0903910927293459,0,1.0,1.0903910927293459,1.0903910927293459
2012-12-20,1.0905312392891737,0.0,1.0905312392891737,1.0905312392891737,0,1.0,1.0905312392891737,1.0905312392891737
2012-12-21,1.0906714038618581,0.0,1.0906714038618581,1.0906714038618581,0,1.0,1.0906714038618581,1.0906714038618581
2012-12-24,1.090811586449714,0.0,1.090811586449714,1.090811586449714,0,1.0,1.090811586449714,1.090811586449714
2012-12-26,1.0909517870550571,0.0,1.0909517870550571,1.0909517870550571,0,1.0,1.0909517870550571,1.0909517870550571
2012-12-27,1.0910920056802031,0.0,1.0910920056802031,1.0910920056802031,0,1.0,1.0910920056802031,1.0910920056802031
2012-12-28,1.091232242327468,0.0,1.091232242327468,1.091232242327468,0,1.0,1.091232242327468,1.091232242327468
2013-01-02,1.0913608967790798,0.0,1.0913608967790798,1.0913608967790798,0,1.0,1.0913608967790798,1.0913608967790798
2013-01-03,1.0914895663988358,0.0,1.0914895663988358,1.0914895663988358,0,1.0,1.0914895663988358,1.0914895663988358
2013-01-04,1.0916182511885242,0.0,1.0916182511885242,1.0916182511885242,0,1.0,1.0916182511885242,1.0916182511885242
2013-01-07,1.0917469511499334,0.0,1.0917469511499334,1.0917469511499334,0,1.0,1.0917469511499334,1.0917469511499334
2013-01-08,1.0918756662848523,0.0,1.0918756662848523,1.0918756662848523,0,1.0,1.0918756662848523,1.0918756662848523
2013-01-09,1.0920043965950699,0.0,1.0920043965950699,1.0920043965950699,0,1.0,1.0920043965950699,1.0920043965950699
2013-01-10,1.092133142082375,0.0,1.092133142082375,1.092133142082375,0,1.0,1.092133142082375,1.092133142082375
2013-01-11,1.0922619027485572,0.0,1.0922619027485572,1.0922619027485572,0,1.0,1.0922619027485572,1.0922619027485572
2013-01-14,1.092390678595406,0.0,1.092390678595406,1.092390678595406,0,1.0,1.092390678595406,1.092390678595406
2013-01-15,1.0925194696247114,0.0,1.0925194696247114,1.0925194696247114,0,1.0,1.0925194696247114,1.0925194696247114
2013-01-16,1.0926482758382632,0.0,1.0926482758382632,1.0926482758382632,0,1.0,1.0926482758382632,1.0926482758382632
2013-01-17,1.0927770972378514,0.0,1.0927770972378514,1.0927770972378514,0,1.0,1.0927770972378514,1.0927770972378514
2013-01-18,1.0929059338252667,0.0,1.0929059338252667,1.0929059338252667,0,1.0,1.0929059338252667,1.0929059338252667
2013-01-21,1.0930347856022997,0.0,1.0930347856022997,1.0930347856022997,0,1.0,1.0930347856022997,1.0930347856022997
2013-01-22,1.093163652570741,0.0,1.093163652570741,1.093163652570741,0,1.0,1.093163652570741,1.093163652570741
2013-01-23,1.093292534732382,0.0,1.093292534732382,1.093292534732382,0,1.0,1.093292534732382,1.093292534732382
2013-01-24,1.0934214320890137,0.0,1.0934214320890137,1.0934214320890137,0,1.0,1.0934214320890137,1.0934214320890137
2013-01-25,1.0935503446424275,0.0,1.0935503446424275,1.0935503446424275,0,1.0,1.0935503446424275,1.0935503446424275
2013-01-28,1.0936792723944153,0.0,1.0936792723944153,1.0936792723944153,0,1.0,1.0936792723944153,1.0936792723944153
2013-01-29,1.0938082153467688,0.0,1.0938082153467688,1.0938082153467688,0,1.0,1.0938082153467688,1.0938082153467688
2013-01-30,1.0939371735012802,0.0,1.0939371735012802,1.0939371735012802,0,1.0,1.0939371735012802,1.0939371735012802
2013-01-31,1.0940661468597417,0.0,1.0940661468597417,1.0940661468597417,0,1.0,1.0940661468597417,1.0940661468597417
2013-02-01,1.094195135423946,0.0,1.094195135423946,1.094195135423946,0,1.0,1.094195135423946,1.094195135423946
2013-02-04,1.0943241391956857,0.0,1.0943241391956857,1.0943241391956857,0,1.0,1.0943241391956857,1.0943241391956857
2013-02-05,1.0944531581767538,0.0,1.0944531581767538,1.0944531581767538,0,1.0,1.0944531581767538,1.0944531581767538
2013-02-06,1.0945821923689434,0.0,1.0945821923689434,1.0945821923689434,0,1.0,1.0945821923689434,1.0945821923689434
2013-02-07,1.0947112417740479,0.0,1.0947112417740479,1.0947112417740479,0,1.0,1.0947112417740479,1.0947112417740479
2013-02-08,1.094840306393861,0.0,1.094840306393861,1.094840306393861,0,1.0,1.094840306393861,1.094840306393861
2013-02-12,1.0949693862301761,0.0,1.0949693862301761,1.0949693862301761,0,1.0,1.0949693862301761,1.0949693862301761
2013-02-13,1.0950984812847877,0.0,1.0950984812847877,1.0950984812847877,0,1.0,1.0950984812847877,1.0950984812847877
2013-02-14,1.0952275915594898,0.0,1.0952275915594898,1.0952275915594898,0,1.0,1.0952275915594898,1.0952275915594898
2013-02-15,1.0953567170560767,0.0,1.0953567170560767,1.0953567170560767,0,1.0,1.0953567170560767,1.0953567170560767
2013-02-18,1.095485857776343,0.0,1.095485857776343,1.095485857776343,0,1.0,1.095485857776343,1.095485857776343
2013-02-19,1.095615013722084,0.0,1.095615013722084,1.095615013722084,0,1.0,1.095615013722084,1.095615013722084
2013-02-20,1.0957441848950942,0.0,1.0957441848950942,1.0957441848950942,0,1.0,1.0957441848950942,1.0957441848950942
2013-02-21,1.095873371297169,0.0,1.095873371297169,1.095873371297169,0,1.0,1.095873371297169,1.095873371297169
2013-02-22,1.0960025729301042,0.0,1.0960025729301042,1.0960025729301042,0,1.0,1.0960025729301042,1.0960025729301042
2013-02-25,1.0961317897956953,0.0,1.0961317897956953,1.0961317897956953,0,1.0,1.0961317897956953,1.0961317897956953
2013-02-26,1.096261021895738,0.0,1.096261021895738,1.096261021895738,0,1.0,1.096261021895738,1.096261021895738
2013-02-27,1.0963902692320286,0.0,1.0963902692320286,1.0963902692320286,0,1.0,1.0963902692320286,1.0963902692320286
2013-02-28,1.0965195318063636,0.0,1.0965195318063636,1.0965195318063636,0,1.0,1.0965195318063636,1.0965195318063636
2013-03-04,1.0966488096205393,0.0,1.0966488096205393,1.0966488096205393,0,1.0,1.0966488096205393,1.0966488096205393
2013-03-05,1.0967781026763526,0.0,1.0967781026763526,1.0967781026763526,0,1.0,1.0967781026763526,1.0967781026763526
2013-03-06,1.0969074109756003,0.0,1.0969074109756003,1.0969074109756003,0,1.0,1.0969074109756003,1.0969074109756003
2013-03-07,1.0970367345200798,0.0,1.0970367345200798,1.0970367345200798,0,1.0,1.0970367345200798,1.0970367345200798
2013-03-08,1.0971660733115882,0.0,1.0971660733115882,1.0971660733115882,0,1.0,1.0971660733115882,1.0971660733115882
2013-03-11,1.0972954273519233,0.0,1.0972954273519233,1.0972954273519233,0,1.0,1.0972954273519233,1.0972954273519233
2013-03-12,1.0974247966428827,0.0,1.0974247966428827,1.0974247966428827,0,1.0,1.0974247966428827,1.0974247966428827
2013-03-13,1.0975541811862648,0.0,1.0975541811862648,1.0975541811862648,0,1.0,1.0975541811862648,1.0975541811862648
2013-03-14,1.0976835809838674,0.0,1.0976835809838674,1.0976835809838674,0,1.0,1.0976835809838674,1.0976835809838674
2013-03-15,1.0978129960374894,0.0,1.0978129960374894,1.0978129960374894,0,1.0,1.0978129960374894,1.0978129960374894
2013-03-18,1.097942426348929,0.0,1.097942426348929,1.097942426348929,0,1.0,1.097942426348929,1.097942426348929
2013-03-19,1.0980718719199853,0.0,1.0980718719199853,1.0980718719199853,0,1.0,1.0980718719199853,1.0980718719199853
2013-03-20,1.0982013327524576,0.0,1.0982013327524576,1.0982013327524576,0,1.0,1.0982013327524576,1.0982013327524576
2013-03-21,1.0983308088481447,0.0,1.0983308088481447,1.0983308088481447,0,1.0,1.0983308088481447,1.0983308088481447
2013-03-22,1.0984603002088464,0.0,1.0984603002088464,1.0984603002088464,0,1.0,1.0984603002088464,1.0984603002088464
2013-03-25,1.0985898068363626,0.0,1.0985898068363626,1.0985898068363626,0,1.0,1.0985898068363626,1.0985898068363626
2013-03-26,1.098719328732493,0.0,1.098719328732493,1.098719328732493,0,1.0,1.098719328732493,1.098719328732493
2013-03-27,1.0988488658990376,0.0,1.0988488658990376,1.0988488658990376,0,1.0,1.0988488658990376,1.0988488658990376
2013-03-28,1.098978418337797,0.0,1.098978418337797,1.098978418337797,0,1.0,1.098978418337797,1.098978418337797
2013-03-29,1.099107986050572,0.0,1.099107986050572,1.099107986050572,0,1.0,1.099107986050572,1.099107986050572
2013-04-01,1.0992323835318558,0.0,1.0992323835318558,1.0992323835318558,0,1.0,1.0992323835318558,1.0992323835318558
2013-04-02,1.0993567950924963,0.0,1.0993567950924963,1.0993567950924963,0,1.0,1.0993567950924963,1.0993567950924963
2013-04-03,1.099481220734087,0.0,1.099481220734087,1.099481220734087,0,1.0,1.099481220734087,1.099481220734087
2013-04-04,1.0996056604582216,0.0,1.0996056604582216,1.0996056604582216,0,1.0,1.0996056604582216,1.0996056604582216
2013-04-05,1.099730114266494,0.0,1.099730114266494,1.099730114266494,0,1.0,1.099730114266494,1.099730114266494
2013-04-08,1.099854582160498,0.0,1.099854582160498,1.099854582160498,0,1.0,1.099854582160498,1.099854582160498
2013-04-09,1.099979064141828,0.0,1.099979064141828,1.099979064141828,0,1.0,1.099979064141828,1.099979064141828
2013-04-10,1.1001035602120783,0.0,1.1001035602120783,1.1001035602120783,0,1.0,1.1001035602120783,1.1001035602120783
2013-04-11,1.1002280703728438,0.0,1.1002280703728438,1.1002280703728438,0,1.0,1.1002280703728438,1.1002280703728438
2013-04-12,1.100352594625719,0.0,1.100352594625719,1.100352594625719,0,1.0,1.100352594625719,1.100352594625719
2013-04-15,1.100477132972299,0.0,1.100477132972299,1.100477132972299,0,1.0,1.100477132972299,1.100477132972299
2013-04-16,1.100601685414179,0.0,1.100601685414179,1.100601685414179,0,1.0,1.100601685414179,1.100601685414179
2013-04-17,1.100726251952954,0.0,1.100726251952954,1.100726251952954,0,1.0,1.100726251952954,1.100726251952954
2013-04-18,1.1008508325902195,0.0,1.1008508325902195,1.1008508325902195,0,1.0,1.1008508325902195,1.1008508325902195
2013-04-19,1.1009754273275716,0.0,1.1009754273275716,1.1009754273275716,0,1.0,1.1009754273275716,1.1009754273275716
2013-04-22,1.1011000361666057,0.0,1.1011000361666057,1.1011000361666057,0,1.0,1.1011000361666057,1.1011000361666057
2013-04-23,1.101224659108918,0.0,1.101224659108918,1.101224659108918,0,1.0,1.101224659108918,1.101224659108918
2013-04-24,1.1013492961561049,0.0,1.1013492961561049,1.1013492961561049,0,1.0,1.1013492961561049,1.1013492961561049
2013-04-25,1.1014739473097626,0.0,1.1014739473097626,1.1014739473097626,0,1.0,1.1014739473097626,1.1014739473097626
2013-04-26,1.1015986125714876,0.0,1.1015986125714876,1.1015986125714876,0,1.0,1.1015986125714876,1.1015986125714876
2013-04-29,1.1017232919428768,0.0,1.1017232919428768,1.1017232919428768,0,1.0,1.1017232919428768,1.1017232919428768
2013-04-30,1.1018479854255272,0.0,1.1018479854255272,1.1018479854255272,0,1.0,1.1018479854255272,1.1018479854255272
2013-05-02,1.1019726930210358,0.0,1.1019726930210358,1.1019726930210358,0,1.0,1.1019726930210358,1.1019726930210358
2013-05-03,1.1020974147309999,0.0,1.1020974147309999,1.1020974147309999,0,1.0,1.1020974147309999,1.1020974147309999
2013-05-06,1.1022221505570169,0.0,1.1022221505570169,1.1022221505570169,0,1.0,1.1022221505570169,1.1022221505570169
2013-05-07,1.1023469005006847,0.0,1.1023469005006847,1.1023469005006847,0,1.0,1.1023469005006847,1.1023469005006847
2013-05-08,1.102471664563601,0.0,1.102471664563601,1.102471664563601,0,1.0,1.102471664563601,1.102471664563601
2013-05-09,1.1025964427473638,0.0,1.1025964427473638,1.1025964427473638,0,1.0,1.1025964427473638,1.1025964427473638
2013-05-10,1.1027212350535713,0.0,1.1027212350535713,1.1027212350535713,0,1.0,1.1027212350535713,1.1027212350535713
2013-05-13,1.102846041483822,0.0,1.102846041483822,1.102846041483822,0,1.0,1.102846041483822,1.102846041483822
2013-05-14,1.1029708620397143,0.0,1.1029708620397143,1.1029708620397143,0,1.0,1.1029708620397143,1.1029708620397143
2013-05-15,1.103095696722847,0.0,1.103095696722847,1.103095696722847,0,1.0,1.103095696722847,1.103095696722847
2013-05-16,1.103220545534819,0.0,1.103220545534819,1.103220545534819,0,1.0,1.103220545534819,1.103220545534819
2013-05-20,1.1033454084772294,0.0,1.1033454084772294,1.1033454084772294,0,1.0,1.1033454084772294,1.1033454084772294
