period,strategy,total_return,cagr,sharpe,mdd,excess_cagr_vs_spy,information_ratio_vs_spy
2010_2015,Q005_quality_value_top30,0.9950497300391024,0.20833991298086207,1.4991198767023557,-0.11860371102412726,0.0696181279141781,1.5924621008932311
2010_2015,SPY_100,0.6065684968621825,0.13872178506668398,1.0741373143123445,-0.11910251118366189,0.0,
2016_2020,Q005_quality_value_top30,1.8107845856559015,0.23005787120452692,1.1221718781600036,-0.2926771908969166,0.07554593648392771,1.1802424000505092
2016_2020,SPY_100,1.048504450161301,0.1545119347205992,0.8567256647584708,-0.3371724026026579,0.0,
2021_2026,Q005_quality_value_top30,1.1885441909665002,0.1571472781323604,0.9006274667173471,-0.3008113920141966,0.003352844938908417,0.08688437692839218
2021_2026,SPY_100,1.1547299922550294,0.15379443319345198,0.9338963540075906,-0.24496367371052574,0.0,
